word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/29/lemma/@_entry,word/29/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form
a)nei=pe,ἀνειπεῖν,verb,de\,δέ,particle,kai\,καί,conjunction,*ptolemai=on,Πτολεμαῖος,proper,o(,ὁ,article,oi)kei=os,οἰκεῖος,adjective,au)tou=,αὐτός,pronoun,strato\s,στρατός,noun,basile/a,βασιλεύς,noun,w(s,ὡς,conjunction,mh/,μή,conjunction,ti,τις,pronoun,dia\,διά,preposition,th\n,ὁ,article,h(=ssan,ἧσσα,noun,meionektoi/h,μειονεκτέω,verb,tw=n,ὁ,article,nenikhko/twn,νικάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=sde,ὅδε,pronoun,me\n,μέν,particle,dh\,δή,particle,tuxei=n,τυγχάνω,verb,o(moi/wn,ὅμοιος,adjective,sunhne/xqh,συμφέρω,verb,kat',κατά,preposition,e)nanti/as,ἐναντίος,adjective,ai)ti/as,αἰτία,noun,ei(/ponto,ἕπομαι,verb,d',δέ,particle,eu)qu\s,εὐθύς,adverb,au)toi=s,αὐτός,pronoun,oi(,ὁ,article,loipoi/,λοιπός,adjective,kai\,καί,conjunction,basilei=s,βασιλεύς,noun,a(/pantes,ἅπας,adjective,e)k,ἐκ,preposition,satrapw=n,σατράπης,noun,e)gi/gnonto,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,dh\,δή,particle,kai\,καί,conjunction,o(,ὁ,article,*se/leukos,Σέλευκος,proper,e)basi/leuse,βασιλεύω,verb,th=s,ὁ,article,*babulwni/as,Βαβυλώνιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)basi/leuse,βασιλεύω,verb,de\,δέ,particle,kai\,καί,conjunction,*mhdi/as,Μηδίη,proper,*nika/tora,Νικάτωρ,proper,ktei/nas,κτείνω,verb,au)to\s,αὐτός,pronoun,e)n,ἐν,preposition,th=|,ὁ,article,ma/xh|,μάχη,noun,to\n,ὁ,article,u(p',ὑπό,preposition,*)antigo/nou,Ἀντίγονος,proper,*mhdi/as,Μηδίη,proper,satrapeu/ein,σατραπεύω,verb,a)poleleimme/non,ἀπολείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pole/mous,πόλεμος,noun,d',δέ,particle,e)pole/mhse,πολεμέω,verb,pollou\s,πολύς,adjective,*makedo/si,Μακεδών,proper,kai\,καί,conjunction,barba/rois,βάρβαρος,adjective,kai\,καί,conjunction,tou/twn,οὗτος,pronoun,*makedo/si,Μακεδών,proper,me\n,μέν,particle,du/o,δύο,adjective,megi/stous,μέγας,adverb,to\n,ὁ,article,me\n,μέν,particle,u(/steron,ὕστερος,adjective,*lusima/xw|,Λυσίμαχος,proper,basileu/onti,βασιλεύω,verb,*qra/|khs,Θρᾴκη,proper,to\n,ὁ,article,de\,δέ,particle,pro/teron,πρότερος,adjective,*)antigo/nw|,Ἀντίγονος,proper,peri\,περί,preposition,*)/iyon,,,th=s,ὁ,article,*frugi/as,Φρύγιος,proper,au)tw=|,αὐτός,pronoun,strathgou=nti,στρατηγέω,verb,kai\,au)tw=|,αὐτός,pronoun,maxome/nw|,μάχομαι,verb,kai/per,καίπερ,particle,u(pe\r,ὑπέρ,preposition,o)gdoh/konta,ὀγδοήκοντα,noun,e)/th,ἔτης,noun,gegono/ti,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peso/ntos,πίπτω,verb,d',δέ,particle,*)antigo/nou,Ἀντίγονος,proper,kata\,κατά,preposition,th\n,ὁ,article,ma/xhn,μάχη,noun,o(/soi,ὅσος,adjective,basilei=s,βασιλεύς,noun,to\n,ὁ,article,*)anti/gonon,Ἀντίγονος,proper,a(/ma,ἅμα,adverb,tw=|,ὁ,article,*seleu/kw|,Σέλευκος,proper,kaqh|rh/kesan,καθαιρέω,verb,th\n,ὁ,article,*)antigo/nou,Ἀντίγονος,proper,gh=n,γῆ,noun,diene/monto,διανέμω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(,ὁ,article,*se/leukos,Σέλευκος,proper,to/te,τότε,adverb,th=s,ὁ,article,met',μετά,preposition,*eu)fra/thn,Εὐφράτης,proper,*suri/as,Σύριος,proper,e)pi\,ἐπί,preposition,qala/ssh|,θάλασσα,noun,kai\,καί,conjunction,*frugi/as,Φρύγιος,proper,th=s,ὁ,article,a)na\,ἀνά,preposition,to\,ὁ,article,meso/geion,μεσόγαιος,adjective,a)/rxein,ἄρχω,verb,die/laxen,διαλαγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)fedreu/wn,ἐφεδρεύω,verb,de\,δέ,particle,a)ei\,ἀεί,adverb,toi=s,ὁ,article,e)ggu\s,ἐγγύς,adverb,e)/qnesi,ἔθνος,adjective,kai\,καί,conjunction,dunato\s,δυνατός,adjective,w)\n,εἰμί,verb,bia/sasqai,βιάω,verb,kai\,καί,conjunction,piqano\s,πιθανός,adjective,prosagage/sqai,προσάγω,verb,h)=rce,ἄρχω,verb,*mesopotami/as,Μεσοποταμία,proper,kai\,καί,conjunction,*)armeni/as,Ἀρμένιος,proper,kai\,καί,conjunction,*kappadoki/as,Καππαδοκία,proper,th=s,ὁ,article,*seleuki/dos,Σελευκίς,proper,legome/nhs,λέγω,verb,kai\,καί,conjunction,*persw=n,Πέρσης,proper,kai\,καί,conjunction,*parquai/wn,,,kai\,καί,conjunction,*baktri/wn,Βάκτριος,proper,kai\,καί,conjunction,*)ara/bwn,kai\,καί,conjunction,*tapu/rwn,,,kai\,καί,conjunction,th=s,ὁ,article,*sogdianh=s,,,kai\,καί,conjunction,*)araxwsi/as,,,kai\,καί,conjunction,*(urkani/as,Ὑρκάνιος,proper,kai\,καί,conjunction,o(/sa,ὅσος,adjective,a)/lla,ἄλλος,adjective,o(/mora,ὅμορος,adjective,e)/qnh,ἔθνος,adjective,me/xri,μέχρι,preposition,*)indou=,Ἰνδός,proper,potamou=,ποταμός,noun,*)aleca/ndrw|,Ἀλέξανδρος,proper,e)gege/nhto,γίγνομαι,verb,dori/lhpta,δορίληπτος,adjective,w(s,ὡς,conjunction,w(ri/sqai,ὁρίζω,verb,tw=|de,ὅδε,pronoun,ma/lista,μάλιστα,adverb,met',μετά,preposition,*)ale/candron,Ἀλέξανδρος,proper,th=s,ὁ,article,*)asi/as,Ἄσιος,proper,to\,ὁ,article,ple/on,πλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ἄραβος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,ga\r,γάρ,particle,*frugi/as,Φρύγιος,proper,e)pi\,ἐπί,preposition,potamo\n,ποταμός,noun,*)indo\n,Ἰνδός,proper,a)/nw,ἄνω,adverb,pa/nta,πᾶς,adjective,*seleu/kw|,Σέλευκος,proper,kath/kouen,κατακούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\n,ὁ,article,*)indo\n,Ἰνδός,proper,pera/sas,περάω,verb,e)pole/mhsen,πολεμέω,verb,*)androko/ttw|,,,basilei=,βασιλεύς,noun,tw=n,ὁ,article,peri\,περί,preposition,au)to\n,αὐτός,pronoun,*)indw=n,Ἰνδή,proper,me/xri,μέχρι,preposition,fili/an,φιλία,noun,au)tw=|,αὐτός,pronoun,kai\,καί,conjunction,kh=dos,κῆδος,noun,sune/qeto,συντίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tw=nde,ὅδε,pronoun,ta\,ὁ,article,me\n,μέν,particle,pro\,πρό,preposition,th=s,ὁ,article,*)antigo/nou,Ἀντίγονος,proper,teleuth=s,τελευτή,noun,ta\,ὁ,article,de\,δέ,particle,met',μετά,preposition,*)anti/gonon,Ἀντίγονος,proper,e)poi/hsen,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/getai,λέγω,verb,d',δέ,particle,au)tw=|,αὐτός,pronoun,stratiw/th|,στρατιώτης,adjective,tou=,ὁ,article,basile/ws,βασιλεύς,noun,e)/ti,ἔτι,adverb,o)/nti,εἰμί,verb,kai\,καί,conjunction,e)pi\,ἐπί,preposition,*pe/rsas,Πέρσευς,proper,e(pome/nw|,ἕπομαι,verb,xrhsmo\n,χρησμός,noun,e)n,ἐν,preposition,*didume/ws,,,gene/sqai,γίγνομαι,verb,punqanome/nw|,πυνθάνομαι,verb,peri\,περί,preposition,th=s,ὁ,article,e)s,εἰς,preposition,*makedoni/an,Μακεδονία,proper,e)pano/dou,ἐπάνω,verb,mh\,μή,conjunction,speu=d',σπεύδω,verb,*eu)rw/phnd',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)asi/h,Ἄσιος,proper,toi,τοι,particle,pollo\n,πολύς,adjective,a)mei/nwn,ἀμείνων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)n,ἐν,preposition,*makedoni/a|,Μακεδονία,proper,th\n,ὁ,article,e(sti/an,ἑστία,noun,au)tw=|,αὐτός,pronoun,th\n,ὁ,article,patrw/|an,πατρῷος,adjective,ou)deno\s,οὐδείς,pronoun,a(/yantos,ἅπτω,verb,e)kla/myai,ἐκλάμπω,verb,pu=r,πῦρ,noun,me/ga,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o)/nar,ὄναρ,noun,au)tou=,αὐτός,pronoun,th\n,ὁ,article,mhte/ra,μήτηρ,noun,i)dei=n,εἶδον,verb,o(\n,ὅς,pronoun,a)\n,ἄν,particle,eu(/roi,εὑρίσκω,verb,daktu/lion,δακτύλιον,noun,dou=nai,δίδωμι,verb,fo/rhma,φόρημα,noun,*seleu/kw|,Σέλευκος,proper,to\n,ὁ,article,de\,δέ,particle,basileu/sein,βασιλεύω,verb,e)/nqa,ἔνθα,adverb,a)\n,ἄν,particle,o(,ὁ,article,daktu/lios,δακτύλιος,noun,e)kpe/sh|,ἐκπίτνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,h(,ὁ,article,me\n,μέν,particle,hu(=ren,εὑρίσκω,verb,a)/gkuran,ἄγκυρα,noun,e)n,ἐν,preposition,sidh/rw|,σίδηρον,noun,kexaragme/nhn,χαράσσω,verb,o(,ὁ,article,de\,δέ,particle,th\n,ὁ,article,sfragi=da,σφραγίς,adjective,th/nde,ὅδε,pronoun,a)pw/lese,ἀπόλλυμι,verb,kata\,κατά,preposition,to\n,ὁ,article,*eu)fra/thn,Εὐφράτης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/getai,λέγω,verb,kai\,καί,conjunction,e)s,εἰς,preposition,th\n,ὁ,article,*babulwni/an,Βαβυλώνιος,proper,a)pio/nta,ἄπειμι,verb,u(/steron,ὕστερος,adjective,prosko/yai,προσκόπτω,verb,li/qw|,λίθος,adjective,kai\,καί,conjunction,to\n,ὁ,article,li/qon,λίθος,adjective,a)naskafe/nta,ἀνασκάπτω,verb,a)/gkuran,ἄγκυρα,noun,o)fqh=nai,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
