word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/17/lemma/@_entry,word/17/lemma/@_POS,word/25/lemma/@_entry,word/25/lemma/@_POS,word/47/lemma/@_entry,word/47/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form,word/113/lemma/@_entry,word/113/lemma/@_POS,word/114/@_form,word/114/lemma/@_entry,word/114/lemma/@_POS,word/115/@_form,word/115/lemma/@_entry,word/115/lemma/@_POS,word/116/@_form,word/116/lemma/@_entry,word/116/lemma/@_POS,word/117/@_form,word/117/lemma/@_entry,word/117/lemma/@_POS,word/118/@_form,word/118/lemma/@_entry,word/118/lemma/@_POS,word/119/@_form,word/119/lemma/@_entry,word/119/lemma/@_POS,word/120/@_form,word/120/lemma/@_entry,word/120/lemma/@_POS,word/121/@_form,word/121/lemma/@_entry,word/121/lemma/@_POS,word/122/@_form,word/122/lemma/@_entry,word/122/lemma/@_POS,word/123/@_form,word/123/lemma/@_entry,word/123/lemma/@_POS,word/124/@_form,word/124/lemma/@_entry,word/124/lemma/@_POS,word/125/@_form,word/125/lemma/@_entry,word/125/lemma/@_POS,word/126/@_form,word/126/lemma/@_entry,word/126/lemma/@_POS,word/127/@_form,word/127/lemma/@_entry,word/127/lemma/@_POS,word/128/@_form,word/128/lemma/@_entry,word/128/lemma/@_POS,word/129/@_form,word/129/lemma/@_entry,word/129/lemma/@_POS,word/130/@_form,word/130/lemma/@_entry,word/130/lemma/@_POS,word/131/@_form,word/131/lemma/@_entry,word/131/lemma/@_POS,word/132/@_form,word/132/lemma/@_entry,word/132/lemma/@_POS,word/133/@_form,word/133/lemma/@_entry,word/133/lemma/@_POS,word/134/@_form,word/134/lemma/@_entry,word/134/lemma/@_POS,word/135/@_form,word/135/lemma/@_entry,word/135/lemma/@_POS
ai)sxu/nesqe,αἰσχύνω,verb,a)po\,ἀπό,preposition,patro\s,πατήρ,noun,kai\,καί,conjunction,mhtro\s,μήτηρ,noun,peri\,περί,preposition,pornei/as,πορνεία,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,h(goume/nou,ἡγέομαι,verb,kai\,καί,conjunction,duna/stou,δυνάστης,noun,peri\,περί,preposition,yeu/dous,ψεῦδος,noun,a)po\,ἀπό,preposition,kritou=,κριτής,noun,kai\,καί,conjunction,a)/rxontos,peri\,περί,preposition,plhmmelei/as,πλημμέλεια,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,sunagwgh=s,συναγωγεύς,noun,kai\,καί,conjunction,laou=,λαός,noun,peri\,a)nomi/as,ἀνομία,noun,a)po\,ἀπό,preposition,koinwnou=,κοινωνός,noun,kai\,καί,conjunction,fi/lou,φίλος,adjective,peri\,περί,preposition,a)diki/as,ἀδικία,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,to/pou,τόπος,noun,ou(=,ἕ,pronoun,paroikei=s,παροικέω,verb,peri\,περί,preposition,kloph=s,κλοπεύς,noun,a)po\,ἀπό,preposition,a)lhqei/as,ἀλήθεια,adjective,qeou=,θεός,noun,kai\,καί,conjunction,diaqh/khs,διαθήκη,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,ph/cews,a)gkw=nos,ἀγκών,noun,e)p',ἐπί,preposition,a)/rtois,ἄρτος,noun,a)po\,ἀπό,preposition,skorakismou=,σκορακισμός,noun,lh/myews,,,kai\,καί,conjunction,do/sews,δόσις,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,a)spazome/nwn,ἀσπάζομαι,verb,peri\,περί,preposition,siwph=s,σιωπή,noun,a)po\,ἀπό,preposition,o(ra/sews,ὅρασις,noun,gunaiko\s,γυνή,noun,e(tai/ras,ἑταίρα,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,a)postrofh=s,ἀποστροφή,noun,prosw/pou,πρόσωπον,noun,suggenou=s,συγγενής,adverb,a)po\,ἀπό,preposition,a)faire/sews,ἀφαίρεσις,noun,meri/dos,μερίς,noun,kai\,καί,conjunction,do/sews,δόσις,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,katanoh/sews,κατανόησις,noun,gunaiko\s,γυνή,noun,u(pa/ndrou,ὕπανδρος,adjective,a)po\,ἀπό,preposition,periergi/as,περιεργία,noun,paidi/skhs,παιδίσκη,noun,au)tou=,αὐτός,pronoun,kai\,καί,conjunction,mh\,μή,conjunction,e)pisth=|s,ἐφίστημι,verb,e)pi\,ἐπί,preposition,th\n,ὁ,article,koi/thn,κοίτη,noun,au)th=s,αὐτός,pronoun,a)po\,ἀπό,preposition,fi/lwn,φίλος,adjective,peri\,περί,preposition,lo/gwn,λόγος,noun,o)neidismou=,ὀνειδισμός,noun,kai\,καί,conjunction,meta\,μετά,preposition,to\,ὁ,article,dou=nai,δίδωμι,verb,mh\,μή,conjunction,o)nei/dize,ὀνειδίζω,verb,a)po\,ἀπό,preposition,deuterw/sews,δευτέρωσις,noun,kai\,καί,conjunction,lo/gou,λόγος,noun,a)koh=s,ἀκοή,noun,ἄρχω,verb,περί,preposition,πῆξις,noun,kai\,καί,conjunction,a)po\,ἀπό,preposition,kalu/yews,κάλυψις,noun,lo/gwn,λόγος,noun,krufi/wn,κρύφιος,adjective,kai\,καί,conjunction,e)/sh|,εἰμί,verb,ai)sxunthro\s,αἰσχυντηρός,adjective,a)lhqinw=s,ἀληθινός,adjective,kai\,καί,conjunction,eu(ri/skwn,εὑρίσκω,verb,xa/rin,χάρις,noun,e)/nanti,ἔναντι,adverb,panto\s,πᾶς,adjective,a)nqrw/pou,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*mh\,μή,conjunction,peri\,περί,preposition,tou/twn,οὗτος,pronoun,ai)sxunqh=|s,αἰσχύνω,verb,kai\,καί,conjunction,mh\,μή,conjunction,la/bh|s,λαμβάνω,verb,pro/swpon,πρόσωπον,noun,tou=,ὁ,article,a(marta/nein,ἁμαρτάνω,verb,peri\,περί,preposition,no/mou,νόμος,noun,u(yi/stou,ὕψιστος,adjective,kai\,καί,conjunction,diaqh/khs,διαθήκη,noun,kai\,καί,conjunction,peri\,περί,preposition,kri/matos,dikaiw=sai,δικαιόω,verb,to\n,ὁ,article,a)sebh=,ἀσεβής,adjective,peri\,περί,preposition,lo/gou,λόγος,noun,koinwnou=,κοινωνέω,verb,kai\,καί,conjunction,o(doipo/rwn,kai\,καί,conjunction,peri\,περί,preposition,do/sews,δόσις,noun,klhronomi/as,κληρονομία,noun,e(tai/rwn,ἑταῖρος,noun,peri\,περί,preposition,a)kribei/as,ἀκρίβεια,noun,zugou=,ζυγόν,noun,kai\,καί,conjunction,staqmi/wn,σταθμάω,verb,kai\,καί,conjunction,peri\,περί,preposition,kth/sews,κτῆσις,noun,pollw=n,πολύς,adjective,kai\,καί,conjunction,o)li/gwn,ὀλίγος,adjective,peri\,περί,preposition,diafo/rou,διάφορος,adjective,pra/sews,πρᾶσις,noun,e)mpo/rwn,ἔμπορος,adjective,kai\,καί,conjunction,peri\,paidei/as,παιδεία,noun,te/knwn,τέκνον,noun,pollh=s,πολύς,adjective,kai\,καί,conjunction,oi)ke/th|,οἰκέτης,noun,ponhrw=|,πονηρός,adjective,pleura\n,πλευρά,noun,ai(ma/cai,αἱμάσσω,verb,e)pi\,ἐπί,preposition,gunaiki\,γυνή,noun,ponhra=|,πονηρός,adjective,kalo\n,καλός,noun,sfragi/s,σφραγίς,adjective,kai\,καί,conjunction,o(/pou,ὅπου,adverb,xei=res,χείρ,noun,pollai/,πολύς,adjective,klei=son,κλείω,verb,o(\,ὅς,pronoun,e)a\n,ἐάν,conjunction,paradidw=|s,παραδίδωμι,verb,e)n,ἐν,preposition,a)riqmw=|,ἀριθμός,adjective,kai\,καί,conjunction,staqmw=|,σταθμόν,noun,kai\,καί,conjunction,do/sis,δόσις,noun,kai\,καί,conjunction,lh=myis,,,pa/nta,πᾶς,adjective,e)n,ἐν,preposition,grafh=|,γραφεύς,noun,peri\,περί,preposition,paidei/as,παιδεία,noun,a)noh/tou,ἀνόητος,adjective,kai\,καί,conjunction,mwrou=,μωρός,adjective,kai\,καί,conjunction,e)sxatogh/rws,ἐσχατόγηρος,noun,krinome/nou,κρίνω,verb,pro\s,πρός,preposition,ne/ous,νέος,adjective,kai\,καί,conjunction,e)/sh|,εἰμί,verb,pepaideume/nos,παιδεύω,verb,a)lhqinw=s,ἀληθινός,adjective,kai\,καί,conjunction,dedokimasme/nos,δοκιμάζω,verb,e)/nanti,ἔναντι,adverb,panto\s,πᾶς,adjective,zw=ntos,ζάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,κρίμα,noun,ὁδοίπορος,noun,περί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*quga/thr,θυγάτηρ,adjective,patri\,πατήρ,noun,a)po/krufos,ἀπόκρυφος,adjective,a)grupni/a,ἀγρυπνία,noun,kai\,καί,conjunction,h(,ὁ,article,me/rimna,μέριμνα,noun,au)th=s,αὐτός,pronoun,a)fista=|,ἀφιστάω,verb,u(/pnon,ὕπνον,noun,e)n,ἐν,preposition,neo/thti,νεότης,noun,au)th=s,αὐτός,pronoun,mh/pote,μήποτε,adverb,parakma/sh|,παρακμάζω,verb,kai\,καί,conjunction,sunw|khkui=a,συνοικέω,verb,mh/pote,mishqh=|,μισέω,verb,e)n,ἐν,preposition,parqeni/a|,παρθενία,noun,mh/pote,μήποτε,adverb,bebhlwqh=|,βεβηλόω,verb,kai\,καί,conjunction,e)n,ἐν,preposition,toi=s,patrikoi=s,πατρικός,adjective,au)th=s,αὐτός,pronoun,e)/gkuos,ἔγκυος,adjective,ge/nhtai,γίγνομαι,verb,meta\,μετά,preposition,a)ndro\s,ἀνήρ,noun,ou)=sa,εἰμί,verb,mh/pote,μήποτε,adverb,parabh=|,παράπτω,verb,kai\,καί,conjunction,sunw|khkui=a,συνοικέω,verb,mh/pote,μήποτε,adverb,steirwqh=|,στειρόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μήποτε,adverb,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,qugatri\,θυγάτηρ,adjective,a)diatre/ptw|,ἀδιάτρεπτος,adjective,stere/wson,στερεόω,verb,fulakh/n,φυλακή,noun,mh/pote,μήποτε,adverb,poih/sh|,ποιέω,verb,se,σύ,pronoun,e)pi/xarma,ἐπίχαρμα,noun,e)xqroi=s,ἐχθρός,adjective,lalia\n,λαλιά,noun,e)n,ἐν,preposition,po/lei,πόλις,adjective,kai\,καί,conjunction,e)/kklhton,ἔκκλητος,adjective,laou=,λαός,noun,kai\,καί,conjunction,kataisxu/nh|,se,σύ,pronoun,e)n,ἐν,preposition,plh/qei,πλῆθος,noun,pollw=n,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καταισχύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panti\,πᾶς,adjective,a)nqrw/pw|,ἄνθρωπος,noun,mh\,μή,conjunction,e)/mblepe,ἐμβλέπω,verb,e)n,ἐν,preposition,ka/llei,κάλλος,noun,kai\,καί,conjunction,e)n,ἐν,preposition,me/sw|,μέσος,adjective,gunaikw=n,γυνή,noun,mh\,μή,conjunction,sune/dreue,συνεδρεύω,verb,a)po\,ἀπό,preposition,ga\r,γάρ,particle,i(mati/wn,ἱμάτιον,adjective,e)kporeu/etai,ἐκπορεύω,verb,sh\s,σής,noun,kai\,a)po\,ἀπό,preposition,gunaiko\s,γυνή,noun,ponhri/a,πονηρία,noun,gunaiko/s,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krei/sswn,κρείσσων,verb,ponhri/a,πονηρία,noun,a)ndro\s,ἀνήρ,noun,h)\,ἠέ,conjunction,a)gaqopoio\s,ἀγαθοποιός,adjective,gunh/,γυνή,noun,kai\,καί,conjunction,gunh\,γυνή,noun,kataisxu/nousa,καταισχύνω,verb,ei)s,εἰς,preposition,o)neidismo/n,ὀνειδισμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*mnhsqh/somai,μιμνήσκω,verb,dh\,δή,particle,ta\,ὁ,article,e)/rga,ἔργον,noun,kuri/ou,κύριος,adjective,kai\,καί,conjunction,a(\,ὅς,pronoun,e(o/raka,ὁράω,verb,e)kdihgh/somai,ἐκδιηγέομαι,verb,e)n,ἐν,preposition,lo/gois,λόγος,noun,kuri/ou,κύριος,adjective,ta\,ὁ,article,e)/rga,ἔργον,noun,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/lios,ἥλιος,noun,fwti/zwn,φωτίζω,verb,kata\,κατά,preposition,pa=n,πᾶς,adjective,e)pe/bleyen,ἐπιβλέπω,verb,kai\,καί,conjunction,th=s,ὁ,article,do/chs,δόξα,noun,kuri/ou,κύριος,adjective,plh=res,πλήρης,adverb,to\,ὁ,article,e)/rgon,ἔργον,noun,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)cepoi/hsen,ἐκποιέω,verb,toi=s,ὁ,article,a(gi/ois,ἅγιος,adjective,kuri/ou,κύριος,adjective,e)kdihgh/sasqai,ἐκδιηγέομαι,verb,pa/nta,πᾶς,adjective,ta\,ὁ,article,qauma/sia,θαυμάσιος,adjective,au)tou=,αὐτός,pronoun,a(\,ὅς,pronoun,e)stere/wsen,στερεόω,verb,ku/rios,κῦρος,noun,o(,ὁ,article,pantokra/twr,παντοκράτωρ,adjective,sthrixqh=nai,στηρίζω,verb,e)n,ἐν,preposition,do/ch|,au)tou=,αὐτός,pronoun,to\,ὁ,article,pa=n,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δόξα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/busson,ἄβυσσος,adjective,kai\,καί,conjunction,kardi/an,καρδία,noun,e)ci/xneusen,ἐξιχνεύω,verb,kai\,καί,conjunction,e)n,ἐν,preposition,panourgeu/masin,πανούργευμα,noun,au)tw=n,αὐτός,pronoun,dienoh/qh,διανοέομαι,verb,e)/gnw,γιγνώσκω,verb,ga\r,γάρ,particle,o(,ὁ,article,u(/yistos,ὕψιστος,adjective,pa=san,πᾶς,adjective,ei)/dhsin,εἴδησις,noun,kai\,καί,conjunction,e)ne/bleyen,ἐμβλέπω,verb,ei)s,shmei=on,σημεῖον,noun,ai)w=nos,αἰών,noun,a)pagge/llwn,ἀπαγγέλλω,verb,ta\,ὁ,article,parelhluqo/ta,παρέρχομαι,verb,kai\,καί,conjunction,ta\,ὁ,article,e)so/mena,kai\,καί,conjunction,a)pokalu/ptwn,ἀποκαλύπτω,verb,i)/xnh,ἴχνος,noun,a)pokru/fwn,ἀπόκρυφος,adjective,ou),οὐ,adverb,parh=lqen,παρέρχομαι,verb,au)to\n,αὐτός,pronoun,pa=n,πᾶς,adjective,diano/hma,διανόημα,noun,ou)k,οὐ,adverb,e)kru/bh,κρύπτω,verb,a)p',ἀπό,preposition,au)tou=,αὐτός,pronoun,ou)de\,οὐδέ,particle,ei(=s,εἷς,adjective,lo/gos,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,εἰς,preposition,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
