word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/11/lemma/@_entry,word/11/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS
*)epimemfome/nwn,ἐπιμέμφομαι,verb,d',δέ,particle,e(te/rwn,ἕτερος,adjective,au)to\n,αὐτός,pronoun,e)pi\,ἐπί,preposition,tai=s,ὁ,article,paraba/sesi,παράβασις,noun,tw=n,ὁ,article,o(/rkwn,ὅρκος,noun,ou(\s,ὅς,pronoun,e)n,ἐν,preposition,*milh/tw|,e)poih/sato,ποιέω,verb,e)/lege,λέγω,verb,tou\s,ὁ,article,me\n,μέν,particle,pai=das,παῖς,adjective,a)straga/lois,ἀστράγαλος,adjective,dei=,δέομαι,verb,e)capata=n,ἐξαπατάω,verb,tou\s,ὁ,article,de\,δέ,particle,a)/ndras,ἀνήρ,noun,Μίλητος,proper,o(/rkois,ὅρκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nikh/sas,νικάω,verb,de\,δέ,particle,tou\s,ὁ,article,*)aqhnai/ous,Ἀθήναιος,proper,e)c,ἐκ,preposition,e)ne/dras,ἐνέδρα,noun,peri\,περί,preposition,*ai)go\s,αἴξ,adjective,potamou\s,ποταμός,noun,kai\,καί,conjunction,limw=|,λιμός,noun,pie/sas,au)tou\s,αὐτός,pronoun,paresth/sato,παρίστημι,verb,th\n,ὁ,article,po/lin,πόλις,adjective,kai\,καί,conjunction,e)/graye,γράφω,verb,toi=s,ὁ,article,e)fo/rois,ἔφορος,noun,e(alw/kasin,ἁλίσκομαι,verb,ai(,ὁ,article,*)aqh=nai,Ἀθήνη,proper,πιέζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,*)argei/ous,Ἀργεῖος,proper,de\,δέ,particle,peri\,περί,preposition,gh=s,γῆ,noun,o(/rwn,ὅρος,adjective,a)mfisbhtou=ntas,ἀμφισβητέω,verb,pro\s,πρός,preposition,*lakedaimoni/ous,Λακεδαιμόνιος,proper,kai\,καί,conjunction,dikaio/tera,δίκαιος,adjective,le/gein,au)tw=n,αὐτός,pronoun,fa/skontas,φάσκω,verb,spasa/menos,σπάω,verb,th\n,ὁ,article,ma/xairan,μάχαιρα,noun,o(,ὁ,article,tau/ths,οὗτος,pronoun,e)/fh,φημί,verb,kratw=n,κράς,verb,be/ltista,βέλτιστος,adjective,peri\,περί,preposition,λέγω,verb,gh=s,γῆ,noun,o(/rwn,ὅρος,adjective,diale/getai,διαλέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,de\,δέ,particle,*boiwtou\s,Βοιωτός,proper,e)pamfoteri/zontas,ἐπαμφοτερίζω,verb,o(/te,ὅτε,conjunction,dih/|ei,δίειμι,verb,th\n,ὁ,article,xw/ran,χώρα,noun,o(rw=n,ὁράω,verb,prose/pemye,προσέπειμι,verb,punqano/menos,πυνθάνομαι,verb,po/teron,o)rqoi=s,ὀρθός,adjective,toi=s,ὁ,article,do/rasin,δόρυ,noun,h)\,ἠέ,conjunction,keklime/nois,κλίνω,verb,diaporeu/htai,διαπορεύω,verb,th\n,ὁ,article,xw/ran,χώρα,noun,au)tw=n,αὐτός,pronoun,,,,,,,πότερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*megare/ws,Μεγαρεύς,proper,de\,δέ,particle,a)ndro\s,ἀνήρ,noun,e)n,ἐν,preposition,tw=|,ὁ,article,koinw=|,κοινός,adjective,sullo/gw|,σύλλογος,noun,parrhsi/a|,παρρησία,noun,xrhsame/nou,χράω,verb,pro\s,πρός,preposition,au)to/n,αὐτός,pronoun,oi(,lo/goi,λόγος,noun,sou,σύ,pronoun,ei)=pen,εἶπον,verb,w)=,ὦ,interjection,ce/ne,ξένος,noun,po/lews,πόλις,adjective,de/ontai,δέομαι,verb,,,,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,de\,δέ,particle,*korinqi/wn,Κορίνθιος,proper,a)festw/twn,ἀφίστημι,verb,dierxo/menos,διέρχομαι,verb,para\,παρά,preposition,ta\,ὁ,article,tei/xh,τεῖχος,noun,tou\s,ὁ,article,*lakedaimoni/ous,Λακεδαιμόνιος,proper,e(w/ra,ὁράω,verb,prosba/llein,o)knou=ntas,ὀκνέω,verb,kai\,καί,conjunction,lagw/s,λαγῶς,noun,tis,τις,pronoun,w)/fqh,ὁράω,verb,diaphdw=n,διαπηδάω,verb,th\n,ὁ,article,ta/fron,τάφρος,noun,ou)k,οὐ,adverb,ai)sxu/nesqe,αἰσχύνω,verb,ei)=pen,εἶπον,verb,προσδαίω,verb,w)=,ὦ,interjection,*spartia=tai,Σπαρτιάτης,proper,toiou/tous,τοιοῦτος,adjective,fobou/menoi,φοβέω,verb,polemi/ous,πολέμιος,adjective,w(=n,ὅς,pronoun,oi(,ὁ,article,lagwoi\,λαγῶς,noun,di),διά,preposition,a)rgi/an,ἀργία,noun,toi=s,ὁ,article,tei/xesin,τεῖχος,noun,e)gkaqeu/dousin,ἐγκαθεύδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n,,,e)n,ἐν,preposition,de\,δέ,particle,*samoqra/|kh|,Σαμοθρᾴκη,proper,xrhsthriazome/nw|,χρηστηριάζω,verb,au)tw=|,αὐτός,pronoun,o(,ὁ,article,i(ereu\s,ἱερεύς,adjective,e)ke/leusen,κελεύω,verb,ei)pei=n,εἶπον,verb,o(/,ὅς,pronoun,ti,a)nomw/taton,ἄνομος,adjective,e)/rgon,ἔργον,noun,au)tw=|,αὐτός,pronoun,e)n,ἐν,preposition,tw=|,ὁ,article,bi/w|,βίος,adjective,pe/praktai,πράσσω,verb,,,,,,,,,,,,,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)phrw/thsen,ἐπερωτάω,verb,ou)=n,οὖν,particle,po/teron,πότερος,adjective,sou=,σύ,pronoun,tou=to,οὗτος,pronoun,keleu/ontos,κελεύω,verb,h)\,ἠέ,conjunction,tw=n,ὁ,article,qew=n,θέα,noun,tou=to,οὗτος,pronoun,dei=,δέομαι,verb,poiei=n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fame/nou,φημί,verb,de/,δέ,particle,tw=n,ὁ,article,qew=n,θέα,noun,su\,σύ,pronoun,toi/nun,τοίνυν,particle,e)/fh,φημί,verb,e)kpodw/n,ἐκποδών,adverb,moi,ἐγώ,pronoun,meta/sthqi,μεθίστημι,verb,ka)kei/nois,ἐκεῖνος,pronoun,e)rw=,e)a\n,ἐάν,conjunction,punqa/nwntai,πυνθάνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*pe/rsou,Πέρσης,proper,d',δέ,particle,e)rwth/santos,ἐρωτάω,verb,poi/an,ποῖος,adjective,ma/lista,μάλιστα,adverb,e)painei=,ἐπαινέω,verb,politei/an,πολιτεία,noun,h(/tis,ὅστις,pronoun,e)/fh,φημί,verb,toi=s,ὁ,article,a)ndrei/ois,ἀνδρεῖα,noun,kai\,deiloi=s,δειλός,adjective,ta\,ὁ,article,prosh/konta,προσήκω,verb,a)podi/dwsi,ἀποδίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,de\,δέ,particle,to\n,ὁ,article,ei)po/nta,εἶπον,verb,o(/ti,ὅστις,pronoun,e)painoi/h,ἐπαινέω,verb,au)to\n,αὐτός,pronoun,kai\,καί,conjunction,u(peraspa/zoito,ὑπερασπάζομαι,verb,du/o,δύο,adjective,bou=s,βοῦς,noun,e)/xw,e)/fh,φημί,verb,e)n,ἐν,preposition,a)grw=|,ἀγρός,noun,,,,,,,,,,,,,,,,,,,,,,,,,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sigw/ntwn,σιγάω,verb,d',δέ,particle,a)mfote/rwn,ἀμφότερος,adjective,a)kribw=s,ἀκριβῶς,adverb,e)pi/stamai,ἐφίστημι,verb,to\n,ὁ,article,te,τε,particle,a)rgo\n,ἀργός,adjective,kai\,καί,conjunction,to\n,ὁ,article,e)rgazo/menon,ἐργάζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loidoroume/nou,λοιδορέω,verb,de/,δέ,particle,tinos,τις,pronoun,au)tw=|,αὐτός,pronoun,ei)=pe,εἶπον,verb,le/ge,λέγω,verb,puknw=s,πυκνός,adjective,w)=,ὦ,interjection,cenu/llion,ξενύλλιον,noun,le/ge,λέγω,verb,mhde\n,μηδείς,pronoun,e)llei/pwn,a)/n,ἄν,particle,sou,σύ,pronoun,du/nh|,δύναμαι,verb,ta\n,ὁ,article,yuxa\n,ψυχή,noun,kenw=sai,κενόω,verb,kakw=n,κακός,adjective,w(=n,ὅς,pronoun,e)/oikas,ἔοικα,verb,plh/rhs,πλήρης,adverb,ei)=nai,εἰμί,verb,ἐλλείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xro/nw|,χρόνος,noun,d',δέ,particle,u(/steron,ὕστερος,adjective,meta\,μετά,preposition,th\n,ὁ,article,teleuth\n,τελευτή,noun,a)ntilogi/as,ἀντιλογία,noun,summaxikh=s,συμμαχικός,adjective,genome/nhs,γίγνομαι,verb,*)aghsi/laos,Ἀγησίλαος,proper,h)=lqen,ἔρχομαι,verb,e)pi\,th\n,ὁ,article,tou=,ὁ,article,*lusa/ndrou,Λύσανδρος,proper,oi)ki/an,οἰκία,noun,o(/pws,ὅπως,conjunction,ta\,ὁ,article,peri\,περί,preposition,au)th=s,αὐτός,pronoun,gra/mmata,γράμμα,noun,diaske/yhtai,διασκέπτομαι,verb,,,,ἐπί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,ga\r,γάρ,particle,par',παρά,preposition,au(tw=|,ἑαυτοῦ,pronoun,kate/sxen,κατέχω,verb,o(,ὁ,article,*lu/sandros,Λύσανδρος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu(=re,εὑρίσκω,verb,de\,δέ,particle,kai\,καί,conjunction,bibli/on,βιβλίον,noun,gegramme/non,γράφω,verb,tw=|,ὁ,article,*lusa/ndrw|,Λύσανδρος,proper,peri\,περί,preposition,th=s,ὁ,article,politei/as,πολιτεία,noun,w(s,ὡς,conjunction,xrh\,tw=n,ὁ,article,*eu)rupwntidw=n,,,kai\,καί,conjunction,*)agiadw=n,Ἀγιάδης,proper,th\n,ὁ,article,basilei/an,βασιλεία,noun,a)felome/nous,ἀφαιρέω,verb,ei)s,εἰς,preposition,me/son,μέσος,adjective,qei=nai,θείνω,verb,kai\,καί,conjunction,χρή,verb,poiei=sqai,ποιέω,verb,th\n,ὁ,article,ai(/resin,αἵρεσις,noun,e)k,ἐκ,preposition,tw=n,ὁ,article,a)ri/stwn,ἄριστος,adjective,i(/na,ἵνα,conjunction,mh\,μή,conjunction,tw=n,ὁ,article,a)f',ἀπό,preposition,*(hrakle/ous,Ἡρακλέης,proper,a)lla\,ἀλλά,adverb,tw=n,ὁ,article,oi(=os,οἷος,adjective,*(hraklh=s,Ἡρακλέης,proper,th=|,ὁ,article,a)reth=|,ἀρετή,noun,krinome/nwn,κρίνω,verb,to\,ὁ,article,ge/ras,γέρας,adjective,h)=|,εἰμί,verb,h(=|,ὅς,pronoun,ka)kei=nos,ἐκεῖνος,pronoun,ei)s,εἰς,preposition,qew=n,θέα,noun,tima\s,τιμή,noun,a)nh/xqh,ἀνάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=ton,οὗτος,pronoun,to\n,ὁ,article,lo/gon,λόγος,noun,w(/rmhse,ὁρμάω,verb,me\n,μέν,particle,ei)s,εἰς,preposition,tou\s,ὁ,article,poli/tas,πολίτης,noun,e)cenegkei=n,ἐκφέρω,verb,kai\,καί,conjunction,paradeiknu/nai,to\n,ὁ,article,*lu/sandron,Λύσανδρος,proper,oi(=os,οἷος,adjective,w)\n,εἰμί,verb,poli/ths,πολίτης,noun,dialanqa/noi,διαλανθάνω,verb,kai\,καί,conjunction,e)pi\,ἐπί,preposition,diabolh=|,διαβολή,noun,tw=n,ὁ,article,*lusa/ndrou,Λύσανδρος,proper,παραδείκνυμι,verb,fi/lwn,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*krati/dhn,,,de/,δέ,particle,fasi,φημί,verb,to/te,τότε,adverb,proestw=ta,προίστημι,verb,tw=n,ὁ,article,e)fo/rwn,ἔφορος,noun,eu)labhqe/nta,εὐλαβέομαι,verb,mh\,μή,conjunction,pei/sh|,πεῖσα,noun,a)nagnwsqei\s,ἀναγιγνώσκω,verb,o(,lo/gos,λόγος,noun,e)pilabe/sqai,ἐπιλαμβάνω,verb,tou=,ὁ,article,*)aghsila/ou,Ἀγησίλαος,proper,kai\,καί,conjunction,ei)pei=n,εἶπον,verb,w(s,ὡς,conjunction,ou),οὐ,adverb,dei=,δέομαι,verb,a)noru/ttein,ἀνορύσσω,verb,to\n,ὁ,article,ὁ,article,*lu/sandron,Λύσανδρος,proper,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,to\n,ὁ,article,lo/gon,λόγος,noun,au)tw=|,αὐτός,pronoun,sugkatoru/ttein,συγχράω,verb,panou/rgws,πάνουργος,adjective,kai\,καί,conjunction,piqanw=s,πιθανός,adjective,suntetagme/non,συντάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
