word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/3/lemma/@_entry,word/3/lemma/@_POS,word/5/lemma/@_entry,word/5/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS
xrh/sh|,χρῆσις,noun,ga\r,γάρ,particle,kalw=s,καλός,noun,kai\,u(/lh,ὕλη,noun,soi,e)/stai,εἰμί,verb,mo/non,μόνος,adjective,καί,conjunction,σύ,pronoun,pro/sexe,προσέχω,verb,kai\,καί,conjunction,qe/le,ἐθέλω,verb,seautw=|,σαυτοῦ,pronoun,kalo\s,καλός,noun,ei)=nai,εἰμί,verb,e)pi\,ἐπί,preposition,panto/s,πᾶς,adjective,ou)=,οὐ,adverb,pra/sseis,πράσσω,verb,kai\,καί,conjunction,me/mnhso,μιμνήσκω,verb,a)mfote/rwn,ἀμφότερος,adjective,o(/ti,ὅστις,pronoun,kai\,καί,conjunction,dia/foron,διάφορος,adjective,e)f',ἐπί,preposition,ou(=,ἕ,pronoun,h(,ὁ,article,pra=cis,πρᾶξις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/endon,ἐνδίδωμι,verb,ska/pte,σκάπτω,verb,e)/ndon,ἔνδον,adverb,h(,phgh\,πηγή,noun,tou=,a)gaqou=,ἀγαθός,adjective,kai\,καί,conjunction,ὁ,article,ὁ,article,a)ei\,ἀεί,adverb,a)nablu/ein,,,duname/nh,δύναμαι,verb,e)a\n,ἐάν,conjunction,a)ei\,ἀεί,adverb,ska/pth|s,σκάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*dei=,δέομαι,verb,kai\,καί,conjunction,to\,ὁ,article,sw=ma,pephge/nai,πήγνυμι,verb,kai\,mh\,μή,conjunction,dierri=fqai,διαρρίπτω,verb,σῶμα,adjective,καί,conjunction,mh/te,μήτε,particle,e)n,ἐν,preposition,kinh/sei,κίνησις,adjective,mh/te,μήτε,particle,e)n,ἐν,preposition,sxe/sei,σχέσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=on,οἷος,adjective,ga/r,γάρ,particle,ti,τις,pronoun,e)pi\,tou=,ὁ,article,prosw/pou,pare/xetai,παρέχω,verb,h(,ὁ,article,ἐπί,preposition,πρόσωπον,noun,dia/noia,διάνοια,noun,sunestw\s,συνίστημι,verb,au)to\,αὐτός,pronoun,kai\,καί,conjunction,eu)/sxhmon,εὔσχημος,adjective,sunthrou=sa,συντηρέω,verb,toiou=to,τοιοῦτος,adjective,kai\,καί,conjunction,e)pi\,ἐπί,preposition,o(/lou,ὅλος,adjective,tou=,ὁ,article,sw/matos,σῶμα,adjective,a)paithte/on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nta,πᾶς,adjective,de\,δέ,particle,tau=ta,οὗτος,pronoun,su\n,tw=|,ὁ,article,a)nepithdeu/tw|,fulakte/a,φυλακτέος,adjective,,,,σύν,preposition,ἀνεπιτήδευτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(h,ὁ,article,biwtikh\,βιωτικός,adjective,th=|,ὁ,article,palaistikh=|,o(moiote/ra,ὅμοιος,adjective,h)/per,th=|,ὁ,article,o)rxhstikh=|,ὀρχηστικός,adjective,παλαιστικός,adjective,ἠπειρωτικός,adjective,kata\,κατά,preposition,to\,ὁ,article,pro\s,πρός,preposition,ta\,ὁ,article,e)mpi/ptonta,ἐμπίτνω,verb,kai\,καί,conjunction,ou),οὐ,adverb,proegnwsmena,,,e(/toimos,ἑτοῖμος,adjective,kai\,καί,conjunction,a)ptw\s,ἀπτώς,noun,e(sta/nai,ἵστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*sunexw=s,συνεχής,adverb,e)fista/nai,ἐφίστημι,verb,ti/nes,τίς,pronoun,ei)si\n,ou(=toi,οὗτος,pronoun,u(f',w(=n,ὅς,pronoun,marturei=sqai,μαρτύρομαι,verb,εἰμί,verb,ὑπό,preposition,qe/leis,ἐθέλω,verb,kai\,καί,conjunction,ti/na,τίς,pronoun,h(gemonika\,ἡγεμονικός,adjective,e)/xousin,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,me/myh|,μέμφομαι,verb,toi=s,a)kousi/ws,ἀεκούσιος,adjective,ptai/ousin,ou)/te,οὔτε,adverb,e)pimarturh/sews,ἐπιμαρτύρησις,noun,ὁ,article,πταίρω,verb,deh/sh|,δέω,verb,e)mble/pwn,ἐμβλέπω,verb,ei)s,εἰς,preposition,ta\s,ὁ,article,phga\s,πηγάς,noun,th=s,ὁ,article,u(polh/yews,ὑπόληψις,noun,kai\,καί,conjunction,o(rmh=s,ὁρμή,noun,au)tw=n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'*pa=sa,πᾶς,adjective,yuxh/,ψυχή,noun,fhsi/n,φημί,verb,a)/kousa,ste/retai,στέρομαι,verb,a)lhqei/as',,,,,,,ἀκούω,verb,ἀλήθεια,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tws,οὕτως,adverb,ou)=n,οὖν,particle,kai\,καί,conjunction,dikaiosu/nhs,kai\,καί,conjunction,swfrosu/nhs,kai\,καί,conjunction,eu)menei/as,εὐμένεια,noun,δικαιοσύνη,noun,σωφροσύνη,noun,kai\,καί,conjunction,panto\s,πᾶς,adjective,tou=,ὁ,article,toiou/tou,τοιοῦτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)nagkaio/taton,ἀναγκαῖος,adjective,de\,δέ,particle,to\,ὁ,article,dihnekw=s,tou/tou,οὗτος,pronoun,memnh=sqai,,,,,,,διηνεκής,adverb,μιμνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sh|,εἰμί,verb,ga\r,γάρ,particle,pro\s,πρός,preposition,pa/ntas,pra|o/teros,πρᾶος,adjective,,,,,,,,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)epi\,ἐπί,preposition,me\n,μέν,particle,panto\s,πᾶς,adjective,po/nou,pro/xeiron,πρόχειρος,adjective,e)/stw,o(/ti,ὅστις,pronoun,ou)k,οὐ,adverb,πόνος,noun,εἰμί,verb,ai)sxro\n,αἰσχρός,adjective,ou)de\,οὐδέ,particle,th\n,ὁ,article,dia/noian,διάνοια,noun,th\n,ὁ,article,kubernw=san,κυβερνάω,verb,xei/rw,χείρων,adverb,poiei=,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,kaqo\,καθό,adverb,logikh/,e)stin,εἰμί,verb,ou)/te,kaqo\,καθό,adverb,koinwnikh\,κοινωνικός,adjective,λογικός,adjective,οὔτε,adverb,diafqei/rei,διαφθείρω,verb,au)th/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,me/ntoi,μέντοι,particle,tw=n,ὁ,article,plei/stwn,po/nwn,πόνος,noun,kai\,to\,ὁ,article,tou=,ὁ,article,πλεῖστος,adjective,καί,conjunction,*)epikou/rou,Ἐπίκουρος,proper,soi,σύ,pronoun,bohqei/tw,βοηθέω,verb,o(/ti,ὅστις,pronoun,ou)/te,οὔτε,adverb,a)fo/rhton,ἀφόρητος,adjective,ou)/te,οὔτε,adverb,ai)w/nion,αἰώνιος,adjective,e)a\n,ἐάν,conjunction,tw=n,ὁ,article,o(/rwn,ὅρος,adjective,mnhmoneu/h|s,μνημονεύω,verb,kai\,καί,conjunction,mh\,μή,conjunction,prosdoca/zh|s,προσδοξάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)kei/nou,ἐκεῖνος,pronoun,de\,δέ,particle,me/mnhso,μιμνήσκω,verb,o(/ti,polla\,πολύς,adjective,po/nw|,ta\,ὁ,article,au)ta\,αὐτός,pronoun,ὅστις,pronoun,πόνος,noun,o)/nta,εἰμί,verb,lanqa/nei,λανθάνω,verb,dusxeraino/mena,δυσχεραίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=on,οἷος,adjective,to\,ὁ,article,nusta/zein,νυστάζω,verb,kai\,to\,ὁ,article,kaumati/zesqai,kai\,καί,conjunction,to\,ὁ,article,καί,conjunction,καυματίζω,verb,a)norektei=n,ἀνορεκτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,ou)=n,οὖν,particle,tini,τις,pronoun,tou/twn,dusaresth=|s,δυσαρεστέω,verb,le/ge,e(autw=|,ἑαυτοῦ,pronoun,o(/ti,ὅστις,pronoun,οὗτος,pronoun,λέγω,verb,po/nw|,πόνος,noun,e)ndi/dws,ἐνδίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(/ora,ὁράω,verb,mh/pote/,μήποτε,adverb,ti,τις,pronoun,toiou=ton,pa/qh|s,πάσχω,verb,pro\s,tou\s,ὁ,article,a)panqrw/pous,ἀπάνθρωπος,adjective,τοιοῦτος,adjective,πρός,preposition,oi(=on,οἷος,adjective,oi(,ὁ,article,a)pa/nqrwpoi,ἀπάνθρωπος,adjective,pro\s,πρός,preposition,tou\s,ὁ,article,a)nqrw/pous,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*po/qen,πόθεν,adverb,i)/smen,οἶδα,verb,ei),εἰ,conjunction,mh\,*thlau/ghs,,,*swkra/tous,th\n,ὁ,article,dia/qesin,διάθεσις,noun,μή,conjunction,Σωκράτης,proper,krei/sswn,κρείσσων,verb,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)rkei=,ἀρκέω,verb,ei),*swkra/ths,Σωκράτης,proper,e)ndoco/teron,a)pe/qane,ἀποθνήσκω,verb,kai\,καί,conjunction,εἰ,conjunction,ἔνδοξος,adjective,e)ntrexe/steron,ἐντρεχής,adverb,toi=s,ὁ,article,sofistai=s,σοφιστής,noun,diele/geto,διαλέγω,verb,kai\,καί,conjunction,karterikw/teron,καρτερικός,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,pa/gw|,πᾶγος,noun,dienukte/reue,διανυκτερεύω,verb,kai\,καί,conjunction,to\n,ὁ,article,*salami/nion,Σαλαμίνιος,proper,keleusqei\s,κελεύω,verb,a)/gein,ἄγω,verb,gennikw/teron,γεννικός,adjective,e)/docen,δοκέω,verb,a)ntibh=nai,ἀντιβαίνω,verb,kai\,καί,conjunction,'e)n,ἐν,preposition,tai=s,ὁ,article,o(doi=s,ὁδός,adjective,e)brenqu/eto',βρενθύομαι,verb,peri\,περί,preposition,ou(=,ἕ,pronoun,kai\,καί,conjunction,ma/list',μάλιστα,adverb,a)/n,ἄν,particle,tis,τις,pronoun,e)pisth/seien,ἐφίστημι,verb,ei)/per,εἴπερ,conjunction,a)lhqe\s,ἀληθής,adjective,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)kei=no,ἐκεῖνος,pronoun,dei=,δέομαι,verb,skopei=n,poi/an,ποῖος,adjective,tina\,th\n,ὁ,article,yuxh\n,ψυχή,noun,σκοπάω,verb,τις,pronoun,ei)=xe,ἔχω,verb,*swkra/ths,Σωκράτης,proper,kai\,καί,conjunction,ei),εἰ,conjunction,e)du/nato,δύναμαι,verb,a)rkei=sqai,ἀρκέω,verb,tw=|,ὁ,article,di/kaios,δίκαιος,adjective,ei)=nai,εἰμί,verb,ta\,ὁ,article,pro\s,πρός,preposition,a)nqrw/pous,ἄνθρωπος,noun,kai\,καί,conjunction,o(/sios,ὅσιος,adjective,ta\,ὁ,article,pro\s,πρός,preposition,qeou/s,θεός,noun,mh/te,μήτε,particle,ei)kh=|,εἰκῇ,adverb,pro\s,πρός,preposition,th\n,ὁ,article,kaki/an,κακία,noun,a)ganaktw=n,ἀγανακτέω,verb,mhde\,μηδέ,particle,mh\n,μείς,adjective,douleu/wn,δουλεύω,verb,tino\s,τις,pronoun,a)gnoi/a|,ἄγνοια,noun,mh/te,μήτε,particle,tw=n,ὁ,article,a)ponemome/nwn,ἀπονέμω,verb,e)k,ἐκ,preposition,tou=,ὁ,article,o(/lou,ὅλος,adjective,w(s,ὡς,conjunction,ce/non,ξένος,noun,ti,τις,pronoun,dexo/menos,δέχομαι,verb,h)\,ἠέ,conjunction,w(s,ὡς,conjunction,a)fo/rhton,ἀφόρητος,adjective,u(pome/nwn,ὑπομένω,verb,mh/te,μήτε,particle,toi=s,ὁ,article,tou=,ὁ,article,sarkidi/ou,σαρκίδιον,noun,pa/qesin,πάθος,adjective,e)mpare/xwn,ἐμπαρέχω,verb,sumpaqh=,συμπαθής,adverb,to\n,ὁ,article,nou=n,νόος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(h,ὁ,article,fu/sis,φύσις,noun,ou)x,οὐ,adverb,ou(/tws,suneke/rase,συγκεράννυμι,verb,tw=|,sugkri/mati,σύγκριμα,noun,w(s,ὡς,conjunction,οὕτως,adverb,ὁ,article,mh\,μή,conjunction,e)fei=sqai,ἐφέζομαι,verb,periori/zein,περιορίζω,verb,e(auto\n,ἑαυτοῦ,pronoun,kai\,καί,conjunction,ta\,ὁ,article,e(autou=,ἑαυτοῦ,pronoun,u(f',ὑπό,preposition,e(autw=|,ἑαυτοῦ,pronoun,poiei=sqai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
li/an,λίαν,adverb,ga\r,γάρ,particle,e)nde/xetai,ἐνδέχομαι,verb,qei=on,a)/ndra,ἀνήρ,noun,gene/sqai,kai\,καί,conjunction,u(po\,ὑπό,preposition,θεῖος,adjective,γίγνομαι,verb,mhdeno\s,μηδείς,pronoun,gnwrisqh=nai,γνωρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
