word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
kai\,καί,conjunction,mh/t',μήτε,particle,e)noi/kwn,ἔνοικος,adjective,mh/t',μήτε,particle,e)phlu/dwn,ἔπηλυς,noun,tina\,τις,pronoun,a)/gein,ἄγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,de\,δέ,particle,prostiqh=|,προστίθημι,verb,to\,ὁ,article,kartero/n,καρτερός,adjective,to\n,ὁ,article,mh\,μή,conjunction,bohqh/santa,βοηθέω,verb,tw=nde,ὅδε,pronoun,gamo/rwn,γημόρος,noun,a)/timon,ἄτιμος,adjective,ei)=nai,εἰμί,verb,cu\n,σύν,preposition,fugh=|,φυγή,noun,dhmhla/tw|,δημήλατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toia/nd',τοιόσδε,adjective,e)/peiqen,πείθω,verb,r(h=sin,ῥῆσις,noun,a)mf',ἀμφί,preposition,h(mw=n,ἐγώ,pronoun,le/gwn,λέγω,verb,a)/nac,ἄναξ,noun,*pelasgw=n,Πελασγός,proper,i(kesi/ou,ἱκέσιος,adjective,*zhno\s,Ζεύς,proper,ko/ton,κότος,noun,me/gan,μέγας,adverb,profwnw=n,προφωνέω,verb,mh/pot',μήποτε,adverb,ei)so/pin,εἰσόπιν,adverb,xro/nou,χρόνος,noun,po/lin,πόλις,adjective,paxu=nai,παχύνω,verb,ceniko\n,ξενικός,adjective,a)stiko/n,ἀστικός,adjective,q',τε,particle,a(/ma,ἅμα,adverb,le/gwn,λέγω,verb,diplou=n,διπλόος,adjective,mi/asma,μίασμα,adjective,pro\,πρό,preposition,po/lews,πόλις,adjective,fane\n,φαίνω,verb,a)mh/xanon,ἀμήχανος,adjective,bo/skhma,βόσκημα,noun,phmonh=s,πημονή,noun,pe/lein,πέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=t',τοιοῦτος,adjective,a)kou/wn,ἀκούω,verb,xersi\n,χείρ,noun,*)argei=os,Ἀργεῖος,proper,lew\s,λαός,noun,e)/kran',ἐκραίνω,verb,a)/neu,ἄνευ,preposition,klhth=ros,κλητήρ,noun,w(s,ὡς,conjunction,ei)=nai,εἰμί,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dhmhgo/rous,δημήγορος,noun,d',δέ,particle,h)/kousen,ἀκούω,verb,eu)piqh\s,εὐπιθής,adverb,strofa\s,στροφάς,noun,dh=mos,δῆμος,noun,*pelasgw=n,Πελασγός,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu\s,Ζεύς,proper,d',δέ,particle,e)pe/kranen,ἐπικραίνω,verb,te/los,τέλος,noun,a)/ge,ἄγε,adverb,dh/,δή,particle,le/cwmen,λέγω,verb,e)p',ἐπί,preposition,*)argei/ois,Ἀργεῖος,proper,eu)xa\s,εὐχή,noun,a)gaqa/s,ἀγαθός,adjective,a)gaqw=n,ἀγαθός,adjective,poina/s,ποινή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu\s,Ζεύς,proper,d',δέ,particle,e)foreu/oi,ἐφορεύω,verb,ce/nios,ξένιος,adjective,ceni/ou,ξένιος,adjective,sto/matos,στόμα,noun,tima\s,τιμή,noun,e)p',ἐπί,preposition,a)lhqei/a|,ἀλήθεια,adjective,te/rmon',τέρμων,noun,a)/mempton,ἄμεμπτος,adjective,prosapanta=n,προσαπαντάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,o(/te,ὅτε,conjunction,kai/,καί,conjunction,qeoi\,θεός,noun,diogenei=s,διογενής,adjective,klu/oit',κλύω,verb,eu)ktai=a,εὐκταῖος,adjective,ge/nei,γένος,noun,xeou/sas,χάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/pote,μήποτε,adverb,puri/faton,πυρίφατος,adjective,ga=n,γῆ,noun,*pelasgi/an,Πελασγικός,adjective,to\n,ὁ,article,a)/koron,ἄκορος,adjective,boa=s,βοείη,noun,kti/sai,κτίζω,verb,ma/xlon,μάχλος,adjective,*)/aph,Ἆπις,proper,to\n,ὁ,article,a)ro/tois,ἄροτος,adjective,qeri/zonta,θερίζω,verb,brotou\s,βροτός,noun,e)n,ἐν,preposition,a)/llois,ἄλλος,adjective,ou(/nek',οὕνεκα,conjunction,w)/|ktisan,οἰκτίζω,verb,h(ma=s,ἐγώ,pronoun,yh=fon,ψῆφος,noun,d',δέ,particle,eu)/fron',εὔφρων,adjective,e)/qento,τίθημι,verb,ai)dou=ntai,αἰδέομαι,verb,d',δέ,particle,i(ke/tas,ἱκέτης,noun,*dio/s,Ζεύς,proper,poi/mnan,ποίμνη,noun,ta/nd',ὅδε,pronoun,a)me/garton,ἀμέγαρτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,met',μετά,preposition,a)rse/nwn,ἄρσην,noun,yh=fon,ψῆφος,noun,e)/qent',τίθημι,verb,a)timw/santes,ἀτιμόω,verb,e)/rin,ἔρις,noun,gunaikw=n,γυνή,noun,*di=on,Δῖον,proper,e)pido/menoi,ἐπεῖδον,verb,pra/ktora/,πράκτωρ,noun,skopo\n,σκοπός,noun,duspole/mhton,δυσπολέμητος,adjective,o(\n,ὅς,pronoun,ti/s,τίς,pronoun,a)\n,ἄν,particle,do/mos,δόμος,noun,e)/xoi,ἔχω,verb,e)p',ἐπί,preposition,o)ro/fwn,ὄροφος,noun,miai/nonta,μιαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baru\s,βαρύς,adjective,d',δέ,particle,e)fi/zei,ἐφίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(/zontai,ἅζομαι,verb,ga\r,γάρ,particle,o(mai/mous,ὅμαιμος,adjective,*zhno\s,Ζεύς,proper,i(/ktoras,ἵκτωρ,noun,a(gnou=,ἁγνός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiga/rtoi,τοιγάρ,particle,kaqaroi=si,καθαρός,adjective,bwmoi=s,βωμός,noun,qeou\s,θεός,noun,a)re/sontai,ἀρέσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiga\r,τοιγάρ,particle,u(poski/wn,ὑπόσκιος,adjective,e)k,ἐκ,preposition,stoma/twn,στόμα,noun,pota/sqw,ποτάομαι,verb,filo/timos,φιλότιμος,adjective,eu)xa/,εὐχή,noun,mh/pote,μήποτε,adverb,loimo\s,λοιμός,noun,a)ndrw=n,ἀνήρ,noun,ta/nde,ὅδε,pronoun,po/lin,πόλις,adjective,kenw/sai,κενόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhd',μηδέ,particle,e)pixwri/ois,ἐπιχώριος,adjective,e)/ris,ἔρις,noun,ptw/masin,πτῶμα,noun,ai(mati/sai,αἱματίζω,verb,pe/don,πέδον,noun,ga=s,γῆ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/bas,ἥβη,noun,d',δέ,particle,a)/nqos,ἄνθος,adjective,a)/drepton,ἄδρεπτος,adjective,e)/stw,εἰμί,verb,mhd',μηδέ,particle,*)afrodi/tas,Ἀφροδίτη,proper,eu)na/twr,εὐνήτωρ,noun,brotoloigo\s,βροτολοιγός,adjective,*)/arhs,Ἄρης,proper,ke/rseien,κείρω,verb,a)/wton,ἄωτον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qume/lai,θυμέλη,noun,flego/ntwn,φλέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw\s,τώς,adverb,po/lis,πόλις,adjective,eu)=,εὖ,adverb,ne/moito,νέμω,verb,*zh=na,Ζεύς,proper,me/gan,μέγας,adverb,sebo/ntwn,σέβω,verb,to\n,ὁ,article,ce/nion,ξένιος,adjective,d',δέ,particle,u(perta/tws,ὑπέρτατος,adjective,o(\s,ὅς,pronoun,poliw=|,πολιός,adjective,no/mw|,νόμος,noun,ai)=san,Αἶσα,proper,o)rqoi=,ὀρθόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/ktesqai,τίκτω,verb,d',δέ,particle,e)fo/rous,ἔφορος,noun,ga=s,γῆ,noun,a)/llous,ἄλλος,adjective,eu)xo/meq',εὔχομαι,verb,a)ei/,ἀεί,adverb,*)/artemin,Ἄρτεμις,proper,d',δέ,particle,*(eka/tan,Ἑκάτη,proper,gunaikw=n,γυνή,noun,lo/xous,λόχος,noun,e)foreu/ein,ἐφορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhde/,μηδέ,particle,tis,τις,pronoun,a)ndrokmh\s,ἀνδροκμής,noun,loigo\s,λοιγός,noun,e)pelqe/tw,ἐπέρχομαι,verb,ta/nde,ὅδε,pronoun,po/lin,πόλις,adjective,dai/+zwn,δαίζω,verb,a)/xoron,ἄχορος,adjective,a)ki/qarin,ἀκίθαρις,adjective,dakruogo/non,δακρυογόνος,adjective,*)/arh,Ἄρης,proper,boa/n,βοή,noun,t',τε,particle,e)/ndhmon,ἔνδημος,adjective,e)copli/zwn,ἐξοπλίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nou/swn,νόσος,noun,d',δέ,particle,e(smo\s,ἑσμός,noun,a)p',ἀπό,preposition,a)stw=n,ἄστυ,noun,i(/zoi,ἵζω,verb,krato\s,κράς,verb,a)terph/s,ἀτερπής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)menh\s,εὐμενής,adverb,d',δέ,particle,o(,ὁ,article,*lu/keios,Λύκειος,proper,e)/stw,εἰμί,verb,pa/sa|,πᾶς,adjective,neolai/a|,νεολαία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karpotelh=,καρποτελής,adjective,de/,δέ,particle,toi,τοι,particle,*zeu\s,Ζεύς,proper,e)pikraine/tw,ἐπικραίνω,verb,fe/rmati,φέρμα,noun,ga=n,γῆ,noun,panw/rw|,πάνωρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/noma,πρόνομος,adjective,de\,δέ,particle,bo/t',βότης,noun,a)groi=s,ἀγρός,noun,polu/gona,πολύγονος,adjective,tele/qoi,τελέθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,pa=n,πᾶς,adjective,t',τε,particle,e)k,ἐκ,preposition,daimo/nwn,δαίμων,adjective,la/xoien,λαγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)/famon,εὔφημος,adjective,d',δέ,particle,e)pi\,ἐπί,preposition,bwmoi=s,βωμός,noun,mou=san,Μοῦσα,proper,qei/at',τίθημι,verb,a)oidoi/,ἀοιδός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(gnw=n,ἁγνός,adjective,t',τε,particle,e)k,ἐκ,preposition,stoma/twn,στόμα,noun,fere/sqw,φέρω,verb,fa/ma,φάβα,noun,filofo/rmigc,φιλοφόρμιγξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fula/ssoi,φυλάσσω,verb,t',τε,particle,a)tremai=a,ἀτρεμής,adverb,tima\s,τιμή,noun,to\,ὁ,article,da/mion,δήμιος,adjective,to\,ὁ,article,pto/lin,πόλις,adjective,kratu/nei,κρατύνω,verb,promaqi\s,προμαθίς,noun,eu)koino/mhtis,εὐκοινόμητις,adverb,a)rxa/,ἀρχή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce/noisi/,ξένος,noun,t',τε,particle,eu)cumbo/lous,εὐσύμβολος,adjective,pri\n,πρίν,adverb,e)copli/zein,ἐξοπλίζω,verb,*)/arh,Ἄρης,proper,di/kas,δίκη,adjective,a)/ter,ἄτερ,preposition,phma/twn,πῆμα,adjective,didoi=en,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeou\s,θεός,noun,d',δέ,particle,oi(\,ἕ,pronoun,ga=n,γῆ,noun,e)/xousin,ἔχω,verb,a)ei\,ἀεί,adverb,ti/oien,τίω,verb,e)gxwri/ois,ἐγχώριος,adjective,patrw/|ais,πατρῷος,adjective,dafnhfo/rois,δαφνηφόρος,adjective,bouqu/toisi,βούθυτος,adjective,timai=s,τιμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,teko/ntwn,τίκτω,verb,se/bas,σέβας,noun,tri/ton,τρίτος,adjective,to/d',ὅδε,pronoun,e)n,ἐν,preposition,qesmi/ois,θέσμιος,adjective,*di/kas,Δίκη,proper,ge/graptai,γράφω,verb,megistoti/mou,μεγιστότιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)xa\s,εὐχή,noun,me\n,μέν,particle,ai)nw=,αἰνέω,verb,ta/sde,ὅδε,pronoun,sw/fronas,σώφρων,noun,fi/lai,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(mei=s,σύ,pronoun,de\,δέ,particle,mh\,μή,conjunction,tre/sht',τρέω,verb,a)kou/sasai,ἀκούω,verb,patro\s,πατήρ,noun,a)prosdokh/tous,ἀπροσδόκητος,adjective,tou/sde,ὅδε,pronoun,kai\,καί,conjunction,ne/ous,νέος,adjective,lo/gous,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(ketado/kou,ἱκεταδόκος,adjective,ga\r,γάρ,particle,th=sd',ὅδε,pronoun,a)po\,ἀπό,preposition,skoph=s,σκοπή,noun,o(rw=,ὁράω,verb,to\,ὁ,article,ploi=on,πλοῖον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)/shmon,εὔσημος,adjective,ga\r,γάρ,particle,ou)/,οὐ,adverb,me,ἐγώ,pronoun,lanqa/nei,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stolmoi/,στολμός,noun,te,τε,particle,lai/fous,λαῖφος,noun,kai\,καί,conjunction,pararru/seis,παράρρυσις,noun,new/s,ναός,noun,kai\,καί,conjunction,prw=|ra,πρῷρα,noun,pro/sqen,πρόσθεν,adverb,o)/mmasin,ὄμμα,noun,ble/pous',βλέπω,verb,o(do/n,ὁδός,adjective,oi)/akos,οἴαξ,noun,eu)qunth=ros,εὐθυντήρ,noun,u(sta/tou,ὕστατος,adjective,new\s,ναός,noun,a)/gan,ἄγαν,adverb,kalw=s,καλός,noun,klu/ousa,κλύω,verb,toi=sin,τίς,pronoun,ou),οὐ,adverb,fi/lh,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre/pousi,πρέπω,verb,d',δέ,particle,a)/ndres,ἀνήρ,noun,na/ioi,νήιος,adjective,melagxi/mois,μελάγχιμος,adjective,gui/oisi,γυῖον,noun,leukw=n,λευκός,adjective,e)k,ἐκ,preposition,peplwma/twn,πέπλωμα,noun,i)dei=n,εἶδον,verb,kai\,καί,conjunction,ta)/lla,ἄλλος,adjective,ploi=a,πλοῖον,noun,pa=sa/,πᾶς,adjective,q',τε,particle,h(,ὁ,article,'pikouri/a,ἐπικουρία,noun,eu)/preptos,εὔπρεπτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th\,αὐτός,pronoun,d',δέ,particle,h(gemw\n,ἡγεμών,noun,u(po\,ὑπό,preposition,xqo/na,χθών,noun,stei/lasa,στέλλω,verb,lai=fos,λαῖφος,noun,pagkro/tws,πάγκροτος,adjective,e)re/ssetai,ἐρέσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,h(su/xws,ἥσυχος,adjective,xrh\,χρή,verb,kai\,καί,conjunction,seswfronisme/nws,σωφρονίζω,verb,pro\s,πρός,preposition,pra=gm',πρᾶγμα,noun,o(rw/sas,ὁράω,verb,tw=nde,ὅδε,pronoun,mh\,μή,conjunction,a)melei=n,ἀμελέω,verb,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,a)rwgou\s,ἀρωγός,adjective,cundi/kous,σύνδικος,noun,q',τε,particle,h(/cw,ἥκω,verb,labw/n,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
