word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
e)gw\,ἐγώ,pronoun,de\,δέ,particle,mhtro\s,μήτηρ,noun,th=s,ὁ,article,e)mh=s,ἐμός,adjective,e)n,ἐν,preposition,ai(/mati,αἷμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ga/r,γάρ,particle,s',σύ,pronoun,e)/qrey',τρέφω,verb,a)\n,ἄν,particle,e)nto/s,ἐντός,adverb,w)=,ὦ,interjection,miaifo/ne,μιαιφόνος,adjective,zw/nhs,ζώνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)peu/xh|,ἀπεύχομαι,verb,mhtro\s,μήτηρ,noun,ai(=ma,αἷμα,noun,fi/ltaton,φίλτατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,su\,σύ,pronoun,martu/rhson,μαρτυρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)chgou=,ἐξηγέομαι,verb,de/,δέ,particle,moi,ἐγώ,pronoun,*)/apollon,Ἀπόλλων,proper,ei)/,εἰ,conjunction,sfe,σφεῖς,pronoun,su\n,σύν,preposition,di/kh|,δίκη,adjective,kate/ktanon,κατακτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dra=sai,δράω,verb,ga\r,γάρ,particle,w(/sper,ὥσπερ,adverb,e)sti\n,εἰμί,verb,ou)k,οὐ,adverb,a)rnou/meqa,ἀρνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei),εἰ,conjunction,di/kaion,δίκαιος,adjective,ei)/te,εἴτε,adverb,mh\,μή,conjunction,th=|,ὁ,article,sh=|,σός,adjective,freni\,φρήν,noun,dokei=,δοκέω,verb,to/d',ὅδε,pronoun,ai(=ma,αἷμα,noun,kri=non,κρίνω,verb,w(s,ὡς,conjunction,tou/tois,οὗτος,pronoun,fra/sw,φράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/cw,λέγω,verb,pro\s,πρός,preposition,u(ma=s,σύ,pronoun,to/nd',ὅδε,pronoun,*)aqhnai/as,Ἀθήνη,proper,me/gan,μέγας,adverb,qesmo\n,θεσμός,noun,dikai/ws,δίκαιος,adjective,ma/ntis,μάντις,noun,w)\n,εἰμί,verb,d',δέ,particle,ou),οὐ,adverb,yeu/somai,ψεύδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)pw/pot',οὐπώποτε,adverb,ei)=pon,εἶπον,verb,mantikoi=sin,μαντικός,adjective,e)n,ἐν,preposition,qro/nois,θρόνον,noun,ou)k,οὐ,adverb,a)ndro/s,ἀνήρ,noun,ou),οὐ,adverb,gunaiko/s,γυνή,noun,ou),οὐ,adverb,po/lews,πόλις,adjective,pe/ri,περί,preposition,o(\,ὅς,pronoun,mh\,μή,conjunction,keleu/sai,κέλλω,verb,*zeu\s,Ζεύς,proper,*)olumpi/wn,Ὀλύμπια,proper,path/r,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,di/kaion,δίκαιος,adjective,tou=q',οὗτος,pronoun,o(/son,ὅσος,adjective,sqe/nei,σθένος,noun,maqei=n,μανθάνω,verb,boulh=|,βουλεύς,noun,pifau/skw,πιφαύσκω,verb,d',δέ,particle,u)/mm',σύ,pronoun,e)pispe/sqai,ἐφέπω,verb,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/rkos,ὅρκος,noun,ga\r,γάρ,particle,ou)/ti,οὔτι,adverb,*zhno\s,Ζεύς,proper,i)sxu/ei,ἰσχύω,verb,ple/on,πλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu/s,Ζεύς,proper,w(s,ὡς,conjunction,le/geis,λέγω,verb,su/,σύ,pronoun,to/nde,ὅδε,pronoun,xrhsmo\n,χρησμός,noun,w)/pase,ὀπάζω,verb,fra/zein,φράζω,verb,*)ore/sth|,Ὀρέστης,proper,tw=|de,ὅδε,pronoun,to\n,ὁ,article,patro\s,πατήρ,noun,fo/non,φόνος,noun,pra/canta,πράσσω,verb,mhtro\s,μήτηρ,noun,mhdamou=,μηδαμός,adverb,tima\s,τιμή,noun,ne/mein,νέμω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,ti,τις,pronoun,tau)to\n,ταυτός,adjective,a)/ndra,ἀνήρ,noun,gennai=on,γενναῖος,adjective,qanei=n,θνήσκω,verb,diosdo/tois,Διόσδοτος,proper,skh/ptroisi,σκῆπτρον,noun,timalfou/menon,τιμαλφέω,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,pro\s,πρός,preposition,gunaiko/s,γυνή,noun,ou)/,οὐ,adverb,ti,τις,pronoun,qouri/ois,θούριος,adjective,to/cois,τόξον,noun,e(khbo/loisin,ἑκηβόλος,adjective,w(/st',ὥστε,conjunction,*)amazo/nos,Ἀμαζών,proper,a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,a)kou/sh|,ἀκέω,verb,*palla\s,Παλλάς,proper,oi(/,ἕ,pronoun,t',τε,particle,e)fh/menoi,ἐπῆμαι,verb,yh/fw|,ψῆφος,noun,diairei=n,διαιρέω,verb,tou=de,ὅδε,pronoun,pra/gmatos,πρᾶγμα,noun,pe/ri,περί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,stratei/as,στρατεία,adjective,ga/r,γάρ,particle,nin,νιν,pronoun,h)mpolhko/ta,ἐμπολάω,verb,e)n,ἐν,preposition,d',δέ,particle,a)te/rmoni,ἀτέρμων,adjective,ko/ptei,κόπτω,verb,pedh/sas',πεδάω,verb,a)/ndra,ἀνήρ,noun,daida/lw|,δαίδαλος,adjective,pe/plw|,πέπλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ndro\s,ἀνήρ,noun,me\n,μέν,particle,u(mi=n,σύ,pronoun,ou(=tos,οὗτος,pronoun,ei)/rhtai,ἔρομαι,verb,mo/ros,μόρος,noun,tou=,ὁ,article,pantose/mnou,παντόσεμνος,adjective,tou=,ὁ,article,strathla/tou,στρατηλάτης,adjective,new=n,ναός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau/thn,οὗτος,pronoun,toiau/thn,τοιοῦτος,adjective,ei)=pon,εἶπον,verb,w(s,ὡς,conjunction,dhxqh=|,δάκνω,verb,lew/s,λαός,noun,o(/sper,ὅς,pronoun,te/taktai,τάσσω,verb,th/nde,ὅδε,pronoun,kurw=sai,κυρόω,verb,di/khn,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patro\s,πατήρ,noun,protima=|,προτιμάω,verb,*zeu\s,Ζεύς,proper,mo/ron,μόρον,noun,tw=|,ὁ,article,sw=|,σός,adjective,lo/gw|,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,d',δέ,particle,e)/dhse,δέω,verb,pate/ra,πατήρ,noun,presbu/thn,πρεσβύτης,noun,*kro/non,Κρόνος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,tau=ta,οὗτος,pronoun,tou/tois,οὗτος,pronoun,ou)k,οὐ,adverb,e)nanti/ws,ἐναντίος,adjective,le/geis,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(ma=s,σύ,pronoun,d',δέ,particle,a)kou/ein,ἀκούω,verb,tau=t',οὗτος,pronoun,e)gw\,ἐγώ,pronoun,martu/romai,μαρτύρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,pantomish=,παντομισής,adjective,knw/dala,κνώδαλον,noun,stu/gh,στύγος,adjective,qew=n,θέα,noun,pe/das,πέδη,noun,me\n,μέν,particle,a)\n,ἄν,particle,lu/seien,λύω,verb,e)/sti,εἰμί,verb,tou=d',ὅδε,pronoun,a)/kos,ἄκος,noun,kai\,καί,conjunction,ka/rta,κάρτα,adverb,pollh\,πολύς,adjective,mhxanh\,μηχανή,noun,luth/rios,λυτήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ndro\s,ἀνήρ,noun,d',δέ,particle,e)peida\n,ἐπειδάν,conjunction,ai(=m',αἷμα,noun,a)naspa/sh|,ἀνασπάω,verb,ko/nis,κόνις,noun,a(/pac,ἅπαξ,adverb,qano/ntos,θνήσκω,verb,ou)/tis,οὔτις,pronoun,e)/st',εἰμί,verb,a)na/stasis,ἀνάστασις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,e)pw|da\s,ἐπῳδή,noun,ou)k,οὐ,adverb,e)poi/hsen,ποιέω,verb,path\r,πατήρ,noun,ou(mo/s,ἐμός,adjective,ta\,ὁ,article,d',δέ,particle,a)/lla,ἄλλος,adjective,pa/nt',πᾶς,adjective,a)/nw,ἄνω,adverb,te,τε,particle,kai\,καί,conjunction,ka/tw,κάτος,adjective,stre/fwn,στρέφω,verb,ti/qhsin,τίθημι,verb,ou)de\n,οὐδείς,pronoun,a)sqmai/nwn,ἀσθμαίνω,verb,me/nei,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ga\r,γάρ,particle,to\,ὁ,article,feu/gein,φεύγω,verb,tou=d',ὅδε,pronoun,u(perdikei=s,ὑπερδικέω,verb,o(/ra,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,mhtro\s,μήτηρ,noun,ai(=m',αἷμα,noun,o(/maimon,ὅμαιμος,adjective,e)kxe/as,ἐκχέω,verb,pe/doi,πέδοι,adverb,e)/peit',ἔπειτα,adverb,e)n,ἐν,preposition,*)/argei,Ἄργος,proper,dw/mat',δῶμα,noun,oi)kh/sei,οἰκέω,verb,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi/oisi,ποῖος,adjective,bwmoi=s,βωμός,noun,xrw/menos,χράομαι,verb,toi=s,ὁ,article,dhmi/ois,δήμιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi/a,ποῖος,adjective,de\,δέ,particle,xe/rniy,χέρνιψ,noun,frate/rwn,φράτηρ,noun,prosde/cetai,προσδέχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=to,οὗτος,pronoun,le/cw,λέγω,verb,kai\,καί,conjunction,ma/q',μανθάνω,verb,w(s,ὡς,conjunction,o)rqw=s,ὀρθός,adjective,e)rw=,ἐράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/k,οὐ,adverb,e)/sti,εἰμί,verb,mh/thr,μήτηρ,noun,h(,ὁ,article,keklhme/nou,καλέω,verb,te/knou,τέκνον,noun,tokeu/s,τοκεύς,noun,trofo\s,τροφός,noun,de\,δέ,particle,ku/matos,κῦμα,noun,neospo/rou,νεόσπορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/ktei,τίκτω,verb,d',δέ,particle,o(,ὁ,article,qrw/|skwn,θρῴσκω,verb,h(,ὁ,article,d',δέ,particle,a(/per,ὅς,pronoun,ce/nw|,ξένος,noun,ce/nh,ξένος,noun,e)/swsen,εἰσωθέω,verb,e)/rnos,ἔρνος,noun,oi(=si,ὅς,pronoun,mh\,μή,conjunction,bla/yh|,βλάπτω,verb,qeo/s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tekmh/rion,τεκμήριον,noun,de\,δέ,particle,tou=de/,ὅδε,pronoun,soi,σύ,pronoun,dei/cw,δείκνυμι,verb,lo/gou,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path\r,πατήρ,noun,me\n,μέν,particle,a)\n,ἄν,particle,ge/noit',γίγνομαι,verb,a)/neu,ἄνευ,preposition,mhtro/s,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/las,πέλας,adverb,ma/rtus,μάρτυς,noun,pa/resti,πάρειμι,verb,pai=s,πᾶς,adjective,*)olumpi/ou,Ὀλύμπιος,proper,*dio/s,Ζεύς,proper,ou)d',οὐδέ,particle,e)n,ἐν,preposition,sko/toisi,σκότος,noun,nhdu/os,νηδύς,noun,teqramme/nh,τρέφω,verb,a)ll',ἀλλά,adverb,oi(=on,οἷος,adjective,e)/rnos,ἔρνος,noun,ou)/tis,οὔτις,pronoun,a)\n,ἄν,particle,te/koi,τίκτω,verb,qeo/s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de/,δέ,particle,*palla/s,Παλλάς,proper,ta)/lla,ἄλλος,adjective,q',τε,particle,w(s,ὡς,conjunction,e)pi/stamai,ἐφίστημι,verb,to\,ὁ,article,so\n,σός,adjective,po/lisma,πόλισμα,noun,kai\,καί,conjunction,strato\n,στρατός,noun,teu/cw,τεύχω,verb,me/gan,μέγας,adverb,kai\,καί,conjunction,to/nd',ὅδε,pronoun,e)/pemya,πέμπω,verb,sw=n,σός,adjective,do/mwn,δόμος,noun,e)fe/stion,ἐφέστιος,adjective,o(/pws,ὅπως,conjunction,ge/noito,γίγνομαι,verb,pisto\s,πιστός,adjective,ei)s,εἰς,preposition,to\,ὁ,article,pa=n,πᾶς,adjective,xro/nou,χρόνος,noun,kai\,καί,conjunction,to/nd',ὅδε,pronoun,e)pikth/saio,ἐπικτάομαι,verb,su/mmaxon,σύμμαχος,adjective,qea/,θεά,noun,kai\,καί,conjunction,tou\s,ὁ,article,e)/peita,ἔπειτα,adverb,kai\,καί,conjunction,ta/d',ὅδε,pronoun,ai)anw=s,αἰανής,adjective,me/noi,μένω,verb,ste/rgein,στέργω,verb,ta\,ὁ,article,pista\,πιστός,adjective,tw=nde,ὅδε,pronoun,tou\s,ὁ,article,e)pispo/rous,ἐπίσπορος,adjective
h)/dh,ἤδη,adverb,keleu/w,κελεύω,verb,tou/sd',ὅδε,pronoun,a)po\,ἀπό,preposition,gnw/mhs,γνώμη,noun,fe/rein,φέρω,verb,yh=fon,ψῆφος,noun,dikai/an,δίκαιος,adjective,w(s,ὡς,conjunction,a(/lis,ἅλις,adverb,lelegme/nwn,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mi=n,ἐγώ,pronoun,me\n,μέν,particle,h)/dh,ἤδη,adverb,pa=n,πᾶς,adjective,teto/ceutai,τοξεύω,verb,be/los,βέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/nw,μένω,verb,d',δέ,particle,a)kou=sai,ἀκέω,verb,pw=s,πῶς,adverb,a)gw\n,ἀγών,noun,kriqh/setai,κρίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,u(mw=n,σύ,pronoun,pw=s,πῶς,adverb,tiqei=s',τίθημι,verb,a)/momfos,ἄμομφος,adjective,w)=,ὦ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)kou/saq',ἀκούω,verb,w(=n,ὅς,pronoun,h)kou/sat',ἀκούω,verb,e)n,ἐν,preposition,de\,δέ,particle,kardi/a|,καρδία,noun,yh=fon,ψῆφος,noun,fe/rontes,φέρω,verb,o(/rkon,ὅρκος,noun,ai)dei=sqe,αἰδέομαι,verb,ce/noi,ξένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klu/oit',κλύω,verb,a)\n,ἄν,particle,h)/dh,ἤδη,adverb,qesmo/n,θεσμός,noun,*)attiko\s,Ἀττικός,adjective,lew/s,λαός,noun,prw/tas,πρότερος,adjective,di/kas,δίκη,adjective,kri/nontes,κρίνω,verb,ai(/matos,αἷμα,noun,xutou=,χυτός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stai,εἰμί,verb,de\,δέ,particle,kai\,καί,conjunction,to\,ὁ,article,loipo\n,λοιπός,adjective,*ai)ge/ws,Αἰγεύς,proper,stratw=|,στρατός,noun,ai)ei\,ἀεί,adverb,dikastw=n,δικαστής,noun,tou=to,οὗτος,pronoun,bouleuth/rion,βουλευτήριον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/gon,πάγος,adjective,d',δέ,particle,*)/areion,ἄρειος,adjective,to/nd',ὅδε,pronoun,*)amazo/nwn,Ἀμαζών,proper,e(/dran,ἕδρα,noun,skhna/s,σκηνή,noun,q',τε,particle,o(/t',ὅτε,conjunction,h)=lqon,ἔρχομαι,verb,*qhse/ws,Θησεύς,proper,kata\,κατά,preposition,fqo/non,φθόνος,noun,strathlatou=sai,στρατάω,verb,kai\,καί,conjunction,po/lin,πόλις,adjective,neo/ptolin,νεόπτολις,noun,th/nd',ὅδε,pronoun,u(yi/purgon,ὑψίπυργος,adjective,a)ntepu/rgwsan,ἀντιπυργόω,verb,to/te,τότε,adverb,*)/arei,Ἄρης,proper,d',δέ,particle,e)/quon,θύω,verb,e)/nqen,ἔνθεν,adverb,e)/st',εἰμί,verb,e)pw/numos,ἐπώνυμος,adjective,pe/tra,πέτρα,noun,pa/gos,πάγος,adjective,t',τε,particle,*)/areios,ἄρειος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,de\,δέ,particle,tw=|,ὁ,article,se/bas,σέβας,noun,a)stw=n,ἄστυ,noun,fo/bos,φόβος,noun,te,τε,particle,cuggenh\s,συγγενής,adverb,to\,ὁ,article,mh\,μή,conjunction,a)dikei=n,ἀδικέω,verb,sxh/sei,ἔχω,verb,to/,ὁ,article,t',τε,particle,h)=mar,ἦμαρ,noun,kai\,καί,conjunction,kat',κατά,preposition,eu)fro/nhn,εὐφρόνη,noun,o(mw=s,ὁμῶς,adverb,au)tw=n,αὐτός,pronoun,politw=n,πολίτης,noun,mh\,μή,conjunction,'pixraino/ntwn,,,no/mous,νόμος,noun,kakai=s,κακός,adjective,e)pirroai=si,ἐπιρροή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
