word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS
o)/yesqai,ὁράω,verb,de\,δέ,particle,kai\,καί,conjunction,i(/ppon,ἵππος,noun,lou/menon,λόω,verb,kai\,καί,conjunction,to\n,ὁ,article,newko/ron,νεωκόρος,noun,e(stw=ta,ἵστημι,verb,e)pi\,ἐπί,preposition,th=s,ὁ,article,o)/xqhs,ὄχθη,noun,to\n,ὁ,article,*)asklhpiako/n,Ἀσκληπιακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,proei/rhto,προερέω,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,e)gi/gneto,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,me\n,μέν,particle,prosiw\n,πρόσειμι,verb,tw=|,ὁ,article,potamw=|,ποταμός,noun,to\n,ὁ,article,i(/ppon,ἵππος,noun,o(rw=,ὁράω,verb,lou/menon,λόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loume/nou,λόω,verb,de/,δέ,particle,mou,ἐγώ,pronoun,parh=n,πάρειμι,verb,o(,ὁ,article,newko/ros,νεωκόρος,noun,kai\,καί,conjunction,e(stw\s,ἵστημι,verb,e)pi\,ἐπί,preposition,th=s,ὁ,article,o)/xqhs,ὄχθη,noun,e(w/ra,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,de\,δέ,particle,e)pi\,ἐπί,preposition,tou/tw|,οὗτος,pronoun,koufo/ths,κουφότης,noun,kai\,καί,conjunction,a)nayuxh\,ἀναψυχή,noun,qew=|,θεός,noun,me\n,μέν,particle,kai\,καί,conjunction,ma/la,μάλα,adverb,r(a|di/a,ῥᾴδιος,adjective,gnw=nai,γιγνώσκω,verb,a)nqrw/pw|,ἄνθρωπος,noun,de\,δέ,particle,h)\,ἠέ,conjunction,nw=|,νόος,adjective,labei=n,λαμβάνω,verb,h)\,ἠέ,conjunction,e)ndei/casqai,ἐνδείκνυμι,verb,lo/gw|,λόγος,noun,ou),οὐ,adverb,pa/nu,πάνυ,adverb,r(a/|dion,ῥαίδιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/teron,ἕτερος,adjective,toi/nun,τοίνυν,particle,loutro\n,λουτρόν,noun,e)n,ἐν,preposition,*smu/rnh|,Σμύρνα,proper,proseta/xqh,προστάσσω,verb,xeimw=nos,χειμών,noun,i(stame/nou,ἵστημι,verb,e)/dei,δέω,verb,de\,δέ,particle,poreuqe/nta,πορεύω,verb,pro\s,πρός,preposition,ta\s,ὁ,article,phga\s,πηγάς,noun,ta\s,ὁ,article,qerma\s,θερμός,adjective,tw=|,ὁ,article,me\n,μέν,particle,qermw=|,θερμός,adjective,u(/dati,ὕδωρ,noun,mh\,μή,conjunction,xrh=sqai,χράομαι,verb,tw=|,ὁ,article,de\,δέ,particle,pararre/onti,παραρρέω,verb,potamw=|,ποταμός,noun,kai\,καί,conjunction,h)=n,εἰμί,verb,h(me/ra,ἡμέρα,noun,pa=sa,πᾶς,adjective,e)/fudro/s,ἔφυδρος,adjective,te,τε,particle,kai\,καί,conjunction,yuxra\,ψυχρός,adjective,kai\,καί,conjunction,to\,ὁ,article,u(/dwr,ὕδωρ,noun,tosou=ton,τοσοῦτος,adjective,die/lipen,διαλείπω,verb,o(/son,ὅσος,adjective,a)rke/sai,ἀρκέω,verb,th=|,ὁ,article,porei/a|,πορεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,prw=ton,πρότερος,adjective,h)=n,εἰμί,verb,tw=n,ὁ,article,qauma/twn,θαῦμα,noun,tou=to,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei/lh,δείλη,noun,te,τε,particle,h)=n,εἰμί,verb,o)yi/a,ὄψιος,adjective,kai\,καί,conjunction,to\,ὁ,article,loutro\n,λουτρόν,noun,e)gi/gneto,γίγνομαι,verb,kai\,καί,conjunction,e)pe/pnei,ἐπιπνέω,verb,bore/as,Βορέας,proper,a)krah/s,ἀκραής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tauti\,οὗτος,pronoun,de\,δέ,particle,e)n,ἐν,preposition,*perga/mw|,Πέργαμον,proper,pa/lin,πάλιν,adverb,xeimw=no/s,χειμών,noun,te,τε,particle,kai\,καί,conjunction,e)n,ἐν,preposition,lepto/thti,λεπτότης,noun,qaumasth=|,θαυμαστός,adjective,tou=,ὁ,article,sw/matos,σῶμα,adjective,w(/ste,ὥστε,conjunction,polu\n,πολύς,adjective,xro/non,χρόνος,noun,pa/nu,πάνυ,adverb,tou=,ὁ,article,oi)kh/matos,οἴκημα,noun,ou)k,οὐ,adverb,e)ce/bhn,ἐκβαίνω,verb,ou(=,ἕ,pronoun,katekei/mhn,κατάκειμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ke/leuse,κελεύω,verb,lou/sasqai,λούω,verb,tw=|,ὁ,article,potamw=|,ποταμός,noun,tw=|,ὁ,article,dia\,διά,preposition,th=s,ὁ,article,po/lews,πόλις,adjective,r(e/onti,ῥέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,e)/rrei,ἔρρω,verb,polu\s,πολύς,adjective,e)c,ἐκ,preposition,o)/mbrwn,ὄμβρος,noun,kai\,καί,conjunction,proei=pen,προεῖπον,verb,w(s,ὡς,conjunction,triw=n,τρεῖς,noun,tw=n,ὁ,article,loutrw=n,λουτρόν,noun,e)some/nwn,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
genome/nou,γίγνομαι,verb,de\,δέ,particle,tou=,ὁ,article,prosta/gmatos,πρόσταγμα,noun,w(s,ὡς,conjunction,e)pu/qonto,πύθω,verb,sunh=lqon,συνέρχομαι,verb,oi(,ὁ,article,spoudaio/tatoi,σπουδαῖος,adjective,tw=n,ὁ,article,fi/lwn,φίλος,adjective,parape/mpontes,παραπέμπω,verb,kai\,καί,conjunction,fronti/zontes,φροντίζω,verb,o(/,ὅς,pronoun,ti,τις,pronoun,a)pobh/soito,ἀποβαίνω,verb,kai\,καί,conjunction,a(/ma,ἅμα,adverb,a)nt',ἀντί,preposition,a)/llhs,ἄλλος,adjective,i(stori/as,ἱστορία,noun,poiou/menoi,ποιέω,verb,i)dei=n,εἶδον,verb,ta\,ὁ,article,gigno/mena,γίγνομαι,verb,kai\,καί,conjunction,ga\r,γάρ,particle,dh\,δή,particle,kai\,καί,conjunction,h(,ὁ,article,h(me/ra,ἡμέρα,noun,xeime/rios,χειμέριος,adjective,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prw=ton,πρότερος,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,u(/sqhmen,ὕω,verb,para\,παρά,preposition,th\n,ὁ,article,o(do\n,ὁδός,adjective,kai\,καί,conjunction,to\,ὁ,article,prw=ton,πρότερος,adjective,h)=n,εἰμί,verb,tw=n,ὁ,article,loutrw=n,λουτρόν,noun,tou=to,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,a)nh/|eimen,,,a)nwte/rw,ἄνω,adverb,th\n,ὁ,article,e)f',ἐπί,preposition,*(/ippwnos,,,boulo/menoi,βούλομαι,verb,kaqarw=|,καθαρός,adjective,tw=|,ὁ,article,u(/dati,ὕδωρ,noun,e)ntuxei=n,ἐντυγχάνω,verb,kai\,καί,conjunction,o(\,ὅς,pronoun,mh/pw,μήπω,adverb,w(mi/lhke,ὁμιλέω,verb,th=|,ὁ,article,po/lei,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,e)geno/meqa,γίγνομαι,verb,e)pi\,ἐπί,preposition,th=s,ὁ,article,o)/xqhs,ὄχθη,noun,ou)dei\s,οὐδείς,pronoun,tw=n,ὁ,article,fi/lwn,φίλος,adjective,e)qa/rrei,θαρσέω,verb,parakeleu/sasqai,παρακελεύομαι,verb,kai/toi,καίτοι,particle,parh=n,πάρειμι,verb,me\n,μέν,particle,o(,ὁ,article,newko/ros,νεωκόρος,noun,au)to\s,αὐτός,pronoun,parh=san,πάρειμι,verb,de\,δέ,particle,kai\,καί,conjunction,tw=n,ὁ,article,filoso/fwn,φιλόσοφος,noun,tine\s,τις,pronoun,a)/ndres,ἀνήρ,noun,kaloi\,καλός,noun,ka)gaqoi\,ἀγαθός,adjective,a)ll',ἀλλά,adverb,o(/mws,ὅμως,conjunction,a)gwniw=ntes,ἀγωνιάω,verb,kai\,καί,conjunction,a)porou/menoi,ἀφοράω,verb,faneroi\,φανερός,adjective,pa/ntes,πᾶς,adjective,h)=san,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,ta/,τίς,pronoun,te,τε,particle,i(ma/tia,ἱμάτιον,adjective,a)perri/ptoun,ἀπορρίπτω,verb,kai\,καί,conjunction,kale/sas,καλέω,verb,to\n,ὁ,article,qeo\n,θεός,noun,i(/emai,ἵημι,verb,ei)s,εἰς,preposition,me/son,μέσος,adjective,to\n,ὁ,article,po/ron,πόρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,e)kuli/ndei,κυλινδέω,verb,me\n,μέν,particle,pe/tras,πέτρα,noun,e)/fere,φέρω,verb,de\,δέ,particle,u(/lhn,ὕλη,noun,e)ku/maine,κυμαίνω,verb,de\,δέ,particle,w(/sper,ὥσπερ,adverb,e)c,ἐκ,preposition,a)ne/mou,ἄνεμος,noun,kai\,καί,conjunction,tw=n,ὁ,article,ka/tw,κάτος,adjective,fanero\n,φανερός,adjective,h)=n,εἰμί,verb,ou)de\n,οὐδείς,pronoun,h)xh\,ἠχή,noun,de\,δέ,particle,kai\,καί,conjunction,qo/rubos,θόρυβος,noun,polu/s,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,dh\,δή,particle,ai(,ὁ,article,me\n,μέν,particle,pe/trai,πέτρα,noun,a)nti\,ἀντί,preposition,fu/llwn,φύλλον,noun,perie/rreon,περιρρέω,verb,to\,ὁ,article,de\,δέ,particle,u(/dwr,ὕδωρ,noun,ou(/tw,οὕτως,adverb,kou=fon,κοῦφος,adjective,h)=n,εἰμί,verb,w(s,ὡς,conjunction,ou)de\n,οὐδείς,pronoun,tw=n,ὁ,article,kaqarw=s,καθαρός,adjective,diafanw=n,διαφαίνω,verb,kai\,καί,conjunction,die/triya,διατρίβω,verb,dh\,δή,particle,ei)s,εἰς,preposition,o(/son,ὅσος,adjective,plei=ston,πλεῖστος,adjective,e)ch=n,ἔξεστι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,e)ce/bhn,ἐκβαίνω,verb,e)pi\,ἐπί,preposition,th\n,ὁ,article,o)/xqhn,ὄχθη,noun,qe/rmh,θέρμη,noun,dia\,διά,preposition,panto\s,πᾶς,adjective,e)xw/rei,χωρέω,verb,tou=,ὁ,article,sw/matos,σῶμα,adjective,kai\,καί,conjunction,a)tmo\s,ἀτμός,noun,a)/nw,ἄνω,adverb,polu\s,πολύς,adjective,kai\,καί,conjunction,pa/nta,πᾶς,adjective,e)pefoi/nikto,φοινίσσω,verb,kai\,καί,conjunction,to\n,ὁ,article,paia=na,Παιάν,proper,h)/|domen,ἀείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,w(s,ὡς,conjunction,e)panh/|eimen,,,au)=qis,αὖθις,adverb,au)=,αὖ,interjection,u(/dwr,ὕδωρ,noun,e)pigi/gnetai,ἐπιγίγνομαι,verb,e)k,ἐκ,preposition,*dio\s,Ζεύς,proper,kai\,καί,conjunction,to\,ὁ,article,tri/ton,τρίτος,adjective,tw=n,ὁ,article,loutrw=n,λουτρόν,noun,ei)s,εἰς,preposition,tou=to,οὗτος,pronoun,e)teleu/thsen,τελευτάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/teron,ἕτερος,adjective,toi/nun,τοίνυν,particle,e)n,ἐν,preposition,*)elai/a|,Ἐλαίη,proper,tau/th|,ταύτῃ,adverb,geno/menon,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/pemye/,πέμπω,verb,me,ἐγώ,pronoun,louso/menon,λούω,verb,qala/tth|,θάλασσα,noun,ploi=o/n,πλοῖον,noun,te,τε,particle,dh\,δή,particle,proeipw\n,προεῖπον,verb,*)asklhpio\n,Ἀσκληπιός,proper,o(rmou=n,ὁρμάω,verb,e)pi\,ἐπί,preposition,tw=|,ὁ,article,sto/mati,στόμα,noun,tou=,ὁ,article,lime/nos,λιμήν,noun,kaq',κατά,preposition,o(\,ὅς,pronoun,r(i=yai,ῥίπτω,verb,dei=n,δέω,verb,e(auto\n,ἑαυτοῦ,pronoun,kai\,καί,conjunction,fwna/s,φωνή,noun,tinas,τις,pronoun,tw=n,ὁ,article,nautw=n,ναύτης,noun,kai\,καί,conjunction,e(/tera,ἕτερος,adjective,a(\,ὅς,pronoun,ou),οὐ,adverb,me/mnhmai,μιμνήσκω,verb,pa/nq',πᾶς,adjective,e(ch=s,ἑξῆς,adverb,toi=s,ὁ,article,meq',μετά,preposition,h(me/ran,ἡμέρα,noun,a)poba=sin,ἀποβαίνω,verb,o(mologh/santa,ὁμολογέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,ou)=n,οὖν,particle,kath/lqomen,κατέρχομαι,verb,ei)s,εἰς,preposition,th\n,ὁ,article,*)elai/an,Ἐλαίη,proper,parh=men,πάρειμι,verb,e)/cw,ἔξω,adverb,pro\s,πρός,preposition,to\n,ὁ,article,lime/na,λιμήν,noun,kai\,καί,conjunction,eu)qu\s,εὐθύς,adverb,me\n,μέν,particle,to\,ὁ,article,ploi=on,πλοῖον,noun,eu(ri/sketo,εὑρίσκω,verb,*)asklhpio\s,Ἀσκληπιός,proper,o)/noma,ὄνομα,adjective,eu)qu\s,εὐθύς,adverb,d',δέ,particle,e)bo/wn,βοάω,verb,oi(,ὁ,article,nau=tai,ναύτης,noun,to\n,ὁ,article,qeo\n,θεός,noun,w(s,ὡς,conjunction,ei)=don,εἶδον,verb,ta\,ὁ,article,gigno/mena,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,de\,δέ,particle,a)parkti/as,ἀπαρκτίας,noun,lampro\s,λαμπρός,adjective,w(/st',ὥστε,conjunction,e)kba\s,ἐκβαίνω,verb,e)deh/qhn,δέω,verb,ske/phs,σκέπη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/lin,πάλιν,adverb,ou)=n,οὖν,particle,th=s,ὁ,article,e)piou/shs,ἔπειμι,verb,nukto\s,νύξ,adjective,keleu/ei,κελεύω,verb,th=|,ὁ,article,me\n,μέν,particle,qala/tth|,θάλασσα,noun,kata\,κατά,preposition,tau)ta\,ταυτός,adjective,xrh=sqai,χράομαι,verb,e)kba/nta,ἐκβαίνω,verb,de\,δέ,particle,tou=,ὁ,article,u(/datos,ὕδωρ,noun,sta/nta,ἵστημι,verb,e)nanti/on,ἐναντίος,adjective,tou=,ὁ,article,a)ne/mou,ἄνεμος,noun,ou(/tw,οὕτως,adverb,qerapeu=sai,θεραπεύω,verb,to\,ὁ,article,sw=ma,σῶμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(/ti,ὅστις,pronoun,me\n,μέν,particle,polloi=s,πολύς,adjective,h)/dh,ἤδη,adverb,toiau=ta,τοιοῦτος,adjective,e)pite/taktai,ἐπιτάσσω,verb,su/noida,σύνοιδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,prw=ton,πρότερος,adjective,me\n,μέν,particle,kat',κατά,preposition,au)to\,αὐτός,pronoun,tou=to,οὗτος,pronoun,qaumasto/teron,θαυμαστός,adjective,to\,ὁ,article,tou=,ὁ,article,qeou=,θεός,noun,e)pi\,ἐπί,preposition,pollw=n,πολύς,adjective,kai\,καί,conjunction,sunexw=s,συνεχής,adverb,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,du/namin,δύναμις,adjective,kai\,καί,conjunction,pro/noian,πρόνοια,noun,e)mfani/zontos,ἐμφανίζω,verb,e)/peita,ἔπειτα,adverb,ei)/,εἰ,conjunction,tis,τις,pronoun,a(/pan,ἅπας,adjective,to\,ὁ,article,h(me/teron,ἡμέτερος,adjective,e)nqumhqei/h,ἐνθυμέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,ti/s,τίς,pronoun,oi(=o/s,οἷος,adjective,t',τε,particle,a)\n,ἄν,particle,ei)/h,ἀίω,verb,logismw=|,λογισμός,noun,labei=n,λαμβάνω,verb,e)n,ἐν,preposition,oi(=s,ὅς,pronoun,h(mei=s,ἐγώ,pronoun,h)=men,εἰμί,verb,to/te,τότε,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
