word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/14/lemma/@_entry,word/14/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS
ta\,ὁ,article,de\,δέ,particle,me/lana,μέλας,adjective,zumou=tai,ζυμόω,verb,kai\,καί,conjunction,metewri/zetai,μετεωρίζω,verb,kai\,καί,conjunction,pollaplasiou=tai,πολλαπλασιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)nagwgo\n,ἀναγωγός,adjective,ga\r,γάρ,particle,mela/nwn,μέλας,adjective,o)/cos,ὄξος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gunaici\,γυνή,noun,de\,δέ,particle,to\,ὁ,article,e)pi/pan,ἐπίπαν,adverb,polemiw/teron,πολέμιος,adjective,h)\,ἠέ,conjunction,a)ndra/sin,ἀνήρ,noun,o)/cos,ὄξος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(steralge\s,ὑστεραλγής,adjective,ga/r,γάρ,particle,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/dati,ὕδωρ,noun,de\,δέ,particle,potw=|,ποτός,adjective,e)n,ἐν,preposition,th=|sin,ὁ,article,o)cei/h|si,ὀξύς,adjective,nou/soisin,νόσος,noun,a)/llo,ἄλλος,adjective,me\n,μέν,particle,ou)de\n,οὐδείς,pronoun,e)/xw,ἔχω,verb,e)/rgon,ἔργον,noun,o(/,ὅς,pronoun,ti,τις,pronoun,prosqe/w,,,,,,,,,,,,,,,,,,,,,,προσθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,bhxo\s,βήξ,adjective,parhgoriko/n,παρηγορικός,adjective,e)stin,εἰμί,verb,e)n,ἐν,preposition,toi=si,ὁ,article,peripleumonikoi=sin,περιπλευμονικός,adjective,ou)/te,οὔτε,adverb,ptue/lou,πτύελον,noun,a)nagwgo\n,ἀναγωγός,adjective,a)ll',ἀλλά,adverb,h(=sson,ἥσσων,adverb,tw=n,ὁ,article,a)/llwn,ei)/,εἰ,conjunction,tis,τις,pronoun,dia\,διά,preposition,panto\s,πᾶς,adjective,u(/dati,ὕδωρ,noun,potw=|,ποτός,adjective,xre/oito,χράω,verb,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meshgu\,μεσηγύ,adverb,me/ntoi,μέντοι,particle,o)cume/litos,,,kai\,καί,conjunction,melikrh/tou,μελίκρητον,noun,u(/dwr,ὕδωρ,noun,e)pir)*rofeo/menon,,,o)li/gon,ὀλίγος,adjective,ptue/lou,πτύελον,noun,a)nagwgo/n,ἀναγωγός,adjective,e)sti,εἰμί,verb,dia\,διά,preposition,th\n,ὁ,article,metabolh\n,μεταβολή,noun,th=s,poio/thtos,ποιότης,noun,tw=n,ὁ,article,potw=n,πότης,noun,,,,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plhmmuri/da,πλημμυρίς,noun,ga/r,γάρ,particle,tina,τις,pronoun,e)mpoie/ei,ἐμποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llws,ἄλλως,adverb,de\,δέ,particle,ou)/te,οὔτε,adverb,di/yan,δίψα,noun,pau/ei,παύω,verb,a)ll',ἀλλά,adverb,e)pipikrai/nei,ἐπιπικραίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xolw=des,χολώδης,adjective,ga\r,γάρ,particle,fu/sei,φύσις,noun,xolw/dei,χολώδης,adjective,kai\,καί,conjunction,u(poxondri/w|,ὑποχόνδριος,adjective,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ka/kiston,κακός,adjective,e(wutou=,ἑαυτοῦ,pronoun,kai\,καί,conjunction,xolwde/staton,χολώδης,adjective,kai\,καί,conjunction,filadunamw/taton,φιλαδύναμος,adjective,o(/tan,ὅταν,conjunction,e)s,εἰς,preposition,keneo/thta,κενεότης,noun,e)se/lqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,splhno\s,σπλήν,noun,de\,δέ,particle,au)chtiko\n,αὐξητικός,adjective,kai\,καί,conjunction,h)/pato/s,,,e)stin,εἰμί,verb,o(ko/tan,,,pepurwme/non,πυρόω,verb,h)=,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)gkludastiko/n,ἐγκλυδαστικός,adjective,te,τε,particle,kai\,καί,conjunction,e)pipolastiko/n,ἐπιπολαστικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bradu/poro/n,,,te,τε,particle,ga/r,γάρ,particle,e)sti,εἰμί,verb,dia\,διά,preposition,to\,ὁ,article,u(po/yuxron,ὑπόψυχρος,adjective,kai\,καί,conjunction,a)/pepton,ἄπεπτος,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)/te,οὔτε,adverb,diaxwrhtiko\n,διαχωρητικός,adjective,ou)/te,οὔτε,adverb,diourhtiko/n,διουρητικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosbla/ptei,προσβλάπτω,verb,de/,δέ,particle,ti,τις,pronoun,kai\,καί,conjunction,dia\,διά,preposition,to/de,ὅδε,pronoun,o(/ti,ὅστις,pronoun,a)/kopro/n,ἄκοπρος,adjective,e)sti,εἰμί,verb,fu/sei,φύσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,dh\,δή,particle,kai\,καί,conjunction,podw=n,πούς,noun,yuxrw=n,ψύχρα,noun,pote,ποτέ,particle,e)o/ntwn,εἰμί,verb,poqh=|,ποθή,noun,pa/nta,πᾶς,adjective,tau=ta,οὗτος,pronoun,pollaplasi/ws,πολλαπλάσιος,adjective,bla/ptei,βλάπτω,verb,e)s,εἰς,preposition,o(/,ti,τις,pronoun,a)\n,ἄν,particle,au)te/wn,αὐτός,pronoun,o(rmh/sh|,ὁρμάω,verb,,,,,,,,,,ὅς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(upopteu/santi,ὑποπτεύω,verb,me/ntoi,μέντοι,particle,e)n,ἐν,preposition,tau/th|si,οὗτος,pronoun,th=|si,ὁ,article,nou/soisin,νόσος,noun,h)\,ἠέ,conjunction,karhbari/hn,καρηβαρία,noun,i)sxurh\n,ἰσχυρός,adjective,h)\,ἠέ,conjunction,frenw=n,φρήν,noun,a(/yin,ἅψις,noun,panta/pasin,παντάπασι,adverb,oi)/nou,οἶνον,noun,a)posxete/on,,,,,,,,,,,,,,,,,,,,,,ἀποσχετέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/dati,ὕδωρ,noun,de\,δέ,particle,e)n,ἐν,preposition,tw=|,ὁ,article,toiw=|de,τοιόσδε,adjective,xrhste/on,χρηστέον,adjective,h)\,ἠέ,conjunction,u(dare/a,ὑδαρής,adverb,kai\,καί,conjunction,kir)*ro\n,,,pantelw=s,παντελής,adverb,dote/on,δοτέος,adjective,oi)=non,οἶνον,noun,kai\,καί,conjunction,a)/osmon,panta/pasi,παντάπασι,adverb,kai\,καί,conjunction,meta\,μετά,preposition,th\n,ὁ,article,po/sin,πόσις,noun,au)tou=,αὐτός,pronoun,u(/dwr,ὕδωρ,noun,ἄοσμος,adjective,metapote/on,μεταποτέον,adjective,o)li/gon,ὀλίγος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,h(=sson,ἥσσων,adverb,to\,ὁ,article,a)po\,ἀπό,preposition,tou=,ὁ,article,oi)/nou,οἶνον,noun,me/nos,μένος,noun,a(/ptoito,ἅπτω,verb,th=s,ὁ,article,kefalh=s,κεφαλή,noun,kai\,καί,conjunction,gnw/mhs,γνώμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,oi(=si,ὅς,pronoun,de\,δέ,particle,ma/lista,μάλιστα,adverb,au)te/wn,αὐτός,pronoun,u(/dati,ὕδωρ,noun,potw=|,ποτός,adjective,xrhste/on,χρηστέον,adjective,kai\,καί,conjunction,o(ko/te,ὁπότε,adverb,pollw=|,πολύς,adjective,ka/rta,κάρτα,adverb,kai\,καί,conjunction,o(/kou,ὅπου,adverb,metri/w|,kai\,καί,conjunction,o(/kou,ὅπου,adverb,yuxrw=|,ψυχρός,adjective,kai\,καί,conjunction,o(/kou,ὅπου,adverb,qermw=|,θερμός,adjective,ta\,ὁ,article,μέτριος,adjective,me/n,μέν,particle,pou,πού,adverb,pro/sqen,πρόσθεν,adverb,ei)re/atai,ἐρῶ,verb,ta\,ὁ,article,de\,δέ,particle,e)n,ἐν,preposition,au)te/oisi,,,toi=si,ὁ,article,kairoi=si,καιρός,noun,*rhqh/setai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata\,κατά,preposition,tau=ta,οὗτος,pronoun,de\,δέ,particle,kai\,καί,conjunction,peri\,περί,preposition,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,potw=n,πότης,noun,oi(=on,οἷος,adjective,to\,ὁ,article,kri/qinon,κρίθινος,adjective,kai\,καί,conjunction,ta\,ὁ,article,a)po\,ἀπό,preposition,xloi/hs,poieu/mena,ποιέω,verb,kai\,καί,conjunction,ta\,ὁ,article,a)po\,ἀπό,preposition,stafi/dos,σταφίς,noun,kai\,καί,conjunction,stemfu/lwn,στέμφυλον,noun,,,kai\,καί,conjunction,purw=n,πυρά,noun,kai\,καί,conjunction,knh/kou,κνῆκος,noun,kai\,καί,conjunction,mu/rtwn,μύρτον,noun,kai\,καί,conjunction,*roih=s,,,kai\,καί,conjunction,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,o(/tan,ὅταν,conjunction,tino\s,τις,pronoun,au)te/wn,αὐτός,pronoun,kairo\s,καιρός,noun,h)=|,εἰμί,verb,xre/esqai,χράομαι,verb,gegra/yetai,γράφω,verb,par',παρά,preposition,au)te/w|,,,tw=|,ὁ,article,noush/mati,,,o(/kws,ὅπως,conjunction,per,πέρ,particle,kai\,καί,conjunction,ta)/lla,ἄλλος,adjective,tw=n,ὁ,article,cunqe/twn,συντίθημι,verb,farma/kwn,φάρμακον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loutro\n,λουτρόν,noun,de\,δέ,particle,suxnoi=si,συχνός,adjective,tw=n,ὁ,article,noushma/twn,,,a)rh/goi,ἀρήγω,verb,a)\n,ἄν,particle,xreome/noisin,χράω,verb,e)s,εἰς,preposition,ta\,ὁ,article,me\n,μέν,particle,cunexe/ws,συνεχής,adverb,e)s,εἰς,preposition,ta\,τίς,pronoun,d',ou)/,οὐ,adverb,,,,,,,,,,,,,,,,,,,δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,o(/te,ὅτε,conjunction,h(=sson,ἥσσων,adverb,xrhste/on,χρηστέον,adjective,dia\,διά,preposition,th\n,ὁ,article,a)paraskeuasi/hn,ἀπαρασκευασία,noun,tw=n,ὁ,article,a)nqrw/pwn,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,o)li/gh|si,ὀλίγος,adjective,ga\r,γάρ,particle,oi)ki/h|si,οἰκία,noun,pareskeu/astai,παρασκευάζω,verb,ta\,ὁ,article,a)/rmena,ἄρμενα,noun,kai\,καί,conjunction,oi(,ἕ,pronoun,qerapeu/ontes,θεραπεύω,verb,w(s,ὡς,conjunction,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,pagka/lws,πάγκαλος,adjective,lou/oito,λούω,verb,bla/ptoit',βλάπτω,verb,a)\n,ἄν,particle,ou),οὐ,adverb,smikra/,μικρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ske/phs,σκέπη,noun,a)ka/pnou,ἄκαπνος,adjective,dei=,δέομαι,verb,kai\,καί,conjunction,u(/datos,ὕδωρ,noun,dayile/os,δαψιλής,adverb,kai\,καί,conjunction,tou=,ὁ,article,loutrou=,λουτρόν,noun,suxnou=,συχνός,adjective,kai\,καί,conjunction,mh\,μή,conjunction,li/hn,la/brou,λάβρος,adjective,h)/n,ἐάν,conjunction,ge,γε,particle,mh\,μή,conjunction,ou(/tw,οὕτως,adverb,de/h|,δέομαι,verb,,,,λίαν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
