word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
ou)/te,οὔτε,adverb,i(/ppos,ἵππος,noun,e)pi\,ἐπί,preposition,fa/tnh|,φάτνη,noun,kai\,καί,conjunction,fala/rois,φάλαρα,noun,kai\,καί,conjunction,ta/phsin,τάπης,adjective,ou)/te,οὔτε,adverb,o)/rnis,ὄρνις,noun,e)pi\,ἐπί,preposition,brw/mh|,βρώμη,noun,kai\,καί,conjunction,kalia=|,καλιά,noun,u(you=tai,ὑψόω,verb,kai\,καί,conjunction,gauria=|,γαυριάω,verb,a)ll',ἀλλά,adverb,a)/mfw,ἄμφω,noun,e)pi\,ἐπί,preposition,w)ku/thti,ὠκύτης,noun,o(,ὁ,article,me\n,μέν,particle,podw=n,πούς,noun,o(,ὁ,article,de\,δέ,particle,pterw=n,πτερόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,su\,σύ,pronoun,toigarou=n,τοιγάρ,particle,mh\,μή,conjunction,e)pi\,ἐπί,preposition,trofh=|,τροφεύς,noun,kai\,καί,conjunction,ske/ph|,σκέπη,noun,kai\,καί,conjunction,a(plw=s,ἁπλῶς,adverb,th=|,ὁ,article,e)/cwqen,ἔξωθεν,adverb,periousi/a|,περιουσία,noun,me/ga,μέγας,adverb,o)gku/llou,ὀγκύλλομαι,verb,a)ll',ἀλλά,adverb,e)pi\,ἐπί,preposition,xrhsto/thti,χρηστότης,noun,kai\,καί,conjunction,eu)poii/a|,εὐποιία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,kalw=s,καλός,noun,zh=n,ζάω,verb,tou=,ὁ,article,polutelw=s,πολυτελής,adverb,diafe/rei,διαφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,e)k,ἐκ,preposition,swfrosu/nhs,σωφροσύνη,noun,kai\,καί,conjunction,au)tarkei/as,αὐτάρκεια,noun,kai\,καί,conjunction,eu)taci/as,εὐταξία,noun,kai\,καί,conjunction,kosmio/thtos,κοσμιότης,noun,kai\,καί,conjunction,eu)telei/as,εὐτέλεια,noun,paragi/netai,παραγίγνομαι,verb,to\,ὁ,article,de\,δέ,particle,e)c,ἐκ,preposition,a)kolasi/as,ἀκολασία,noun,kai\,καί,conjunction,trufh=s,τρυφή,noun,kai\,καί,conjunction,a)taci/as,ἀταξία,noun,kai\,καί,conjunction,a)kosmi/as,ἀκοσμία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/los,τέλος,noun,de\,δέ,particle,tou=,ὁ,article,me\n,μέν,particle,e)/painos,ἔπαινος,noun,a)lhqh/s,ἀληθής,adjective,tou=,ὁ,article,de\,δέ,particle,yo/gos,ψόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,toi/nun,τοίνυν,particle,bou/lei,βούλομαι,verb,kalw=s,καλός,noun,zh=n,ζάω,verb,mh\,μή,conjunction,zh/tei,ζητέω,verb,meta\,μετά,preposition,polutelei/as,πολυτέλεια,noun,e)painei=sqai,ἐπαινέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/tron,μέτρον,noun,e)/stw,εἰμί,verb,soi,σύ,pronoun,panto\s,πᾶς,adjective,si/tou,σῖτος,noun,kai\,καί,conjunction,potou=,ποτός,adjective,h(,ὁ,article,prw/th,πρότερος,adjective,th=s,ὁ,article,o)re/cews,ὄρεξις,noun,e)/mplhsis,ἔμπλησις,noun,o)/yon,ὄψον,noun,de\,δέ,particle,kai\,καί,conjunction,h(donh\,ἡδονά,noun,au)th\,αὐτός,pronoun,h(,ὁ,article,o)/recis,ὄρεξις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)/te,οὔτε,adverb,plei/ona,πλείων,verb,tw=n,ὁ,article,deo/ntwn,δέω,verb,prosoi/sh|,προσφέρω,verb,ou)/te,οὔτε,adverb,o)yopoiw=n,ὀψοποιός,noun,dehqh/sh|,δέω,verb,potw=|,ποτός,adjective,te,τε,particle,tw=|,ὁ,article,parapeso/nti,παράπειμι,verb,a)rkesqh/sh|,ἀρκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,sith/seis,σίτησις,noun,poiou=,ποιέω,verb,mh\,μή,conjunction,polutelei=s,πολυτελέω,verb,kai\,καί,conjunction,skuqrwpa/s,,,a)lla\,ἀλλά,adverb,lampra\s,λαμπρός,adjective,kai\,καί,conjunction,eu)telei=s,εὐτελής,adverb,i(/na,ἵνα,conjunction,mh/te,μήτε,particle,dia\,διά,preposition,ta\,ὁ,article,swmatika\,σωματικός,adjective,ai(,ὁ,article,yuxai\,ψυχή,noun,tara/ttwntai,ταράσσω,verb,mh/te,μήτε,particle,fenakizo/menai,φενακίζω,verb,pro\s,πρός,preposition,tw=n,ὁ,article,h(donw=n,ἡδονά,noun,tw=n,ὁ,article,swmatikw=n,σωματικός,adjective,o)ligwrw=sin,ὀλιγωρέω,verb,e)/peita,ἔπειτα,adverb,bla/ptwntai,βλάπτω,verb,trufw=nta,τρυφάω,verb,me\n,μέν,particle,parauti/ka,παραυτίκα,adverb,nosou=nta,νοσέω,verb,de\,δέ,particle,ei)sau=qis,εἰσαῦθις,adverb,ta\,ὁ,article,sw/mata,σῶμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fro/ntize,φροντίζω,verb,o(/pws,ὅπως,conjunction,se,σύ,pronoun,mh\,μή,conjunction,ta\,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,gastri\,γαστήρ,noun,siti/a,σιτίον,noun,e)pai/rh|,ἐπαίρω,verb,a)ll',ἀλλά,adverb,h(,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,yuxh=|,ψυχή,noun,eu)frasi/a,εὐφρασία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,ta\,ὁ,article,me\n,μέν,particle,a)poskubali/zetai,ἀποσκυβαλίζω,verb,kai\,καί,conjunction,sunekrei=,συνεκρέω,verb,o(,ὁ,article,e)/painos,ἔπαινος,noun,h(,ὁ,article,de/,δέ,particle,ka)\n,κἀν,conjunction,h(,ὁ,article,yuxh\,ψυχή,noun,xwrisqh=|,χωρίζω,verb,dia\,διά,preposition,panto\s,πᾶς,adjective,a)kh/ratos,ἀκήρατος,adjective,me/nei,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,tai=s,ὁ,article,e(stia/sesi,ἑστίασις,noun,me/mnhso,μιμνήσκω,verb,o(/ti,ὅστις,pronoun,du/o,δύο,adjective,u(pode/xh|,ὑποδέχομαι,verb,sw=ma,σῶμα,adjective,kai\,καί,conjunction,yuxh/n,ψυχή,noun,kai\,καί,conjunction,o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,tw=|,ὁ,article,sw/mati,σῶμα,adjective,dw=|s,δίδωμι,verb,tou=to,οὗτος,pronoun,eu)qu\s,εὐθύς,adverb,e)ce/xeas,ἐκχέω,verb,o(/,ὅς,pronoun,ti,τις,pronoun,d',δέ,particle,a)\n,ἄν,particle,th=|,ὁ,article,yuxh=|,ψυχή,noun,dia\,διά,preposition,panto\s,πᾶς,adjective,threi=s,τηρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,sugkera/sas,συγκεράννυμι,verb,a(/ma,ἅμα,adverb,o)rgh\n,ὀργή,noun,polutelei/a|,πολυτέλεια,noun,prosene/gkh|s,προσφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polute/leia,πολυτέλεια,noun,me\n,μέν,particle,e)mphdh/sasa,ἐμπηδάω,verb,tw=|,ὁ,article,sw/mati,σῶμα,adjective,met',μετά,preposition,ou),οὐ,adverb,polu\,πολύς,adjective,oi)/xetai,οἴχομαι,verb,h(,ὁ,article,de\,δέ,particle,o)rgh\,ὀργή,noun,e)ndu=sa,ἐνδύω,verb,th=|,ὁ,article,yuxh=|,ψυχή,noun,e)pi\,ἐπί,preposition,to\,ὁ,article,mh/kiston,μήκιστος,adjective,me/nei,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sko/pei,σκοπάω,verb,toigarou=n,τοιγάρ,particle,o(/pws,ὅπως,conjunction,mh\,μή,conjunction,u(p',ὑπό,preposition,o)rgh=s,ὀργή,noun,e)caxqei\s,ἐξάγω,verb,tou\s,ὁ,article,daitumo/nas,δαιτυμών,noun,polutelw=s,πολυτελής,adverb,u(bri/sh|s,ὑβρίζω,verb,a)lla\,ἀλλά,adverb,ma=llon,μᾶλλον,adverb,meq',μετά,preposition,h(mero/thtos,ἡμερότης,noun,eu)telw=s,εὐτελής,adverb,eu)fra/nh|s,εὐφραίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)sxro\n,αἰσχρός,adjective,toi=s,ὁ,article,tw=n,ὁ,article,melittw=n,μέλισσα,noun,dwrh/masi,δώρημα,noun,gluka/zonta,γλυκάζω,verb,th\n,ὁ,article,kata/posin,κατάποσις,noun,to\,ὁ,article,tw=n,ὁ,article,qew=n,θέα,noun,dw=ron,δῶρον,noun,pikra/zein,πικράζω,verb,to\n,ὁ,article,lo/gon,λόγος,noun,th=|,ὁ,article,kaki/a|,κακία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mele/tw,μέλω,verb,soi,σύ,pronoun,e)n,ἐν,preposition,toi=s,ὁ,article,siti/ois,σιτίον,noun,o(/pws,ὅπως,conjunction,soi,σύ,pronoun,oi(,ἕ,pronoun,u(pourgou=ntes,ὑπουργέω,verb,mh\,μή,conjunction,plei/ous,πλέως,adjective,tw=n,ὁ,article,u(pourgoume/nwn,ὑπουργέω,verb,u(pa/rxwsin,ὑπάρχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/topon,ἄτοπος,adjective,ga\r,γάρ,particle,o)li/gais,ὀλίγος,adjective,stiba/si,στίβασις,noun,polla\s,πολύς,adjective,douleu/ein,δουλεύω,verb,yuxa/s,ψυχή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/riston,ἄριστος,adjective,me/n,μέν,particle,ei),εἰ,conjunction,ka)n,ἐν,preposition,tai=s,ὁ,article,paraskeuai=s,παρασκευή,noun,xeirourgw=n,χειρουργέω,verb,ka)n,ἐν,preposition,tai=s,ὁ,article,trofai=s,τροφή,noun,e(stiw/menos,ἑστιάω,verb,koinwnei=s,κοινωνέω,verb,toi=s,ὁ,article,qerapeu/ousi,θεραπεύω,verb,tw=n,ὁ,article,paro/ntwn,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,to\,ὁ,article,toio/nde,τοιόσδε,adjective,dusxere\s,δυσχερής,adverb,tw=|,ὁ,article,kairw=|,καιρός,noun,u(pa/rxoi,ὑπάρχω,verb,me/mnhso,μιμνήσκω,verb,o(/ti,ὅστις,pronoun,mh\,μή,conjunction,ka/mnwn,κάμνω,verb,u(po\,ὑπό,preposition,kamno/ntwn,κάμνω,verb,u(pourgh=|,ὑπουργέω,verb,e)sqi/wn,ἐσθίω,verb,u(po\,ὑπό,preposition,mh\,μή,conjunction,e)sqio/ntwn,ἐσθίω,verb,pi/nwn,πίνω,verb,u(po\,ὑπό,preposition,mh\,μή,conjunction,pino/ntwn,πίνω,verb,lalw=n,λαλάζω,verb,u(po\,ὑπό,preposition,siwpw/ntwn,σιωπάω,verb,a)neime/nos,ἀνίημι,verb,u(po\,ὑπό,preposition,sunestalme/nwn,συστέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)/te,οὔτε,adverb,au)to\s,αὐτός,pronoun,flegmh/nas,φλεγμαίνω,verb,a)/topon,ἄτοπος,adjective,pei/sh|,πεῖσα,noun,ou)q',οὐτίς,noun,e(/teron,ἕτερος,adjective,a)gria/nas,ἀγριαίνω,verb,xalepo\n,χαλεπός,adjective,e)rga/sh|,ἐργάζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ri/zein,ἐρίζω,verb,kai\,καί,conjunction,filoneikei=n,φιλονεικέω,verb,pa/nth|,πάντῃ,adverb,me\n,μέν,particle,a)noi/keion,ἀνοίκειος,adjective,ma/lista,μάλιστα,adverb,de\,δέ,particle,e)n,ἐν,preposition,tai=s,ὁ,article,para\,παρά,preposition,po/ton,πότος,noun,o(mili/ais,ὁμιλία,noun,a)prepe/s,ἀπρεπής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,mequ/wn,μεθύω,verb,nh/fonta,νήφω,verb,dida/ceie/,διδάσκω,verb,tis,τις,pronoun,ou)/t',οὔτε,adverb,au)=,αὖ,interjection,mequ/wn,μεθύω,verb,pro\s,πρός,preposition,nh/fontos,νήφω,verb,peisqei/h,πείθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqa,ἔνθα,adverb,d',δέ,particle,a)\n,ἄν,particle,mh\,μή,conjunction,parh=|,πάρειμι,verb,peiqou=s,Πειθώ,proper,te/los,τέλος,noun,ei)kh=|,εἰκῇ,adverb,se,σύ,pronoun,pare/xeis,παραχέω,verb,diatei/nesqai,διατείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,te/ttiges,τέττιξ,noun,mousikoi/,μουσικός,adjective,oi(,ὁ,article,de\,δέ,particle,koxli/ai,κόχλιας,noun,a)/fwnoi,ἄφωνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xai/rousi,χαίρω,verb,de\,δέ,particle,oi(,ἕ,pronoun,me\n,μέν,particle,u(graino/menoi,ὑγραίνω,verb,oi(,ὁ,article,de\,δέ,particle,a)leaino/menoi,ἀλεαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,prokalei=tai,προκαλέω,verb,tou\s,ὁ,article,me\n,μέν,particle,h(,ὁ,article,dro/sos,δρόσος,noun,kai\,καί,conjunction,e)pi\,ἐπί,preposition,tau/th|,οὗτος,pronoun,e)kdu/nousi,ἐκδύω,verb,tou\s,ὁ,article,d',δέ,particle,au)=,αὖ,interjection,diegei/rei,διεγείρω,verb,a)kma/zwn,ἀκμάζω,verb,o(,ὁ,article,h(/lios,ἥλιος,noun,kai\,καί,conjunction,e)p',ἐπί,preposition,au)tw=|,αὐτός,pronoun,a(|dousi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toigarou=n,τοιγάρ,particle,ei),εἰ,conjunction,bou/lei,βούλομαι,verb,mousiko\s,μουσικός,adjective,kai\,καί,conjunction,eu)a/rmostos,εὐάρμοστος,adjective,u(pa/rxein,ὑπάρχω,verb,a)nh/r,ἀνήρ,noun,h(ni/k',ἡνίκα,adverb,a)\n,ἄν,particle,e)n,ἐν,preposition,toi=s,ὁ,article,po/tois,πότος,noun,u(po\,ὑπό,preposition,tou=,ὁ,article,oi)/nou,οἶνον,noun,drosisqh=|,δροσίζω,verb,h(,ὁ,article,yuxh/,ψυχή,noun,to/te,τότε,adverb,au)th\n,αὐτός,pronoun,mh\,μή,conjunction,e)/a,ἀίω,verb,proiou=san,πρόειμι,verb,molu/nesqai,μολύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,h(ni/k',ἡνίκα,adverb,a)\n,ἄν,particle,e)n,ἐν,preposition,toi=s,ὁ,article,sunedri/ois,συνέδριον,noun,u(po\,ὑπό,preposition,tou=,ὁ,article,lo/gou,λόγος,noun,diapurwqh=|,διαπυρόομαι,verb,to/te,τότε,adverb,qespi/zein,θεσπίζω,verb,kai\,καί,conjunction,a(|dein,,,ta\,ὁ,article,th=s,ὁ,article,dikaiosu/nhs,δικαιοσύνη,noun,ke/leue,κελεύω,verb,lo/gia,λόγιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,prosomilou=nta,προσομιλέω,verb,trixh=|,τριχῆ,adverb,diaskopou=,διασκοπέω,verb,h)\,ἠέ,conjunction,w(s,ὡς,conjunction,a)mei/nona,ἀμείνων,adjective,h)\,ἠέ,conjunction,w(s,ὡς,conjunction,h(/ttona,ἥσσων,adverb,h)\,ἠέ,conjunction,w(s,ὡς,conjunction,i)/son,ἴσος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei),εἰ,conjunction,me\n,μέν,particle,a)mei/nona,ἀμείνων,adjective,a)kou/ein,ἀκούω,verb,xrh\,χρή,verb,kai\,καί,conjunction,pei/qesqai,πείθω,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,h(/ttona,ἥσσων,adverb,pei/qein,πείθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
