word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS
oi(,ἕ,pronoun,d',δέ,particle,u(polabo/ntes,ὑπολαμβάνω,verb,h(mei=s,ἐγώ,pronoun,me\n,μέν,particle,ou)=n,οὖν,particle,e)/fasan,φημί,verb,toi=s,ὁ,article,qeoi=s,θεός,noun,e)/xomen,ἔχω,verb,xa/rin,χάρις,noun,peiraqe/ntes,πειράω,verb,a)ndro\s,ἀνήρ,noun,toiou/tou,τοιοῦτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(gou/meqa,ἁγέομαι,verb,ga\r,γάρ,particle,kai\,καί,conjunction,peri\,περί,preposition,tou\s,ὁ,article,lo/gous,λόγος,noun,o(/moion,ὅμοιος,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)k,ἐκ,preposition,tou/tou,οὗτος,pronoun,h)/rxeto,ἄρχω,verb,o(,ὁ,article,presbu/teros,πρέσβυς,noun,le/gein,λέγω,verb,o(/ti,ὅστις,pronoun,tou=,ὁ,article,au)tou=,αὐτός,pronoun,ei)/h,ἀίω,verb,kai\,καί,conjunction,a)/ndra,ἀνήρ,noun,a)gaqo\n,ἀγαθός,adjective,ei)=nai,εἰμί,verb,kai\,καί,conjunction,peri\,περί,preposition,lo/gous,λόγος,noun,a)gaqo/n,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pech/|ei,ἐπέξειμι,verb,de\,δέ,particle,o(,ὁ,article,new/teros,νέος,adjective,r(h=ma,ῥῆμα,noun,tino\s,τις,pronoun,le/gwn,λέγω,verb,o(/ti,ὅστις,pronoun,a)kolouqoi/h,ἀκολουθέω,verb,tw=|,ὁ,article,tro/pw|,τρόπος,noun,kai\,καί,conjunction,ta\,ὁ,article,tw=n,ὁ,article,lo/gwn,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,ei)=pon,εἶπον,verb,o(/ti,ὅστις,pronoun,bouloi/mhn,βούλομαι,verb,a)\n,ἄν,particle,tau=ta,οὗτος,pronoun,ou(/tws,οὕτως,adverb,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lusitelei=n,λυσιτελέω,verb,ga/r,γάρ,particle,moi,ἐγώ,pronoun,ei)s,εἰς,preposition,tou\s,ὁ,article,lo/gous,λόγος,noun,ei)/per,εἴπερ,conjunction,ge,γε,particle,ta\,ὁ,article,a)/lla,ἄλλος,adjective,toiou=tos,τοιοῦτος,adjective,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,u(pei/lhmmai,ὑπολαμβάνω,verb,kai\,καί,conjunction,a(/ma,ἅμα,adverb,ei),εἰ,conjunction,me/llw,μέλλω,verb,du/',δύη,adjective,a)nq',ἀντί,preposition,e(no\s,εἷς,adjective,e(/cein,ἔχω,verb,ta)gaqa/,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=t',τοιοῦτος,adjective,a)/tta,ἄττα,interjection,h)meiya/mhn,ἀμείβω,verb,au)tou/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,de\,δέ,particle,muri/a,μυρίος,adjective,a)/lla,ἄλλος,adjective,kai\,καί,conjunction,gigno/mena,γίγνομαι,verb,kai\,καί,conjunction,lego/mena,λέγω,verb,krei/ttw,κρείσσων,verb,lo/gou,λόγος,noun,te,τε,particle,kai\,καί,conjunction,e)lpi/dos,ἐλπίς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=t',εἶτα,adverb,e)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,e)pikatadarqw\n,ἐπικαταδαρθάνω,verb,e)do/koun,δοκέω,verb,tina\,τις,pronoun,tw=n,ὁ,article,gnwri/mwn,γνώριμος,adjective,*diofa/nh,Διοφάνης,proper,o)/noma,ὄνομα,adjective,le/gein,λέγω,verb,moi,ἐγώ,pronoun,w(s,ὡς,conjunction,sumparo/nta,συμπάρειμι,verb,kai\,καί,conjunction,o(rw=nta,ὁράω,verb,ta\s,ὁ,article,u(perbola\s,ὑπερβολή,noun,tw=n,ὁ,article,timw=n,τιμή,noun,parei=nai,πάρειμι,verb,de\,δέ,particle,kai\,καί,conjunction,tw=n,ὁ,article,e(tai/rwn,ἑταῖρος,noun,tina\,τις,pronoun,tw=n,ὁ,article,newte/rwn,νέος,adjective,kai\,καί,conjunction,qauma/zein,θαυμάζω,verb,a)kou/onta,ἀκούω,verb,w(s,ὡς,conjunction,para\,παρά,preposition,pa=sin,πᾶς,adjective,ou(/tws,οὕτως,adverb,eu)dokimoi/hn,εὐδοκιμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,tou/tou,οὗτος,pronoun,fai/nomai,φαίνω,verb,e)n,ἐν,preposition,balanei/w|,βαλανεῖον,noun,tini,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,me\n,μέν,particle,prw=ton,πρότερος,adjective,ei)sh=lqe/,εἰσέρχομαι,verb,me,ἐγώ,pronoun,oi(=o/n,οἷος,adjective,ti,τις,pronoun,ei)/hn,εἰμί,verb,pepoihkw\s,ποιέω,verb,pri\n,πρίν,adverb,i)dei=n,εἶδον,verb,tou\s,ὁ,article,au)tokra/toras,αὐτοκράτωρ,adjective,o(/ti,ὅστις,pronoun,louoi/mhn,λούω,verb,dokei=n,δοκέω,verb,ga\r,γάρ,particle,dh\,δή,particle,xqe\s,χθές,adverb,au)toi=s,αὐτός,pronoun,e)ntetuxhke/nai,ἐντυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,w(s,ὡς,conjunction,a)netribo/mhn,ἀνατρίβω,verb,te,τε,particle,h)/dh,ἤδη,adverb,kai\,καί,conjunction,i(drw/s,ἱδρώς,noun,tis,τις,pronoun,prosh/|ei,πρόσειμι,verb,poreuw/meqa,πορεύω,verb,e)/fhn,φημί,verb,ei)/sw,εἴσω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,dh\,δή,particle,e)lousa/mhn,λούω,verb,te,τε,particle,kai\,καί,conjunction,h)/mesa,ἐμέω,verb,ei)s,εἰς,preposition,e(spe/ran,ἑσπέρα,noun,e)nqu/mion,ἐνθύμιος,adjective,poihsa/menos,ποιέω,verb,to\,ὁ,article,tou=,ὁ,article,xou=,χοῦς,noun,tou=,ὁ,article,e)mforoume/nou,ἐμφορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/mws,ὅμως,conjunction,de\,δέ,particle,e)/ti,ἔτι,adverb,dieskopou/mhn,διασκοπέω,verb,peri\,περί,preposition,th=s,ὁ,article,o(dou=,ὁδός,adjective,th=s,ὁ,article,ei)s,εἰς,preposition,*pe/rgamon,Πέργαμον,proper,dia\,διά,preposition,ta\,ὁ,article,pro/sqen,πρόσθεν,adverb,o)nei/rata,ὄνειρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,dh\,δή,particle,safw=s,σαφής,adverb,e)dhlou=to,δηλόω,verb,e)pisxei=n,ἐπέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,me\n,μέν,particle,ga\r,γάρ,particle,peri\,περί,preposition,e(spe/ran,ἑσπέρα,noun,poi,ποι,adverb,kekinh=sqai,κινέω,verb,kai\,καί,conjunction,metagignw/skein,μεταγιγνώσκω,verb,kai\,καί,conjunction,fa/skein,φάσκω,verb,o(/ti,ὅστις,pronoun,a)du/naton,ἀδύνατος,adjective,ei)/h,ἀίω,verb,*)adrianou=,Ἀδριανός,proper,qh/ras,θήρα,noun,katatuxei=n,κατατυγχάνω,verb,tou=to,οὗτος,pronoun,de\,δέ,particle,e)do/koun,δοκέω,verb,a)po\,ἀπό,preposition,*)adrianou=,Ἀδριανός,proper,qh/ras,θήρα,noun,tina\,τις,pronoun,e)lqei=n,ἔρχομαι,verb,bibli/on,βιβλίον,noun,ti,τις,pronoun,komi/zonta,κομίζω,verb,tw=n,ὁ,article,*mena/ndrou,Μένανδρος,proper,kai\,καί,conjunction,le/gein,λέγω,verb,o(/ti,ὅστις,pronoun,phlo/s,πηλός,noun,te,τε,particle,ei)/h,ἀίω,verb,a)mh/xanos,ἀμήχανος,adjective,kai\,καί,conjunction,te/lma,τέλμα,noun,kai\,καί,conjunction,a)nu/sai,ἀνύω,verb,a)du/naton,ἀδύνατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/lin,πάλιν,adverb,de\,δέ,particle,u(/ein,ὕω,verb,te,τε,particle,e)/doca,δοκέω,verb,kai\,καί,conjunction,proselqo/nta,προσέρχομαι,verb,moi,ἐγώ,pronoun,tina\,τις,pronoun,le/gein,λέγω,verb,w(s,ὡς,conjunction,a)/ra,ἄρος,adjective,tw=n,ὁ,article,a)ntidi/kwn,ἀντίδικος,adjective,tis,τις,pronoun,ei)/h,ἀίω,verb,e)n,ἐν,preposition,*)adrianou=,Ἀδριανός,proper,qh/ra|,θήρα,noun,kai\,καί,conjunction,de/oi,δέω,verb,katie/nai,κάτειμι,verb,w(/ste,ὥστε,conjunction,ti,τις,pronoun,pra=cai,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ti/,τίς,pronoun,fa/nai,φαίνω,verb,ple/on,πλέος,adjective,tou=,ὁ,article,qeou=,θεός,noun,me/nein,μένω,verb,proeirhko/tos,προερέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,kai\,καί,conjunction,au)=qis,αὖθις,adverb,e)/doca,δοκέω,verb,pro/s,πρός,preposition,tinas,τις,pronoun,le/gein,λέγω,verb,kai\,καί,conjunction,to\,ὁ,article,pa=n,πᾶς,adjective,ou(/tw,οὕτως,adverb,lamba/nein,λαμβάνω,verb,o(/ti,ὅστις,pronoun,e)peidh\,ἐπεί,conjunction,dusxere/steron,δυσχερής,adverb,ei)=xon,ἔχω,verb,pro\s,πρός,preposition,th\n,ὁ,article,monh\n,μονή,noun,e)/codon,ἔξοδος,noun,prou)/deicen,προδείκνυμι,verb,o(,ὁ,article,qeo\s,θεός,noun,boulo/menos,βούλομαι,verb,metabalei=n,μεταβάλλω,verb,mou,ἐγώ,pronoun,th\n,ὁ,article,gnw/mhn,γνώμη,noun,i(/na,ἵνα,conjunction,h(/dion,ἡδύς,adjective,me/noimi,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nh=n,ἔνειμι,verb,de\,δέ,particle,kai\,καί,conjunction,a)lousi/as,ἀλουσία,noun,su/mbola,σύμβολον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)pege/neto,ἐπιγίγνομαι,verb,u(eto\s,ὑετός,noun,kai\,καί,conjunction,xeimw\n,χειμών,noun,a)mh/xanos,ἀμήχανος,adjective,e)c,ἐκ,preposition,e(spe/ras,ἑσπέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,d',δέ,particle,u(sterai/a|,ὑστεραῖος,adjective,a)lousi/a,ἀλουσία,noun,kai\,καί,conjunction,e)/metos,ἔμετος,noun,trofh=s,τροφεύς,noun,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)peidh\,ἐπεί,conjunction,h)/mesa,ἐμέω,verb,e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou(/tws,οὕτως,adverb,ei)=xon,ἔχω,verb,w(/ste,ὥστε,conjunction,a)gapa=n,ἀγαπάω,verb,ei),εἰ,conjunction,e)carke/saimi,ἐξαρκέω,verb,ei)s,εἰς,preposition,th\n,ὁ,article,e)piou=san,ἔπειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,d',δέ,particle,e)piou/sh|,ἔπειμι,verb,a)siti/a,ἀσιτία,noun,e)peta/xqh,ἐπιτάσσω,verb,e)peta/xqh,ἐπιτάσσω,verb,de\,δέ,particle,ou(/tws,οὕτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)do/koun,δοκέω,verb,ei)=nai,εἰμί,verb,e)n,ἐν,preposition,*smu/rnh|,Σμύρνα,proper,pa=san,πᾶς,adjective,a)pisti/an,ἀπιστία,adjective,a)pistw=n,ἀπιστέω,verb,toi=s,ὁ,article,faneroi=s,φανερός,adjective,kai\,καί,conjunction,o(rwme/nois,ὁράω,verb,dia\,διά,preposition,to\,ὁ,article,mh\,μή,conjunction,suneide/nai,σύνοιδα,verb,e)mautw=|,ἐμαυτοῦ,pronoun,o(doiporh/santi,ὁδοιπορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parati/qesqai,παρατίθημι,verb,de/,δέ,particle,moi,ἐγώ,pronoun,su=ka,σῦκον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,paro/nta,πάρειμι,verb,*ko/ron,κόρος,noun,to\n,ὁ,article,ma/ntin,μάντις,noun,dei=cai,δείκνυμι,verb,o(/ti,ὅστις,pronoun,e)nei/h,ἐνίημι,verb,fa/rmakon,φάρμακον,noun,tw=n,ὁ,article,e)fhme/rwn,ἐφήμερον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,tou/tou,οὗτος,pronoun,u(poyi/as,ὑποψία,noun,te,τε,particle,mesto\s,μεστός,adjective,gene/sqai,γίγνομαι,verb,kai\,καί,conjunction,kata\,κατά,preposition,spoudh\n,σπουδή,noun,e)mei=n,ἐμέω,verb,kai\,καί,conjunction,a(/ma,ἅμα,adverb,e)nqumei=sqai,ἐνθυμέομαι,verb,ti/,τίς,pronoun,de\,δέ,particle,ei),εἰ,conjunction,mh\,μή,conjunction,a)kribw=s,ἀκριβῶς,adverb,e)ceme/saimi,ἐξεμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,fa/nai,φαίνω,verb,tina\,τις,pronoun,o(/ti,ὅστις,pronoun,kai\,καί,conjunction,e)n,ἐν,preposition,a)/llw|,ἄλλος,adjective,tw|,τις,pronoun,tw=n,ὁ,article,su/kwn,σῦκον,noun,e)nei/h,ἐνίημι,verb,tou=,ὁ,article,farma/kou,φάρμακον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,ou)=n,οὖν,particle,meizo/nws,μέγας,adverb,a)porei=n,ἀφοράω,verb,kai\,καί,conjunction,a)sxa/llein,ἀσχάλλω,verb,o(/ti,ὅστις,pronoun,ou),οὐ,adverb,qa=tton,θάσσων,adjective,h)/kousa,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,o)fqe/ntwn,ὁράω,verb,u(peno/hsa,ὑπονοέω,verb,me\n,μέν,particle,a)siti/an,ἀσιτία,noun,dhlou=sqai,δηλόω,verb,ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,a)ll',ἀλλά,adverb,h(|rou/mhn,αἱρέω,verb,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)deo/mhn,δέομαι,verb,de\,δέ,particle,tou=,ὁ,article,qeou=,θεός,noun,shmh=nai,σημαίνω,verb,safe/steron,σαφής,adverb,o(po/tera,ὁπότερος,adjective,le/goi,λέγω,verb,a)siti/an,ἀσιτία,noun,h)\,ἠέ,conjunction,e)/meton,ἔμετος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pikate/darqo/n,ἐπικαταδαρθάνω,verb,te,τε,particle,dh\,δή,particle,kai\,καί,conjunction,e)/doca,δοκέω,verb,ei)=nai,εἰμί,verb,pro\s,πρός,preposition,tw=|,ὁ,article,i(erw=|,ἱερόν,noun,tw=|,ὁ,article,e)n,ἐν,preposition,*perga/mw|,Πέργαμον,proper,kai\,καί,conjunction,h)/dh,ἤδη,adverb,te,τε,particle,me/shn,μέσος,adjective,h(me/ran,ἡμέρα,noun,e)ch/kein,ἐξήκω,verb,a)siti/as,ἀσιτία,noun,ou)/shs,εἰμί,verb,moi,ἐγώ,pronoun,kai\,καί,conjunction,*qeo/doton,Θεόδοτος,proper,e)pelqei=n,ἐπέρχομαι,verb,meta\,μετά,preposition,dh/,δή,particle,tinwn,τις,pronoun,fi/lwn,φίλος,adjective,ei)selqo/nta,εἰσέρχομαι,verb,de\,δέ,particle,parakaqe/zesqai/,καθέζομαι,verb,moi,ἐγώ,pronoun,e)pi\,ἐπί,preposition,th=s,ὁ,article,kli/nhs,κλίνη,noun,ou(twsi\,οὑτωσί,adverb,katakeime/nw|,κατάκειμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa/nai,φαίνω,verb,ou)=n,οὖν,particle,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,o(/ti,ὅστις,pronoun,a)sitoi/hn,ἀσιτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,de\,δέ,particle,e)ndei/casqai,ἐνδείκνυμι,verb,o(/ti,ὅστις,pronoun,ei)dei/h,οἶδα,verb,kai\,καί,conjunction,ei)pei=n,εἶπον,verb,o(/ti,ὅστις,pronoun,e)gw/,ἐγώ,pronoun,toi,σύ,pronoun,a)ne/menon,ἀναμένω,verb,meta\,μετά,preposition,pa/nta,πᾶς,adjective,tau=ta,οὗτος,pronoun,a(\,ὅς,pronoun,ou(=toi,οὗτος,pronoun,poiou=si,ποιέω,verb,flebotomi/a|,φλεβοτομία,noun,xrh=sqai,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,a)/lghma,ἄλγημα,noun,tou=,ὁ,article,nefrou=,νεφρός,noun,e)sti,εἰμί,verb,kai\,καί,conjunction,h(,ὁ,article,a)siti/a,ἀσιτία,noun,de\,δέ,particle,e)/fh,φημί,verb,no/qos,νόθος,adjective,tis,τις,pronoun,e)/codo/s,ἔξοδος,adjective,e)sti,εἰμί,verb,tou=,ὁ,article,puro\s,πῦρ,noun,dia\,διά,preposition,tou=,ὁ,article,sth/qous,στῆθος,noun,dieciou=sa,διέξειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
