word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
qaumasi/hn,θαυμάσιος,adjective,ga\r,γάρ,particle,th/nde,ὅδε,pronoun,neh/faton,νεήφατος,adjective,o)/ssan,ὄσσα,noun,a)kou/w,ἀκούω,verb,h(\n,ὅς,pronoun,ou),οὐ,adverb,pw/,πω,particle,pote/,ποτέ,particle,fhmi,φημί,verb,dah/menai,δάω,verb,ou)/te,οὔτε,adverb,tin',τις,pronoun,a)ndrw=n,ἀνήρ,noun,ou)/te,οὔτε,adverb,tin',τις,pronoun,a)qana/twn,ἀθάνατος,adjective,oi(\,ἕ,pronoun,*)olu/mpia,Ὀλύμπια,proper,dw/mat',δῶμα,noun,e)/xousi,ἔχω,verb,no/sfi,νόσφι,preposition,se/qen,σύ,pronoun,fhlh=ta,φηλητής,noun,*dio\s,Ζεύς,proper,kai\,καί,conjunction,*maia/dos,Μαιάς,proper,ui(e/,υἱός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,te/xnh,τέχνη,noun,ti/s,τίς,pronoun,mou=sa,Μοῦσα,proper,a)mhxane/wn,ἀμήχανος,adjective,meledw/nwn,μελεδών,noun,ti/s,τίς,pronoun,tri/bos,τρίβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)treke/ws,ἀτρεκής,adjective,ga\r,γάρ,particle,a(/ma,ἅμα,adverb,tri/a,τρεῖς,noun,pa/nta,πᾶς,adjective,pa/restin,πάρειμι,verb,eu)frosu/nhn,εὐφροσύνη,noun,kai\,καί,conjunction,e)/rwta,ἔρως,noun,kai\,καί,conjunction,h(/dumon,ἥδυμος,adjective,u(/pnon,ὕπνον,noun,e(le/sqai,αἱρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,e)gw\,ἐγώ,pronoun,*mou/sh|sin,Μοῦσα,proper,*)olumpia/dessin,Ὀλυμπιάς,proper,o)phdo/s,ὀπηδός,noun,th=|si,ὁ,article,xoroi/,χορός,noun,te,τε,particle,me/lousi,μέλω,verb,kai\,καί,conjunction,a)glao\s,ἀγλαός,adjective,oi)=mos,οἶμος,noun,a)oidh=s,ἀοιδός,noun,kai\,καί,conjunction,molph\,μολπή,noun,teqalui=a,θάλλω,verb,kai\,καί,conjunction,i(mero/eis,ἱμερόεις,adjective,bro/mos,βρόμος,noun,au)lw=n,αὐλή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)/,οὐ,adverb,pw,πω,particle,ti/,τίς,pronoun,moi,ἐγώ,pronoun,w(=de,ὧδε,adverb,meta\,μετά,preposition,fresi\n,φρήν,noun,a)/llo,ἄλλος,adjective,me/lhsen,μέλω,verb,oi(=a,οἷος,adjective,ne/wn,νέος,adjective,qali/h|s,θαλία,noun,e)nde/cia,ἐνδέξιος,adjective,e)/rga,ἔργον,noun,pe/lontai,πέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qauma/zw,θαυμάζω,verb,*dio\s,Ζεύς,proper,ui(e/,υἱός,noun,ta/d',ὅδε,pronoun,w(s,ὡς,conjunction,e)rato\n,ἐρατός,adjective,kiqari/zeis,κιθαρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,e)pei\,ἐπεί,conjunction,ou)=n,οὖν,particle,o)li/gos,ὀλίγος,adjective,per,πέρ,particle,e)w\n,εἰμί,verb,kluta\,κλυτός,adjective,mh/dea,μῆδος,noun,oi)=das,οἶδα,verb,i(=ze,ἵζω,verb,pe/pon,πέπων,verb,kai\,καί,conjunction,mu=qon,μῦθος,noun,e)pai/nei,ἐπαινέω,verb,presbute/roisi,πρέσβυς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,ga/r,γάρ,particle,toi,τοι,particle,kle/os,κλέος,noun,e)/stai,εἰμί,verb,e)n,ἐν,preposition,a)qana/toisi,ἀθάνατος,adjective,qeoi=si,θεός,noun,soi/,σύ,pronoun,t',τε,particle,au)tw=|,αὐτός,pronoun,kai\,καί,conjunction,mhtri/,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,d',δέ,particle,a)treke/ws,ἀτρεκής,adjective,a)goreu/sw,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nai\,ναί,adverb,ma\,μά,particle,to/de,ὅδε,pronoun,krane/inon,κρανέινος,adjective,a)ko/ntion,ἀκόντιον,noun,h)=,ἦ,adverb,me\n,μέν,particle,e)gw/,ἐγώ,pronoun,se,σύ,pronoun,kudro\n,κυδρός,adjective,e)n,ἐν,preposition,a)qana/toisi,ἀθάνατος,adjective,kai\,καί,conjunction,o)/lbion,ὄλβιος,adjective,h(gemo/n',ἡγεμών,noun,ei(/sw,,,dw/sw,δίδωμι,verb,t',τε,particle,a)glaa\,ἀγλαός,adjective,dw=ra,δῶρον,noun,kai\,καί,conjunction,e)s,εἰς,preposition,te/los,τέλος,noun,ou)k,οὐ,adverb,a)path/sw,ἀπατάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,*(ermh=s,Ἑρμῆς,proper,mu/qoisin,μῦθος,noun,a)mei/beto,ἀμείβω,verb,kerdale/oisin,κερδαλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)rwta=|s,ἐρωτάω,verb,m',ἐγώ,pronoun,*)eka/erge,,,perifrade/s,περιφραδής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)gw/,ἐγώ,pronoun,soi,σύ,pronoun,te/xnhs,τέχνη,noun,h(mete/rhs,ἡμέτερος,adjective,e)pibh/menai,ἐπιβαίνω,verb,ou)/,οὐ,adverb,ti,τις,pronoun,megai/rw,μεγαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh/meron,σήμερον,adverb,ei)dh/seis,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)qe/lw,ἐθέλω,verb,de/,δέ,particle,toi,τοι,particle,h)/pios,ἤπιος,adjective,ei)=nai,εἰμί,verb,boulh=|,βουλεύς,noun,kai\,καί,conjunction,mu/qoisi,μῦθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,de\,δέ,particle,fresi\,φρήν,noun,pa/nt',πᾶς,adjective,eu)=,εὖ,adverb,oi)=das,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prw=tos,πρότερος,adjective,ga/r,γάρ,particle,*dio\s,Ζεύς,proper,ui(e/,υἱός,noun,met',μετά,preposition,a)qana/toisi,ἀθάνατος,adjective,qaa/sseis,θαάσσω,verb,h)u/s,ἐύς,adjective,te,τε,particle,kratero/s,κρατερός,adjective,te,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filei=,φιλέω,verb,de/,δέ,particle,se,σύ,pronoun,mhti/eta,μητίετα,adjective,*zeu\s,Ζεύς,proper,e)k,ἐκ,preposition,pa/shs,πᾶς,adjective,o(si/hs,ὁσία,noun,e)/poren,πόρω,verb,de/,δέ,particle,toi,τοι,particle,a)glaa\,ἀγλαός,adjective,dw=ra,δῶρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tima/s,τιμή,noun,se/,σύ,pronoun,ge/,γε,particle,fasi,φημί,verb,dah/menai,δάω,verb,e)k,ἐκ,preposition,*dio\s,Ζεύς,proper,o)mfh=s,ὀμφή,noun,mantei/as,μαντεία,noun,q',τε,particle,*)eka/erge,,,*dio\s,Ζεύς,proper,para/,παρά,preposition,qe/sfata,θέσφατος,adjective,pa/nta,πᾶς,adjective,tw=n,ὁ,article,nu=n,νῦν,adverb,au)to\s,αὐτός,pronoun,e)gw/,ἐγώ,pronoun,se,σύ,pronoun,mal',μαλίς,noun,a)fneio\n,ἀφνειός,adjective,deda/hka,δάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soi\,σύ,pronoun,d',δέ,particle,au)ta/greto/n,αὐτάγρετος,adjective,e)sti,εἰμί,verb,dah/menai,δάω,verb,o(/tti,ὅστις,pronoun,menoina=|s,μενοινάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)pei\,ἐπεί,conjunction,ou)=n,οὖν,particle,toi,σύ,pronoun,qumo\s,θυμός,noun,e)piqu/ei,ἐπιθύω,verb,kiqari/zein,κιθαρίζω,verb,me/lpeo,μέλπω,verb,kai\,καί,conjunction,kiqa/rize,κιθαρίζω,verb,kai\,καί,conjunction,a)glai/as,ἀγλαία,noun,a)le/gune,ἀλεγύνω,verb,de/gmenos,δέχομαι,verb,e)c,ἐκ,preposition,e)me/qen,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,de/,δέ,particle,moi,ἐγώ,pronoun,fi/le,φίλος,adjective,ku=dos,κῦδος,noun,o)/paze,ὀπάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)mo/lpei,εὐμολπέω,verb,meta\,μετά,preposition,xersi\n,χείρ,noun,e)/xwn,ἔχω,verb,ligu/fwnon,λιγύφωνος,adjective,e(tai/rhn,ἑταίρα,noun,kala\,καλός,noun,kai\,καί,conjunction,eu)=,εὖ,adverb,kata\,κατά,preposition,ko/smon,κόσμος,noun,e)pista/menos,ἐφίστημι,verb,a)goreu/ein,ἀγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)/khlos,εὔκηλος,adjective,me\n,μέν,particle,e)/peita,ἔπειτα,adverb,fe/rein,φέρω,verb,e)s,εἰς,preposition,dai=ta,δαίτης,noun,qa/leian,θάλεια,adjective,kai\,καί,conjunction,xoro\n,χορός,noun,i(mero/enta,ἱμερόεις,adjective,kai\,καί,conjunction,e)s,εἰς,preposition,filokude/a,φιλοκυδής,adjective,kw=mon,κῶμος,noun,eu)frosu/nhn,εὐφροσύνη,noun,nukto/s,νύξ,adjective,te,τε,particle,kai\,καί,conjunction,h)/matos,ἦμαρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/s,ὅς,pronoun,tis,τις,pronoun,a)\n,ἄν,particle,au)th\n,αὐτός,pronoun,te/xnh|,τέχνη,noun,kai\,καί,conjunction,sofi/h|,σοφία,noun,dedahme/nos,δάω,verb,e)cereei/nh|,ἐξερεείνω,verb,fqeggome/nh,φθέγγομαι,verb,pantoi=a,παντοῖος,adjective,no/w|,νόος,adjective,xari/enta,χαρίεις,adjective,dida/skei,διδάσκω,verb,r(ei=a,ῥεῖα,adverb,sunhqei/h|sin,συνήθεια,noun,a)qurome/nh,,,malakh=|sin,μαλακός,adjective,e)rgasi/hn,ἐργασία,noun,feu/gousa,φεύγω,verb,duh/paqon,δυήπαθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\s,ὅς,pronoun,de/,δέ,particle,ken,ἄν,particle,au)th\n,αὐτός,pronoun,nh=is,νῆις,noun,e)w\n,εἰμί,verb,to\,ὁ,article,prw=ton,πρότερος,adjective,e)pizafelw=s,ἐπιζάφελος,adverb,e)reei/nh|,ἐρεείνω,verb,ma\y,μάψ,adverb,au)/tws,αὔτως,adverb,ken,ἄν,particle,e)/peita,ἔπειτα,adverb,meth/ora/,μετεράω,verb,te,τε,particle,qrulli/zoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soi\,σύ,pronoun,d',δέ,particle,au)ta/greto/n,αὐτάγρετος,adjective,e)sti,εἰμί,verb,dah/menai,δάω,verb,o(/tti,ὅστις,pronoun,menoina=|s,μενοινάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,toi,σύ,pronoun,e)gw\,ἐγώ,pronoun,dw/sw,δίδωμι,verb,tau/thn,οὗτος,pronoun,*dio\s,Ζεύς,proper,a)glae\,ἀγλαός,adjective,kou=re,κόρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,d',δέ,particle,au)=t',αὖτε,adverb,o)/reo/s,ὄρος,adjective,te,τε,particle,kai\,καί,conjunction,i(ppobo/tou,ἱπποβότης,noun,pedi/oio,πέδιον,noun,bousi\,βοῦς,noun,nomou/s,νομός,noun,*)eka/erge,,,nomeu/somen,νομεύω,verb,a)grau/loisin,ἄγραυλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqen,ἔνθεν,adverb,a(/lis,ἅλις,adverb,te/cousi,τίκτω,verb,bo/es,βοῦς,noun,tau/rois,ταῦρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
migei=sai,μίγνυμι,verb,mi/gdhn,μίγδην,adverb,qhlei/as,θῆλυς,adjective,te,τε,particle,kai\,καί,conjunction,a)/rsenas,ἄρσην,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de/,οὐδέ,particle,ti/,τίς,pronoun,se,σύ,pronoun,xrh\,χρή,verb,kerdale/on,κερδαλέος,adjective,per,πέρ,particle,e)o/nta,εἰμί,verb,perizamenw=s,περιζαμενής,adverb,kexolw=sqai,χολόομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,ei)pw\n,εἶπον,verb,w)/rec',ὀρέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,d',δέ,particle,e)de/cato,δέχομαι,verb,*foi=bos,Φοῖβος,proper,*)apo/llwn,Ἀπόλλων,proper,*)ermh=|,,,d',δέ,particle,e)ggua/licen,ἐγγυαλίζω,verb,e(kw\n,ἑκών,adjective,ma/stiga,μάστιξ,noun,faeinh/n,φαεινός,adjective,boukoli/as,βουκολία,noun,t',τε,particle,e)pe/tellen,ἐπιτέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/dekto,δέχομαι,verb,de\,δέ,particle,*maia/dos,Μαιάς,proper,ui(o\s,υἱός,noun,ghqh/sas,γηθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ki/qarin,κίθαρις,noun,de\,δέ,particle,labw\n,λαμβάνω,verb,e)p',ἐπί,preposition,a)ristera\,ἀριστερός,adjective,xeiro\s,χείρ,noun,*lhtou=s,Λητώ,proper,a)glao\s,ἀγλαός,adjective,ui(o/s,υἱός,noun,a)/nac,ἄναξ,noun,e(ka/ergos,Ἑκάεργος,proper,*)apo/llwn,Ἀπόλλων,proper,plh/ktrw|,πλῆκτρον,noun,e)peirh/tize,πειρητίζω,verb,kata\,κατά,preposition,me/nos,μένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(\,ὅς,pronoun,d',δέ,particle,u(pe/nerqe,ὑπένερθε,adverb,smerdale/on,σμερδαλέος,adjective,kona/bhse,κοναβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeo\s,θεός,noun,d',δέ,particle,u(po\,ὑπό,preposition,kalo\n,καλός,noun,a)/eisen,ἀείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqa,ἔνθα,adverb,bo/as,βόα,noun,me\n,μέν,particle,e)/peita,ἔπειτα,adverb,poti\,πρός,preposition,za/qeon,ζάθεος,adjective,leimw=na,λειμών,noun,e)trape/thn,τρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)toi\,αὐτός,pronoun,de/,δέ,particle,*dio\s,Ζεύς,proper,perikalle/a,περικαλλής,adverb,te/kna,τέκνον,noun,a)/yorroi,ἄψορρος,adjective,pro\s,πρός,preposition,*)/olumpon,Ὄλυμπος,proper,a)ga/nnifon,ἀγάννιφος,adjective,e)rrw/santo,ῥώννυμι,verb,terpo/menoi,τέρπω,verb,fo/rmiggi,φόρμιγξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xa/rh,χαίρω,verb,d',δέ,particle,a)/ra,ἄρα,particle,mhtie/ta,μητίετα,adjective,*zeu/s,Ζεύς,proper,a)/mfw,ἄμφω,noun,d',δέ,particle,e)s,εἰς,preposition,filo/thta,φιλότης,noun,sunh/gage,συνάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta\,ὁ,article,me\n,μέν,particle,*(ermh=s,Ἑρμῆς,proper,*lhtoi/+dhn,Λητοίδης,proper,e)fi/lhse,φιλέω,verb,diampere\s,διαμπερές,adverb,w(s,ὡς,conjunction,e)/ti,ἔτι,adverb,kai\,καί,conjunction,nu=n,νῦν,adverb,sh/mat',σῆμα,adjective,e)pei\,ἐπεί,conjunction,ki/qarin,κίθαρις,noun,me\n,μέν,particle,*(ekhbo/lw|,ἑκηβόλος,adjective,e)ggua/licen,ἐγγυαλίζω,verb,i(merth/n,ἱμερτός,adjective,dedaw/s,δάω,verb,o(\,ὅς,pronoun,d',δέ,particle,e)pwle/nion,ἐπωλένιος,adjective,kiqa/rizen,κιθαρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,d',δέ,particle,au)=q',αὖθι,adverb,e(te/rhs,ἕτερος,adjective,sofi/hs,σοφία,noun,e)kma/ssato,ἐκμάσσατο,verb,te/xnhn,τέχνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suri/ggwn,σῦριγξ,noun,e)noph\n,ἐνοπή,noun,poih/sato,ποιέω,verb,thlo/q',τηλόθεν,adverb,a)kousth/n,ἀκουστής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/te,τότε,adverb,*lhtoi/+dhs,Λητοίδης,proper,*(ermh=n,Ἑρμῆς,proper,pro\s,πρός,preposition,mu=qon,μῦθος,noun,e)/eipe,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
