word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/17/lemma/@_entry,word/17/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/37/lemma/@_entry,word/37/lemma/@_POS,word/39/lemma/@_entry,word/39/lemma/@_POS,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/42/lemma/@_entry,word/42/lemma/@_POS,word/49/lemma/@_entry,word/49/lemma/@_POS,word/65/lemma/@_entry,word/65/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS
kai\,καί,conjunction,oi(,ὁ,article,*metou=loi,,,to/,ὁ,article,te,τε,particle,xw=ma,χῶμα,noun,nukto\s,νύξ,adjective,kai\,καί,conjunction,h(me/ras,ἡμέρα,noun,e)ktre/xontes,ἐκτρέχω,verb,h)nw/xloun,ἀνοχλέω,verb,kai\,καί,conjunction,tou\s,ὁ,article,a)/ndras,ἀνήρ,noun,a)po\,ἀπό,preposition,tou=,ὁ,article,tei/xous,τεῖχος,noun,mhxanai=s,katepo/noun,καταπονέω,verb,a(\s,ὅς,pronoun,e)sxh/kesan,ἔχω,verb,e)k,ἐκ,preposition,tou=,ὁ,article,pole/mou,πόλεμος,noun,o(\n,ὅς,pronoun,*de/kmos,,,μηχανή,noun,*brou=tos,,,e)ntau=qa,ἐνταῦθα,adverb,e)pole/mhsen,πολεμέω,verb,*)antwni/w|,Ἀντώνιος,proper,te,τε,particle,kai\,καί,conjunction,tw=|,ὁ,article,*sebastw=|,,,,,,,,,,,,,,,,,,,σεβαστός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ponou=ntos,πονέω,verb,de\,δέ,particle,ka)kei/nois,ἐκεῖνος,pronoun,h)/dh,ἤδη,adverb,tou=,ὁ,article,tei/xous,τεῖχος,noun,oi(/d',ὅδε,pronoun,u(petei/xisan,ὑποτειχίζω,verb,e)/ndoqen,ἔνδοθεν,adverb,kai\,καί,conjunction,to\,ὁ,article,kekmhko\s,κάμνω,verb,e)klipo/ntes,ἐκλείπω,verb,meteph/dhsan,μεταπηδάω,verb,e)s,εἰς,preposition,to\,ὁ,article,neo/teukton,νεότευκτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,*(rwmai=oi,,,to\,ὁ,article,me\n,μέν,particle,e)kleifqe\n,ἐκλείπω,verb,labo/ntes,λαμβάνω,verb,e)ne/prhsan,ἐμπίμπρημι,verb,kata\,κατά,preposition,de\,δέ,particle,tou=,ὁ,article,a)/llou,ἄλλος,adjective,du/o,δύο,adjective,xw/mata,χῶμα,noun,e)/xoun,χάω,verb,kai\,καί,conjunction,a)p',ἀπό,preposition,au)tw=n,gefu/ras,γέφυρα,adjective,te/ssaras,τέσσαρες,noun,e)ce/teinon,ἐκτείνω,verb,e)s,εἰς,preposition,to\,ὁ,article,tei=xos,τεῖχος,noun,,,,,,,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
genome/nwn,γίγνομαι,verb,de\,δέ,particle,tou/twn,οὗτος,pronoun,o(,ὁ,article,*kai=sar,Καῖσαρ,proper,perie/pemye/,περιέπειμι,verb,tinas,τις,pronoun,e)s,εἰς,preposition,ta\,ὁ,article,o)pi/sqia,ὀπίσθιος,adjective,th=s,ὁ,article,po/lews,πόλις,adjective,perispa=n,περισπάω,verb,tou\s,ὁ,article,*metou/lous,μετουλόω,verb,toi=s,ὁ,article,d',δέ,particle,a)/llois,prose/tace,προστάσσω,verb,pera=n,περάω,verb,e)s,εἰς,preposition,ta\,ὁ,article,tei/xh,τεῖχος,noun,,,,,,,,,,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,tw=n,ὁ,article,gefurw=n,γέφυρα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,au)to\s,αὐτός,pronoun,e)s,εἰς,preposition,u(yhlo\n,ὑψηλός,adjective,pu/rgon,πύργος,noun,a)naba\s,ἀναβαίνω,verb,e(w/ra,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,ba/rbaroi,βάρβαρος,adjective,de\,δέ,particle,toi=s,ὁ,article,perw=sin,περάω,verb,u(ph/ntwn,ὑπαντάω,verb,te,τε,particle,e)k,ἐκ,preposition,metw/pou,μέτωπον,noun,kata\,κατά,preposition,to\,ὁ,article,tei=xos,τεῖχος,noun,kai\,καί,conjunction,u(fedreu/ontes,ὑφεδρεύω,verb,e(/teroi,ἕτερος,adjective,ta\s,ὁ,article,gefu/ras,γέφυρα,adjective,makroi=s,do/rasin,δόρυ,noun,u(peke/ntoun,ὑποκεντάω,verb,ma=llo/n,μᾶλλον,adverb,te,τε,particle,e)qa/rrhsan,θαρσέω,verb,mia=s,εἷς,adjective,gefu/ras,γέφυρα,adjective,kai\,καί,conjunction,μακρός,adjective,deute/ras,δεύτερος,adjective,e)p',ἐπί,preposition,e)kei/nh|,ἐκεῖνος,pronoun,pesou/shs,πίπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,kai\,καί,conjunction,h(,ὁ,article,tri/th,τρίτος,adjective,sune/pese,συμπίτνω,verb,fo/bos,φόβος,noun,h)/dh,ἤδη,adverb,pantelh\s,παντελής,adverb,tou\s,ὁ,article,*(rwmai/ous,,,e)pei=xe,ἐπέχω,verb,kai\,καί,conjunction,ou)dei\s,οὐδείς,pronoun,th=s,ὁ,article,teta/rths,τέταρτος,adjective,e)pe/bainen,ἐπιβαίνω,verb,e(/ws,o(,ὁ,article,*kai=sar,Καῖσαρ,proper,e)k,ἐκ,preposition,tou=,ὁ,article,pu/rgou,πύργος,noun,kataqorw\n,καταθρῴσκω,verb,w)nei/dizen,ὀνειδίζω,verb,au)tou/s,αὐτός,pronoun,ἕως,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,kai\,καί,conjunction,w(\s,ὅς,pronoun,ou)k,οὐ,adverb,e)reqizome/nwn,ἐρεθίζω,verb,au)to\s,αὐτός,pronoun,a)spi/da,ἀσπίς,noun,labw\n,λαμβάνω,verb,e)pi\,ἐπί,preposition,th\n,ὁ,article,ge/furan,γέφυρα,adjective,i(/eto,ἵημι,verb,dro/mw|,δρόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sune/qeon,συνθέω,verb,d',δέ,particle,au)tw=|,αὐτός,pronoun,tw=n,ὁ,article,h(gemo/nwn,ἡγεμών,noun,*)agri/ppas,Ἀγρίππας,proper,te,τε,particle,kai\,καί,conjunction,*(ie/rwn,Ἱέρων,proper,kai\,καί,conjunction,o(,ὁ,article,swmatofu/lac,σωματοφύλαξ,adjective,*lou=tos,,,kai\,καί,conjunction,*ou)o/las,,,te/ssares,τέσσαρες,noun,oi(/de,ὅδε,pronoun,mo/noi,kai\,καί,conjunction,tw=n,ὁ,article,u(paspistw=n,ὑπασπιστής,noun,o)li/goi,ὀλίγος,adjective,,,,,,,,,,,,,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,d',δέ,particle,au)tou=,αὐτός,pronoun,th\n,ὁ,article,ge/furan,γέφυρα,adjective,perw=ntos,περάω,verb,e)n,ἐν,preposition,ai)doi=,αἰδώ,noun,geno/menos,γίγνομαι,verb,o(,ὁ,article,strato\s,στρατός,noun,a)neph/dhsen,ἀναπηδάω,verb,a)/qrous,ἀθρόος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,pa/lin,πάλιν,adverb,h(,ὁ,article,ge/fura,γέφυρα,adjective,barhqei=sa,βαρέω,verb,katapi/ptei,καταπίπτω,verb,kai\,καί,conjunction,oi(,ὁ,article,a)/ndres,ἀνήρ,noun,u(p',ὑπό,preposition,au)th=s,αὐτός,pronoun,a)qro/oi,ἀθρόος,adjective,katexw/nnunto,καταχώννυμι,verb,kai\,καί,conjunction,oi(,ἕ,pronoun,me\n,μέν,particle,a)pe/qanon,ἀποθνήσκω,verb,au)tw=n,oi(,ὁ,article,de\,δέ,particle,suntribe/ntes,συντρίβω,verb,e)fe/ronto,φέρω,verb,,,,,,,,,,,,,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,*kai=sar,Καῖσαρ,proper,e)plh/gh,πλήσσω,verb,me\n,μέν,particle,to\,ὁ,article,ske/los,σκέλος,noun,to\,ὁ,article,decio\n,δεξιός,adjective,kai\,καί,conjunction,tou\s,ὁ,article,braxi/onas,βραχίων,adjective,a)/mfw,ἄμφω,noun,a)ne/drame,ἀνατρέχω,verb,d',δέ,particle,o(/mws,ὅμως,conjunction,eu)qu\s,εὐθύς,adverb,e)pi\,to\n,ὁ,article,pu/rgon,πύργος,noun,meta\,μετά,preposition,tw=n,ὁ,article,sumbo/lwn,σύμβολον,noun,kai\,καί,conjunction,e(auto\n,ἑαυτοῦ,pronoun,e)/deicen,δείκνυμι,verb,ἐπί,preposition,e)rrwme/non,ἐρρωμένος,adjective,mh/,μή,conjunction,tis,τις,pronoun,w(s,ὡς,conjunction,a)poqano/ntos,ἀποθνήσκω,verb,ge/noito,γίγνομαι,verb,qo/rubos,θόρυβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/na,ἵνα,conjunction,de\,δέ,particle,mhd',μηδέ,particle,oi(,ὁ,article,pole/mioi,πολέμιος,adjective,nomi/seian,νομίζω,verb,au)to\n,αὐτός,pronoun,e)ndw/sein,ἐνδίδωμι,verb,a)naxwrh/santa,ἀναχωρέω,verb,eu)qu\s,εὐθύς,adverb,e(te/ras,ἕτερος,adjective,e)ph/gnuto,ἐπάγνυμι,verb,gefu/ras,γέφυρα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,kai\,καί,conjunction,ma/lista,μάλιστα,adverb,kate/plhce,καταπλήσσω,verb,tou\s,ὁ,article,*metou/lous,μετουλόω,verb,w(s,ὡς,conjunction,u(po\,ὑπό,preposition,gnw/mhs,γνώμη,noun,a)ma/xou,ἄμαχος,adjective,polemoume/nous,πολεμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,th=s,ὁ,article,e)piou/shs,ἔπειμι,verb,presbeusa/menoi,πρεσβεύω,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,o(mh/rous,ὅμηρος,noun,te,τε,particle,penth/konta,πεντήκοντα,verb,e)/dosan,δίδωμι,verb,ou(\s,ὅς,pronoun,o(,ὁ,article,*kai=sar,Καῖσαρ,proper,e)pele/cato,ἐπιλέγω,verb,kai\,καί,conjunction,froura\n,φρουρά,noun,u(posxo/menoi,ὑπέχω,verb,de/cesqai,to\n,ὁ,article,u(yhlo/teron,ὑψηλός,adjective,lo/fon,λόφος,noun,toi=s,ὁ,article,frouroi=s,φρουρός,noun,a)pe/lipon,ἀπολείπω,verb,au)toi\,αὐτός,pronoun,de\,δέ,particle,δέχομαι,verb,metexw/roun,μεταχωρέω,verb,e)s,εἰς,preposition,to\n,ὁ,article,e(/teron,ἕτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,de\,δέ,particle,e)selqou=sa,εἰσέρχομαι,verb,h(,ὁ,article,froura\,φρουρά,noun,ta\,ὁ,article,o(/pla,ὅπλον,noun,au)tou\s,αὐτός,pronoun,e)ke/leuen,κελεύω,verb,a)poqe/sqai,ἀποτίθημι,verb,oi(,ὁ,article,de\,δέ,particle,h)gana/kthsa/n,ἀγανακτέω,verb,te,τε,particle,kai\,καί,conjunction,ta\,ὁ,article,gu/naia,γύναιον,noun,sfw=n,kai\,καί,conjunction,tou\s,ὁ,article,pai=das,παῖς,adjective,e)s,εἰς,preposition,to\,ὁ,article,bouleuth/rion,βουλευτήριον,noun,sugklei/santes,συγκλείω,verb,kai\,καί,conjunction,σφεῖς,pronoun,fulakh\n,φυλακή,noun,e)pisth/santes,ἐφίστημι,verb,oi(=s,ὅς,pronoun,ei)/rhto,ἐρῶ,verb,ei)/,εἰ,conjunction,ti,τις,pronoun,a)hde\s,ἀηδής,adjective,gi/gnoito,peri\,περί,preposition,au)tou/s,αὐτός,pronoun,e)mprh=sai,ἐμπίμπρημι,verb,to\,bouleuth/rion,βουλευτήριον,noun,e)pexei/roun,toi=s,ὁ,article,*(rwmai/ois,γίγνομαι,verb,ὁ,article,ἐπιχειρέω,verb,,,au)toi\,met',μετά,preposition,a)ponoi/as,ἀπόνοια,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=a,οἷος,adjective,d',δέ,particle,u(yhlote/rois,ὑψηλός,adjective,e)pixeirou=ntes,ἐπιχειρέω,verb,e)k,ἐκ,preposition,tapeinou=,ταπεινός,adjective,sunexw/sqhsan,,,a)qro/oi,ἀθρόος,adjective,kai\,καί,conjunction,oi(,ὁ,article,fu/lakes,φύλαξ,noun,to\,ὁ,article,bouleuth/rion,βουλευτήριον,noun,kate/phsan,,,pollai/,πολύς,adjective,te,τε,particle,tw=n,ὁ,article,gunaikw=n,e(auta/s,ἑαυτοῦ,pronoun,te,τε,particle,kai\,καί,conjunction,ta\,ὁ,article,te/kna,τέκνον,noun,diexrw=nto,διαχράομαι,verb,ai(,ὁ,article,de\,δέ,particle,γυνή,noun,kai\,καί,conjunction,zw=nta,ζάω,verb,e)/ti,ἔτι,adverb,fe/rousai,φέρω,verb,e)s,εἰς,preposition,to\,ὁ,article,pu=r,πῦρ,noun,e)nh/lanto,w(s,ὡς,conjunction,a)pole/sqai,ἀπόλλυμι,verb,tw=n,ὁ,article,*metou/lwn,th/n,ὁ,article,te,neo/thta,νεότης,noun,pa=san,ἐνάλλομαι,verb,μετουλόω,verb,τε,particle,πᾶς,adjective,e)n,th=|,ὁ,article,ma/xh|,μάχη,noun,kai\,καί,conjunction,tw=n,ὁ,article,a)xrei/wn,ἀχρεῖος,adjective,to\,ὁ,article,ple/on,tw=|,ὁ,article,puri/,πῦρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐν,preposition,πλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugkatefle/gh,συγκαταφλέγω,verb,de\,δέ,particle,au)toi=s,αὐτός,pronoun,kai\,καί,conjunction,h(,ὁ,article,po/lis,πόλις,adjective,kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,h)=n,εἰμί,verb,i)/xnos,ἴχνος,noun,megi/sths,μέγας,adverb,e)kei=qi,ἐκεῖθι,adverb,genome/nhs,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*metou/lou,μετουλόω,verb,d',δέ,particle,a(lou/shs,ἁλίσκομαι,verb,oi(,ὁ,article,loipoi\,λοιπός,adjective,tw=n,ὁ,article,*)iapo/dwn,,,kataplage/ntes,καταπλάσσω,verb,e(autou\s,ἑαυτοῦ,pronoun,e)pe/treyan,ἐπιτρέπω,verb,tw=|,ὁ,article,*kai/sari,Καῖσαρ,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)ia/podes,,,me\n,μέν,particle,ou)=n,οὖν,particle,oi(,ὁ,article,pe/ran,πέρα,adjective,*)/alpewn,Ἄλπις,proper,to/te,τότε,adverb,prw=ton,πρότερος,adjective,*(rwmai/wn,,,u(ph/kousan,ὑπακούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
