word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/37/lemma/@_entry,word/37/lemma/@_POS
*porda/lies,,,d',δέ,particle,o)loai\,ὀλοός,adjective,di/dumon,δίδυμος,adjective,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,me\n,μέν,particle,e)/asi,εἰμί,verb,mei/zous,μέγας,adverb,ei)side/ein,εἰσεῖδον,verb,kai\,καί,conjunction,pa/ssones,πάσσων,verb,eu)re/a,εὐρύς,adjective,nw=ta,νῶτον,noun,ai(,de/,δέ,particle,t',τε,particle,o)lizo/terai,,,me\n,μέν,particle,a)ta\r,ὁ,article,ἀτάρ,particle,me/nos,μένος,noun,ou)/ti,οὔτι,adverb,xerei/ous,χερείων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/dea,εἶδος,noun,d',δέ,particle,a)mfote/rh|sin,ἀμφότερος,adjective,o(moi/i+a,ὅμοιος,adjective,daida/llontai,δαιδάλλω,verb,no/sfi,νόσφι,preposition,mo/nhs,μόνος,adjective,ou)rh=s,οὐρά,noun,th=|,ὁ,article,t',e)/mpalin,ἔμπαλιν,adverb,ei)sora/atai,εἰσοράω,verb,,,,,,,,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mei/osi,μείων,adverb,me\n,μέν,particle,mei/zwn,μέγας,adverb,tele/qei,τελέθω,verb,mega/lh|si,μέγας,adverb,de\,δέ,particle,mei/wn,μείων,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)page/es,εὐπαγής,adjective,mhroi/,μηρός,noun,dolixo\n,δολιχός,adjective,de/mas,δέμας,noun,o)/mma,ὄμμα,noun,faeino/n,φαεινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glaukio/wsi,γλαυκιάω,verb,ko/rai,κόρη,noun,blefa/rois,βλέφαρον,noun,u(/po,ὑπό,preposition,marmai/rousai,μαρμαίρω,verb,glaukio/wsin,γλαυκιάω,verb,o(mou=,ὁμοῦ,adverb,te,τε,particle,kai\,καί,conjunction,e)/ndoqi,foini/ssontai,φοινίσσω,verb,ai)qome/nais,αἴθω,verb,i)/kelai,ἴκελος,adjective,purilampe/es,πυριλαμπής,adjective,,ἔνδοθι,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)/nerqen,ἔνερθε,preposition,w)xroi/,ὠχρός,adjective,t',τε,particle,i)oto/koi,ἰοτόκος,adjective,te,τε,particle,peri\,περί,preposition,stoma/tessin,στόμα,noun,o)do/ntes,ὀδούς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r(ino\s,ῥίς,noun,daidale/os,,,xroih=|,χροιά,adjective,t',τε,particle,e)pi\,ἐπί,preposition,pamfanow/sh|,παμφανόων,verb,h)ero/eis,ἠερόεις,adjective,pukinh=|si,πυκινός,adjective,melainome/nh|sin,μελαίνω,verb,o)pwpai=s,,,,,,,,,,,,,,ὀπωπή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)ku/taton,ὠκύς,adjective,qei/ei,θέω,verb,kai/,καί,conjunction,t',τε,particle,a)/lkimon,ἄλκιμος,adjective,i)qu\s,εὐθύς,adjective,o)rou/ei,ὀρούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fai/hs,φημί,verb,o(ppo/t',ὁπότε,adverb,i)/doio,εἶδον,verb,diheri/hn,διηέριος,adjective,fore/esqai,φορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/mphs,ἔμπας,adverb,kai\,καί,conjunction,to/de,ὅδε,pronoun,fu=lon,φῦλον,noun,e)piklei/ousin,ἐπικλείω,verb,a)oidoi\,ἀοιδός,noun,pro/sq',πρόσθεν,adverb,e)/menai,εἰμί,verb,*ba/kxoio,Βάκχος,proper,ferestafu/loio,tiqh/nas,τιθήνη,noun,,,,,,,,,,,φερεστάφυλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou)/neken,ἕνεκα,preposition,ei)se/ti,εἰσέτι,adverb,nu=n,νῦν,adverb,oi)/nw|,οἶνον,noun,me/ga,μέγας,adverb,kagxalo/wsi,καγχαλάω,verb,dexnu/menai,,,stoma/tessi,στόμα,noun,*diwnu/sou,Διόνυσος,proper,me/ga,dw=ron,δῶρον,noun,,,,,,,,,,,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,xre/os,χρέος,noun,e)k,ἐκ,preposition,mero/pwn,μέροψ,noun,de\,δέ,particle,kluta\s,κλυτός,adjective,h)/meiye,ἀμείβω,verb,gunai=kas,γυνή,noun,e)s,εἰς,preposition,to/de,pordali/wn,,,ge/nos,γένος,noun,a)/grion,ἄγριος,adjective,au)=qis,αὖθις,adverb,a)ei/sw,ὅδε,pronoun,ἀείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nai\,ναί,adverb,mh\n,μήν,particle,a)/llo,ἄλλος,adjective,qoo\n,θοός,adjective,difue\s,διφυής,adjective,ge/nos,γένος,noun,w)ph/saio,ἀπήδομαι,verb,lu/ggas,λύγξ,noun,a)rizh/lous,ἀρίζηλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,e)/asin,εἰμί,verb,i)de/sqai,εἶδον,verb,tutqai/,τυτθός,adjective,baiote/roisi/,βαιός,adjective,t',τε,particle,e)fwpli/ssanto,ἐφοπλίζω,verb,lagwoi=s,,,,,,,,,,,,,,λαγῶς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tai\,ὁ,article,d',δέ,particle,a)/ra,ἄρα,particle,mei/zone/s,μέγας,adverb,ei)sin,εἰμί,verb,e)piqrw/skousi,ἐπιθρῴσκω,verb,de\,δέ,particle,r(ei=a,ῥεῖα,adverb,eu)kera/ois,εὐκέραος,adjective,e)la/foisi,kai\,καί,conjunction,o)cute/rois,ὀξύς,adjective,o)ru/gessi,ὄρυξ,adjective,,,,,ἔλαφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morfh\n,μορφή,noun,d',δέ,particle,a)mfi/dumoi,ἀμφίδυμος,adjective,panomoi/i+on,πανόμοιος,adjective,a)mfie/santo,ἀμφιάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)=sai,ἴσος,adjective,me\n,μέν,particle,blefa/roisin,βλέφαρον,noun,u(/p',ὑπό,preposition,o)fqalmw=n,ὀφθαλμός,noun,a)marugai\,ἀμαρυγή,adjective,i(mero/en,ἱμερόεις,adjective,stra/ptousi,στράπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosw/pata,πρόσωπον,noun,d',δέ,particle,a)mfote/rh|si,ἀμφότερος,adjective,faidra\,φαιδρός,adjective,pe/lei,πέλω,verb,baio/n,βαιός,adjective,te,τε,particle,ka/rh,κάρα,noun,kai\,καί,conjunction,kampu/lon,ou)=as,οὖας,noun,,,,,,,,,,,καμπύλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mou/nh,μόνος,adjective,d',δέ,particle,ei)side/ein,εἰσεῖδον,verb,a)nomoi/i+os,,,e)/pleto,πέλω,verb,xroih/,χροιά,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mei/osi,μείων,adverb,me\n,μέν,particle,luggw=n,λύγξ,noun,e)pide/drome,ἐπιτρέχω,verb,r(ino\s,ῥίς,noun,e)reuqh/s,ἐρευθής,adjective,mei/zosi,μέγας,adverb,de\,δέ,particle,kroko/en,κροκόεις,adjective,te,qeei/w|,θεῖον,noun,t',τε,particle,ei)/kelon,εἴκελος,adjective,a)/nqos,ἄνθος,adjective,,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/coxa,ἔξοχος,adjective,d',δέ,particle,au)=,αὖ,interjection,ta/de,ὅδε,pronoun,fu=la,φῦλον,noun,fi/lhn,φίλος,adjective,a)ga/santo,ἄγαμαι,verb,gene/qlhn,γενέθλη,noun,eu)/glhnoi,εὔγληνος,adjective,lu/gges,te,τε,particle,puri/glhnoi/,πυρίγληνος,adjective,te,τε,particle,le/ontes,λέων,noun,porda/lie/s,λύγξ,noun,,,t',τε,particle,o)loai\,ὀλοός,adjective,kai\,καί,conjunction,ti/gries,τίγρις,noun,h)nemo/essai,ἠνεμόεις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,d',δέ,particle,o(po/te,ὁπότε,adverb,sku/mnous,σκύμνος,noun,neoqhle/as,νεοθηλής,adjective,e)n,ἐν,preposition,culo/xoisi,ξύλοχος,noun,la/qrh,λάθρῃ,adverb,sulh/swsin,συλάω,verb,a)tarbe/es,a)greuth=res,ἀγρευτήρ,noun,ai(,ὁ,article,d',δέ,particle,a)/r',ἄρα,particle,e)/peit',ἀταρβής,adjective,ἔπειτα,adverb,o)pi/sw,ὀπίσω,adverb,pa/li,πάλιν,adverb,neu/menai,νέομαι,verb,a)qrh/swsin,ἀθρέω,verb,e)capi/nhs,ἐξαπίνης,adverb,keneou/s,κενός,adjective,te,τε,particle,do/mous,δόμος,noun,kai\,καί,conjunction,e)/rhma,ἐρῆμος,adjective,me/laqra,μέλαθρον,noun,mu/rontai,μύρω,verb,lige/ws,λιγέως,adverb,a)dino\n,ἀδινός,adjective,go/on,γόος,noun,e)k,ἐκ,preposition,d',δέ,particle,a)/ra,ἄρα,particle,thlou=,τηλοῦ,adverb,kwkuto\n,κωκυτός,noun,proi+a=si,προίημι,verb,polu/stonon,πολύστονος,adjective,oi(=a/,te,τε,particle,pa/trhs,φράτρα,noun,perqome/nhs,πέρθω,verb,u(po\,ὑπό,preposition,douri\,δόρυ,noun,kai\,καί,conjunction,ai)qome/nhs,αἴθω,verb,puri\,πῦρ,noun,la/brw|,λάβρος,adjective,pepta/menai,,,peri\,περί,preposition,te/kna,τέκνον,noun,me/ga,μέγας,adverb,klai/ousi,κλαίω,verb,gunai=kes,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οἷος,adjective
h)=,ἦ,adverb,r(a,ἄρα,particle,to/son,τόσος,adjective,teke/wn,τέκος,noun,te,τε,particle,kai\,καί,conjunction,a)rtigo/noio,ἀρτίγονος,adjective,gene/qlhs,γενέθλη,noun,fi/ltron,φίλτρον,noun,e)ni\,kradi/h|,καρδία,noun,sta/cen,στάζω,verb,qeo/s,θεός,noun,,,,,ἐν,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,a)/ra,ἄρα,particle,mou/nois,μόνος,adjective,a)nqrw/pois,ἄνθρωπος,noun,oi(\,ἕ,pronoun,pa/nta,πᾶς,adjective,noh/masi,νόημα,noun,mhti/santo,μητίομαι,verb,a)lla\,ἀλλά,adverb,kai\,e(rphsth=rsi,ἑρπηστήρ,noun,kai\,καί,conjunction,i)xqu/sin,ἰχθύς,noun,h)de\,ἠδέ,conjunction,kai\,καί,conjunction,καί,conjunction,au)toi=s,αὐτός,pronoun,qh/resin,θήρ,noun,w)mhsth=|si,ὠμηστής,noun,kai\,καί,conjunction,u(yipo/lois,ὑψίπολος,adjective,a)ge/laisin,ἀγέλη,noun,oi)wnw=n,οἰωνός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/sson,τόσος,adjective,r(a,ἄρα,particle,fu/sis,φύσις,noun,kraterw/taton,κρατερός,adjective,a)/llwn,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(/hn,οἷος,adjective,me\n,μέν,particle,komidh\n,κομιδή,noun,teke/wn,τέκος,noun,e)ni\,ἐν,preposition,ku/masi,κῦμα,noun,delfi\s,δελφίς,adjective,ai)e\n,ἀεί,adverb,e)/xei,ἔχω,verb,glau=ko/s,te,τε,particle,xa/roy,,,fwkh/,,,te,τε,particle,dusah/s,γλαῦκος,noun,δυσαής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,d',δέ,particle,a)/r',ἄρα,particle,e)n,ἐν,preposition,oi)wnoi=si,οἰωνός,noun,poqh\n,ποθή,noun,a)li/aston,ἀλίαστος,adjective,e)/xousin,ἔχω,verb,w(=n,ὅς,pronoun,teke/wn,fh=nai/,φαίνω,verb,te,τε,particle,baru/fqoggoi/,βαρύφθογγος,adjective,te,τε,particle,pe/leiai,τέκος,noun,πέλεια,noun,ai)eto/enta/,αἰετόεις,adjective,te,τε,particle,fu=la,φῦλον,noun,polu/zwoi/,πολύζωος,adjective,te,τε,particle,korw=nai,κορώνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,d',δέ,particle,o)/rnis,ὄρνις,noun,kata\,κατά,preposition,dw=ma,δῶμα,noun,sune/stios,συνέστιος,adjective,a)nqrw/poisin,ἄνθρωπος,noun,a)rtito/kos,ἀρτίτοκος,adjective,nearoi=si,νεαρός,adjective,periskai/rousa,neossoi=s,νεοσσός,noun,ki/rkon,κίρκος,noun,u(pe\r,ὑπέρ,preposition,te/geos,τέγος,noun,katepa/lmenon,περισκαίρω,verb,κατεφάλλομαι,verb,a)qrh/sasa,ἀθρέω,verb,o)cu\,ὀξύς,adjective,me\n,μέν,particle,e)/klagen,ἐκλήγω,verb,ai)=ya,αἶψα,adverb,kai\,καί,conjunction,a)/nqoren,ἀναθρῴσκω,verb,o)cu\,ὀξύς,adjective,lakou=sa,λάσκω,verb,au)xe/na,αὐχήν,noun,d',δέ,particle,u(yo/s',ὑψόσε,adverb,a)/eiren,ἀείρω,verb,e)s,εἰς,preposition,h)e/ra,ἀήρ,adjective,gurw/sasa,γυρόω,verb,kai\,καί,conjunction,pa/sais,πᾶς,adjective,e(ka/terqe,ἑκάτερθε,adverb,qow=s,θοός,adjective,e)/fricen,φρίσσω,verb,e)qei/rais,ἔθειρα,noun,kai\,ptera\,πτερόν,noun,pa/nta,πᾶς,adjective,xa/lasse,χαλάω,verb,poti\,πρός,preposition,xqo/na,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction
toi\,σύ,pronoun,d',δέ,particle,a)/ra,ἄρα,particle,deiloi\,δειλός,adjective,tei=xos,τεῖχος,noun,u(p',ὑπό,preposition,eu)pte/rugon,εὐπτέρυγος,adjective,prule/es,πρυλέες,noun,tru/zousi,τρύζω,verb,neossoi/,,,,,,,,,,,,,,νεοσσός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,a)\y,ἄψ,adverb,e)fo/bhse,φοβέω,verb,kai\,καί,conjunction,h)/lasen,ἐλαύνω,verb,o)/rnin,ὄρνις,noun,a)naidh=,ἀναιδής,adjective,ei)rume/nh,fi/la,φίλος,adjective,te/kna,τέκνον,noun,ta/,τίς,pronoun,t',τε,particle,ei)se/ti,ἐρύω,verb,εἰσέτι,adverb,nh/pia,νήπιος,adjective,fe/rbei,φέρβω,verb,a)/ptera,ἄπτερος,adjective,lusito/kwn,λυσιτόκος,adjective,qala/mwn,θάλαμος,adjective,a)polu/mena,ἀπολύω,verb,desmou=,δεσμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
