word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/57/lemma/@_entry,word/57/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form
kai\,καί,conjunction,te/los,τέλος,noun,e)/peisan,ἐφίζω,verb,to\n,ὁ,article,*ga/llon,Γάλλος,proper,pe/myai,πέμπω,verb,du/namin,δύναμις,adjective,au)toi=s,αὐτός,pronoun,i(ppikh/n,ἱππικός,adjective,te,τε,particle,kai\,καί,conjunction,pezikh/n,πεζικός,adjective,h(\n,ὅς,pronoun,e)lqou=san,ἔρχομαι,verb,nukto\s,νύξ,adjective,ei)sede/canto,εἰσδέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakoume/nhs,κακόω,verb,de\,δέ,particle,u(po\,ὑπό,preposition,th=s,ὁ,article,*(rwmai+kh=s,,,stratia=s,στρατία,noun,th=s,ὁ,article,pe/ric,πέριξ,preposition,xw/ras,χώρα,noun,a)nalabw\n,ἀναλαμβάνω,verb,e)gw\,ἐγώ,pronoun,tou\s,ὁ,article,peri\,περί,preposition,e)me\,ἐγώ,pronoun,stratiw/tas,στρατιώτης,adjective,h(=kon,ἥκω,verb,ei)s,εἰς,preposition,*gareis,,,kw/mhn,κώμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nqa,ἔνθα,adverb,balo/menos,βάλλω,verb,xa/raka,χάραξ,noun,po/rrw,πρόσω,adverb,th=s,ὁ,article,*sepfwritw=n,,,po/lews,πόλις,adjective,a)po\,ἀπό,preposition,stadi/wn,στάδιον,noun,ei)/kosi,εἴκοσι,verb,nukto\s,νύξ,adjective,e)p',ἐπί,preposition,au)th=|,αὐτός,pronoun,prose/mica,προσμείγνυμι,verb,kai\,καί,conjunction,toi=s,ὁ,article,tei/xesi,τεῖχος,noun,prose/ballon,προσδαίω,verb,kai\,καί,conjunction,dia\,διά,preposition,klima/kwn,κλῖμαξ,noun,e)mbiba/sas,ἐμβιβάζω,verb,suxnou\s,συχνός,adjective,tw=n,ὁ,article,stratiwtw=n,στρατιώτης,adjective,e)gkrath\s,ἐγκρατής,adjective,tou=,ὁ,article,plei/stou,πλεῖστος,adjective,th=s,ὁ,article,po/lews,πόλις,adjective,me/rous,μέρος,noun,e)geno/mhn,γίγνομαι,verb,met',μετά,preposition,ou),οὐ,adverb,polu\,πολύς,adjective,de\,δέ,particle,dia\,διά,preposition,th\n,ὁ,article,tw=n,ὁ,article,to/pwn,τόπος,noun,a)/gnoian,ἄγνοια,noun,a)nagkasqe/ntes,ἀναγκάζω,verb,u(pexwrh/samen,ὑποχωρέω,verb,a)nelo/ntes,ἀναιρέω,verb,*(rwmai/wn,,,me\n,μέν,particle,i(ppei=s,ἱππεύς,noun,du/o,δύο,adjective,pezou\s,πεζός,adjective,de\,δέ,particle,de/ka,δέκα,verb,o)li/gous,ὀλίγος,adjective,de\,δέ,particle,*sepfwritw=n,,,au)toi\,αὐτός,pronoun,d',δέ,particle,e(/na,ἕνος,adjective,mo/non,a)peba/lomen,ἀποβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μόνος,adjective,,,,,,,
genome/nhs,γίγνομαι,verb,d',δέ,particle,u(/steron,ὕστερος,adjective,h(mi=n,ἐγώ,pronoun,kata\,κατά,preposition,to\,ὁ,article,pedi/on,πεδίον,noun,ma/xhs,μάχη,noun,pro\s,πρός,preposition,tou\s,ὁ,article,i(ppei=s,ἱππεύς,noun,me/xri,μέχρι,preposition,pollou=,πολύς,adjective,karterw=s,καρτερός,adjective,diakinduneu/santes,διακινδυνεύω,verb,h(tth/qhmen,ἡσσάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
perielqo/ntwn,περιέρχομαι,verb,ga\r,γάρ,particle,tw=n,ὁ,article,*(rwmai/wn,,,oi(,ὁ,article,met',μετά,preposition,e)mou=,ἐγώ,pronoun,dei/santes,δείδω,verb,e)/fugon,φεύγω,verb,ei)s,εἰς,preposition,tou)pi/sw,ἔπισος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pi/ptei,πίπτω,verb,d',δέ,particle,e)pi\,ἐπί,preposition,th=s,ὁ,article,parata/cews,παράταξις,noun,e)kei/nhs,ἐκεῖνος,pronoun,ei(=s,εἷς,adjective,tw=n,ὁ,article,pepisteume/nwn,πιστεύω,verb,th\n,ὁ,article,tou=,ὁ,article,sw/mato/s,σῶμα,adjective,mou,ἐγώ,pronoun,fulakh\n,φυλακή,noun,*)iou=stos,,,tou)/noma,ὄνομα,adjective,kai\,καί,conjunction,para\,παρά,preposition,basilei=,βασιλεύς,noun,pote,ποτέ,particle,th\n,ὁ,article,au)th\n,αὐτός,pronoun,ta/cin,τάξις,noun,e)sxhkw/s,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata\,κατά,preposition,tou=ton,οὗτος,pronoun,de\,δέ,particle,to\n,ὁ,article,kairo\n,καιρός,noun,h(,ὁ,article,para\,παρά,preposition,basile/ws,βασιλεύς,noun,du/namis,δύναμις,adjective,h(=ken,ἥκω,verb,i(ppikh/,ἱππικός,adjective,te,τε,particle,kai\,καί,conjunction,pezikh\,πεζικός,adjective,kai\,καί,conjunction,*su/llas,συλλάω,verb,e)p',ἐπί,preposition,au)th=s,αὐτός,pronoun,h(gemw\n,ἡγεμών,noun,o(,ὁ,article,e)pi\,ἐπί,preposition,tw=n,ὁ,article,swmatofula/kwn,σωματοφύλαξ,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ou)=n,οὖν,particle,balo/menos,βάλλω,verb,strato/pedon,στρατόπεδον,noun,*)ioulia/dos,,,a)pe/xon,ἀπέχω,verb,stadi/ous,στάδιον,noun,pe/nte,πέντε,adverb,froura\n,φρουρά,noun,e)fi/sthsin,ἐφίστημι,verb,tai=s,ὁ,article,o(doi=s,ὁδός,adjective,th=|,ὁ,article,te,τε,particle,ei)s,εἰς,preposition,*seleu/keian,Σελευκεία,proper,a)gou/sh|,ἄγω,verb,kai\,καί,conjunction,th=|,ὁ,article,ei)s,εἰς,preposition,*ga/mala,,,to\,ὁ,article,frou/rion,φρούριον,noun,u(pe\r,ὑπέρ,preposition,tou=,ὁ,article,ta\s,ὁ,article,para\,παρά,preposition,tw=n,ὁ,article,*galilai/wn,,,w)felei/as,ὠφέλεια,noun,toi=s,ὁ,article,e)noi/kois,ἔνοικος,adjective,a)poklei/ein,ἀποκλείω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*tau=ta,οὗτος,pronoun,d',δέ,particle,w(s,ὡς,conjunction,e)puqo/mhn,πύθω,verb,e)gw\,ἐγώ,pronoun,pe/mpw,πέμπω,verb,disxili/ous,δισχίλιοι,adjective,o(pli/tas,ὁπλίτης,noun,kai\,καί,conjunction,strathgo\n,στρατηγός,noun,au)tw=n,αὐτός,pronoun,*(ieremi/an,,,oi(\,ἕ,pronoun,dh\,δή,particle,kai\,καί,conjunction,xa/raka,χάραξ,noun,qe/ntes,τίθημι,verb,a)po\,ἀπό,preposition,stadi/ou,στάδιον,noun,th=s,ὁ,article,*)ioulia/dos,,,plhsi/on,πλησίος,adjective,tou=,ὁ,article,*)iorda/nou,,,potamou=,ποταμός,noun,ple/on,πλέος,adjective,a)krobolismw=n,ἀκροβόλισις,noun,ou)de\n,οὐδείς,pronoun,e)/pracan,πράσσω,verb,me/xri,μέχρι,preposition,trisxili/ous,τρισχίλιοι,adjective,stratiw/tas,στρατιώτης,adjective,au)to\s,αὐτός,pronoun,a)nalabw\n,ἀναλαμβάνω,verb,h(=kon,ἥκω,verb,pro\s,πρός,preposition,au)tou/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata\,κατά,preposition,de\,δέ,particle,th\n,ὁ,article,e)piou=san,ἔπειμι,verb,h(me/ran,ἡμέρα,noun,e)/n,ἐν,preposition,tini,τις,pronoun,fa/raggi,φάραγξ,noun,kaqi/sas,καθίζω,verb,lo/xon,λόχος,noun,ou)k,οὐ,adverb,a)/pwqen,ἄπωθεν,adverb,au)tw=n,αὐτός,pronoun,tou=,ὁ,article,xa/rakos,χάραξ,noun,proekalou/mhn,προκαλέω,verb,tou\s,ὁ,article,basilikou\s,βασιλικός,adjective,ei)s,εἰς,preposition,ma/xhn,μάχη,noun,paraine/sas,παραινέω,verb,toi=s,ὁ,article,met',μετά,preposition,e)mou=,ἐγώ,pronoun,stratiw/tais,στρατιώτης,adjective,stre/yai,στρέφω,verb,ta\,ὁ,article,nw=ta,νῶτον,noun,me/xris,μέχρι,preposition,a)\n,ἄν,particle,e)pispa/swntai,ἐπισπάω,verb,tou\s,ὁ,article,polemi/ous,πολέμιος,adjective,proelqei=n,προέρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/per,ὅσπερ,adjective,kai\,καί,conjunction,e)ge/neto,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*su/llas,συλλάω,verb,ga\r,γάρ,particle,ei)ka/sas,εἰκάζω,verb,tai=s,ὁ,article,a)lhqei/ais,ἀλήθεια,adjective,tou\s,ὁ,article,h(mete/rous,ἡμέτερος,adjective,feu/gein,φεύγω,verb,proelqw\n,προέρχομαι,verb,e)pidiw/kein,ἐπιδιώκω,verb,oi(=o/s,οἷος,adjective,te,τε,particle,h)=n,εἰμί,verb,kata\,κατά,preposition,nw/tou,νῶτον,noun,d',δέ,particle,au)to\n,αὐτός,pronoun,lamba/nousin,λαμβάνω,verb,oi(,ὁ,article,e)k,ἐκ,preposition,th=s,ὁ,article,e)ne/dras,ἐνέδρα,noun,kai\,καί,conjunction,sfo/dra,σφόδρα,adverb,pa/ntas,πᾶς,adjective,e)qoru/bhsan,θορυβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,eu)qu\s,εὐθύς,adverb,o)cei/a|,ὀξύς,adjective,xrhsa/menos,χράω,verb,u(postrofh=|,ὑποστροφή,noun,meta\,μετά,preposition,th=s,ὁ,article,duna/mews,δύναμις,adjective,u(ph/nthsa,ὑπαντάω,verb,toi=s,ὁ,article,basilikoi=s,βασιλικός,adjective,kai\,καί,conjunction,ei)s,εἰς,preposition,fugh\n,φυγή,noun,e)/treya,τρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)\n,κἀν,conjunction,katw/rqwto/,κατορθόω,verb,moi,ἐγώ,pronoun,kata\,κατά,preposition,th\n,ὁ,article,h(me/ran,ἡμέρα,noun,e)kei/nhn,ἐκεῖνος,pronoun,h(,ὁ,article,pra=cis,πρᾶξις,adjective,mh\,μή,conjunction,e)mpodw\n,ἐμποδών,adverb,genome/nou,γίγνομαι,verb,dai/mono/s,δαίμων,adjective,tinos,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,ga\r,γάρ,particle,i(/ppos,ἵππος,noun,e)f',ἐπί,preposition,w(=|,ὅς,pronoun,th\n,ὁ,article,ma/xhn,μάχη,noun,e)poiou/mhn,ποιέω,verb,ei)s,εἰς,preposition,telmatw/dh,τελματώδης,adjective,to/pon,τόπος,noun,e)mpesw\n,ἐμπίτνω,verb,sugkath/negke/,συγκαταφέρω,verb,me,ἐγώ,pronoun,e)pi\,ἐπί,preposition,tou)/dafos,ἔδαφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qrau/sews,θραῦσις,noun,de\,δέ,particle,tw=n,ὁ,article,a)/rqrwn,ἄρθρον,noun,genome/nhs,γίγνομαι,verb,e)pi\,ἐπί,preposition,to\n,ὁ,article,tarso\n,ταρσός,noun,th=s,ὁ,article,xeiro\s,χείρ,noun,e)komi/sqhn,κομίζω,verb,ei)s,εἰς,preposition,kw/mhn,κώμη,noun,*kefarnwko\n,,,legome/nhn,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,tau=t',οὗτος,pronoun,a)kou/santes,ἀκούω,verb,kai\,καί,conjunction,dedoiko/tes,δείδω,verb,mh/,μή,conjunction,ti,τις,pronoun,xei=ron,χείρων,adverb,e)/paqon,πάσχω,verb,th=s,ὁ,article,me\n,μέν,particle,e)pi\,ἐπί,preposition,ple/on,πλέος,adjective,diw/cews,δίωξις,adjective,a)pe/sxonto,ἀπέχω,verb,u(pe/strefon,ὑποστρέφω,verb,de\,δέ,particle,peri\,περί,preposition,e)me\,ἐγώ,pronoun,li/an,λίαν,adverb,a)gwniw=ntes,ἀγωνιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metapemya/menos,μεταπέμπω,verb,ou)=n,οὖν,particle,i)atrou\s,ἰατρός,noun,kai\,καί,conjunction,qerapeuqei\s,θεραπεύω,verb,th\n,ὁ,article,h(me/ran,ἡμέρα,noun,e)kei/nhn,ἐκεῖνος,pronoun,au)tou=,αὐτός,pronoun,kate/meina,καταμένω,verb,pure/cas,πυρέσσω,verb,do/can,δόξα,noun,te,τε,particle,toi=s,ὁ,article,i)atroi=s,ἰατρός,noun,th=s,ὁ,article,nukto\s,νύξ,adjective,ei)s,εἰς,preposition,*tarixe/as,,,metekomi/sqhn,μετακομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*su/llas,συλλάω,verb,de\,δέ,particle,kai\,καί,conjunction,oi(,ὁ,article,met',μετά,preposition,au)tou=,αὐτός,pronoun,puqo/menoi,πύθω,verb,ta\,ὁ,article,kat',κατά,preposition,e)me\,ἐγώ,pronoun,pa/lin,πάλιν,adverb,e)qa/rrhsan,θαρσέω,verb,kai\,καί,conjunction,gno/ntes,γιγνώσκω,verb,a)melei=sqai,ἀμελέω,verb,ta\,ὁ,article,peri\,περί,preposition,th\n,ὁ,article,fulakh\n,φυλακή,noun,tou=,ὁ,article,stratope/dou,στρατόπεδον,noun,dia\,διά,preposition,nukto\s,νύξ,adjective,i(ppe/wn,ἱππεύς,noun,lo/xon,λόχος,noun,i(dru/santes,ἱδρύω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,pe/ran,πέρα,adjective,tou=,ὁ,article,*)iorda/nou,,,genome/nhs,γίγνομαι,verb,h(me/ras,ἡμέρα,noun,ei)s,εἰς,preposition,ma/xhn,μάχη,noun,h(ma=s,ἐγώ,pronoun,proekale/santo,προκαλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,d',δέ,particle,u(pakousa/ntwn,ὑπακούω,verb,kai\,καί,conjunction,me/xri,μέχρι,preposition,tou=,ὁ,article,pedi/ou,πέδιον,noun,proelqo/ntwn,προέρχομαι,verb,e)pifane/ntes,ἐπιφαίνω,verb,oi(,ὁ,article,e)k,ἐκ,preposition,th=s,ὁ,article,e)ne/dras,ἐνέδρα,noun,i(ppei=s,ἱππεύς,noun,kai\,καί,conjunction,tara/cantes,ταράσσω,verb,au)tou\s,αὐτός,pronoun,ei)s,εἰς,preposition,fugh\n,φυγή,noun,e)/treyan,τρέπω,verb,e(/c,ἕξ,adjective,te,τε,particle,tw=n,ὁ,article,h(mete/rwn,ἡμέτερος,adjective,a)pe/kteinan,ἀποκτείνω,verb,ou),οὐ,adverb,mh\n,μήν,particle,me/xri,μέχρι,preposition,te/lous,τέλος,noun,th\n,ὁ,article,ni/khn,νίκη,noun,h)/gagon,ἄγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katapepleuke/nai,καταπλέω,verb,ga/r,γάρ,particle,tinas,τις,pronoun,o(pli/tas,ὁπλίτης,noun,a)kou/santes,ἀκούω,verb,a)po\,ἀπό,preposition,*tarixew=n,,,ei)s,εἰς,preposition,*)ioulia/da,,,fobhqe/ntes,φοβέω,verb,a)nexw/rhsan,ἀναχωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*met',μετά,preposition,ou),οὐ,adverb,polu\n,πολύς,adjective,de\,δέ,particle,xro/non,χρόνος,noun,*ou)espasiano\s,,,ei)s,εἰς,preposition,*tu/ron,Τύρος,proper,a)fiknei=tai,ἀφικνέομαι,verb,kai\,καί,conjunction,su\n,σύν,preposition,au)tw=|,αὐτός,pronoun,o(,ὁ,article,basileu\s,βασιλεύς,noun,*)agri/ppas,Ἀγρίππας,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
