word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/26/lemma/@_entry,word/26/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS
pra/gmata/,πρᾶγμα,noun,soi,σύ,pronoun,pare/xein,παρέχω,verb,e)/oika,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,me/ntoi,μέντοι,particle,plei/w,πλέως,adjective,h)\,ἠέ,conjunction,e)mautw=|,ἐμαυτοῦ,pronoun,kai\,καί,conjunction,tw=|,ὁ,article,u(pografei=,ὑπογραφεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,ga\r,γάρ,particle,lu/xnwn,λύχνον,noun,a(fa\s,ἁφή,noun,tau=ta,οὗτος,pronoun,e)zhtei=to,ζητέω,verb,kai\,καί,conjunction,e)/dei,δέω,verb,pri\n,πρίν,adverb,ei)s,εἰς,preposition,eu)nh\n,εὐνή,noun,i)e/nai,εἶμι,verb,te/los,τέλος,noun,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,o(\,ὅς,pronoun,le/gw,λέγω,verb,sko/pei,σκοπάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,ei),εἰ,conjunction,me\n,μέν,particle,a)nagkai=a,ἀναγκαῖος,adjective,tw=|,ὁ,article,lo/gw|,λόγος,noun,kai\,καί,conjunction,ta\,ὁ,article,par',παρά,preposition,h(mw=n,ἐγώ,pronoun,ei)s,εἰς,preposition,e)kei=non,ἐκεῖνος,pronoun,mete/xei,μετέχω,verb,th=s,ὁ,article,a)pologi/as,ἀπολογία,noun,ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,a)nagkai=a,ἀναγκαῖος,adjective,o(/ra,ὁράω,verb,to\,ὁ,article,perio\n,περίειμι,verb,th=s,ὁ,article,eu)gnwmosu/nhs,εὐγνωμοσύνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ga\r,γάρ,particle,e)faino/mhn,φαίνω,verb,ou)d',οὐδέ,particle,e)n,ἐν,preposition,au)toi=s,αὐτός,pronoun,toi=s,ὁ,article,a)nagkai/ois,ἀναγκαῖον,noun,a)poto/mws,ἀπότομος,adjective,tw=|,ὁ,article,lo/gw|,λόγος,noun,xrw/menos,χράομαι,verb,a)lla\,ἀλλά,adverb,pefeisme/nws,πεφεισμένως,adverb,kai\,καί,conjunction,sxhmatizo/menos,σχηματίζω,verb,ta\,ὁ,article,pre/ponta,πρέπων,noun,o(,ὁ,article,d',δέ,particle,a)ndri\,ἀνδρίς,noun,tw=n,ὁ,article,kat',κατά,preposition,au)to\n,αὐτός,pronoun,e)ndocota/tw|,ἔνδοξος,adjective,ou(/tw,r(a|di/ws,ῥᾴδιος,adjective,a)maqi/an,ἀμαθία,noun,e)gke/klhke,ἐγκαλέω,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,a)kou/ontos,ἀκούω,verb,meiraki/ou,μειράκιον,noun,e)pithdei/ou,ἐπιτήδειος,adjective,katafronh=sai,καταφρονέω,verb,kai\,καί,conjunction,o(touou=n,ὅστις,pronoun,kai\,καί,conjunction,w(=|,ὅς,pronoun,qei=o/s,θεῖος,adjective,te,τε,particle,kai\,καί,conjunction,e)pi/tropos,ἐπίτροπος,adjective,οὕτως,adverb,kai\,καί,conjunction,a)nti\,ἀντί,preposition,tou=,ὁ,article,patro\s,πατήρ,noun,a)\n,ἄν,particle,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)de\,οὐδέ,particle,ye/gw,ψέγω,verb,ou)d',οὐδέ,particle,e)cele/gcw,ἐξελέγχω,verb,de/doika,δείδω,verb,de\,δέ,particle,mh/,μή,conjunction,tis,τις,pronoun,e)mou=,ἐγώ,pronoun,gorgo/teron,γοργός,adjective,ble/pwn,βλέπω,verb,fh=|,φημί,verb,sunw|da\,συνῳδός,adjective,tau=ta,οὗτος,pronoun,ei)=nai,εἰμί,verb,tai=s,ὁ,article,ai)ti/ais,αἰτία,noun,a(\s,ὅς,pronoun,*swkra/ths,Σωκράτης,proper,ei)=xen,ἔχω,verb,w(s,ὡς,conjunction,a)napei/qwn,ἀναπείθω,verb,tou\s,ὁ,article,ne/ous,tw=n,ὁ,article,presbute/rwn,πρέσβυς,noun,katafronei=n,καταφρονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,νέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)a\n,ἐάν,conjunction,dh\,δή,particle,le/gw,λέγω,verb,o(/ti,ὅστις,pronoun,*perikle/a,Περικλέης,proper,fasi\,φημί,verb,kai\,καί,conjunction,ta\,ὁ,article,i)/dia,ἴδιος,adjective,ou)de\n,οὐδείς,pronoun,a)timo/teron,ἄτιμος,adjective,biw=nai,βιόω,verb,*swkra/tous,Σωκράτης,proper,semno/thtos,σεμνότης,noun,e(/neka,ἕνεκα,preposition,ka)n,ἐν,preposition,tai=s,ὁ,article,stratei/ais,στρατεία,adjective,tai=s,ὁ,article,koinai=s,κοινός,adjective,lusitele/steron,λυσιτελής,adverb,ei)=nai,εἰμί,verb,*swkra/tous,Σωκράτης,proper,sumparo/nta,συμπάρειμι,verb,e)a\n,ἐάν,conjunction,tau=ta,le/gw,λέγω,verb,fh/seis,φημί,verb,me,ἐγώ,pronoun,r(htoreu/ein,ῥητορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,tau=ta,οὗτος,pronoun,e)w=,ἀίω,verb,sh\n,σός,adjective,xa/rin,χάρις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tosou=ton,τοσοῦτος,adjective,de/omai,δέομαι,verb,puqe/sqai,πυνθάνομαι,verb,pou=,πού,adverb,tau=ta,οὗτος,pronoun,a)nagkai=on,ἀναγκαῖος,adjective,e)gkatami=cai,ἐγκαταμίγνυμαι,verb,toi=s,ὁ,article,dialo/gois,διάλογος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)/n,ἄν,particle,moi,ἐγώ,pronoun,qaumasto\n,θαυμαστός,adjective,ei)/h,ἀίω,verb,ei),εἰ,conjunction,mhdei\s,μηδείς,pronoun,e)/xoi,ἔχω,verb,dei=cai,δείκνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tekmai/romai,τεκμαίρομαι,verb,d',δέ,particle,e(ni\,εἷς,adjective,mikrw=|,μικρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga/r,γάρ,particle,tis,τις,pronoun,a(/pan,ἅπας,adjective,tou=to,οὗτος,pronoun,e)ce/loi,ἐξαιρέω,verb,a)rca/menos,ἄρχω,verb,a)po\,ἀπό,preposition,tou=,ὁ,article,pe/ponqas,πάσχω,verb,de\,δέ,particle,ou),οὐ,adverb,su\,σύ,pronoun,mo/nos,μόνος,adjective,tou=to,οὗτος,pronoun,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,oi(,ὁ,article,polloi\,πολύς,adjective,tw=n,ὁ,article,pratto/ntwn,πράσσω,verb,ta\,ὁ,article,th=sde,ὅδε,pronoun,th=s,ὁ,article,po/lews,πόλις,adjective,h)\,ἠέ,conjunction,kai\,e)/ti,ἔτι,adverb,a)p',ἀπό,preposition,e)kei/nou,ἐκεῖνος,pronoun,dio\,διό,conjunction,kai\,καί,conjunction,a(|tteis,,,a)/ra,ἄρος,adjective,pro\s,πρός,preposition,ta\,ὁ,article,politika\,πολιτικός,adjective,pri\n,πρίν,adverb,paideuqh=nai,παιδεύω,verb,me/xri,μέχρι,preposition,tou=,ὁ,article,a)lla\,ἀλλά,adverb,ma\,μά,particle,*di/',Δίη,proper,καί,conjunction,ou)k,οὐ,adverb,e)/xw,ἔχω,verb,ei),εἰ,conjunction,tou=to/,οὗτος,pronoun,tis,τις,pronoun,e)ce/loi,ἐξαιρέω,verb,ti/,τίς,pronoun,xei/rwn,χείρων,adverb,o(,ὁ,article,lo/gos,λόγος,noun,gi/gnetai,γίγνομαι,verb,h)\,ἠέ,conjunction,ti/,τίς,pronoun,h(=tton,ἥσσων,adverb,protre/pei,προτρέπω,verb,to\n,ὁ,article,*)alkibia/dhn,Ἀλκιβιάδης,proper,e)a\n,ἐάν,conjunction,ou(/tw,οὕτως,adverb,to\,ὁ,article,sunexe\s,συνεχής,adverb,h)=|,εἰμί,verb,a)maqi/a|,ἀμαθία,noun,ga\r,γάρ,particle,sunoikei=s,συνοικέω,verb,w)=,ὦ,interjection,be/ltiste,βέλτιστος,adjective,th=|,ὁ,article,e)sxa/th|,σχέθω,verb,w(s,ὡς,conjunction,o(,ὁ,article,lo/gos,λόγος,noun,sou=,σύ,pronoun,kathgorei=,κατηγορέω,verb,kai\,καί,conjunction,su\,σύ,pronoun,sautou=,σαυτοῦ,pronoun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,dianoei=,διανοέομαι,verb,peri\,περί,preposition,seautou=,σαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/teron,πότερος,adjective,e)a=n,ἀίω,verb,w(s,ὡς,conjunction,nu=n,νῦν,adverb,e)/xeis,ἔχω,verb,h)\,ἠέ,conjunction,e)pime/leia/n,ἐπιμέλεια,noun,tina,τις,pronoun,poiei=sqai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,xei/rwn,χείρων,adverb,e)gi/gneto,γίγνομαι,verb,o(,ὁ,article,lo/gos,λόγος,noun,ei),εἰ,conjunction,tau=ta,οὗτος,pronoun,ou(twsi/,οὑτωσί,adverb,pws,πως,particle,ei)=xen,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)x,οὐ,adverb,o(rw=,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,tisi\,τις,pronoun,tw=n,ὁ,article,pollw=n,πολύς,adjective,e)bou/leto,βούλομαι,verb,e)pitimh=sai,ἐπιτιμάω,verb,protroph=s,προτροπή,noun,e(/neka,ἕνεκα,preposition,tou=,ὁ,article,meiraki/ou,μειράκιον,noun,e)ch=n,ἔξεστι,verb,o(/per,ὅσπερ,adjective,ei)/rhka,ἐρῶ,verb,poih=sai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diei/lektai,διαλέγω,verb,ga/r,γάρ,particle,pou,πού,adverb,kai\,καί,conjunction,peri\,περί,preposition,tou/twn,οὗτος,pronoun,i)di/a|,ἴδιος,adjective,w(s,ὡς,conjunction,ou),οὐ,adverb,xrh\,χρή,verb,pro\s,πρός,preposition,to\n,ὁ,article,dei=na,δεῖνα,noun,o(ra=n,ὁράω,verb,au)to\n,αὐτός,pronoun,a)lla\,ἀλλά,adverb,pro\s,πρός,preposition,tou\s,ὁ,article,a)lhqinou\s,ἀληθινός,adjective,a)ntagwnista/s,ἀνταγωνιστής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,deino\n,δεινός,adjective,ei),εἰ,conjunction,*pla/twn,Πλάτων,proper,me\n,μέν,particle,kwmw|dei=,κωμῳδέω,verb,*perikle/a,Περικλέης,proper,mhdemia=s,μηδείς,pronoun,a)na/gkhs,ἀνάγκη,noun,ou)/shs,εἰμί,verb,h(mi=n,ἐγώ,pronoun,de\,δέ,particle,mhde\,μηδέ,particle,tosou=ton,τοσοῦτος,adjective,ei)pei=n,εἶπον,verb,a)/neu,ἄνευ,preposition,me/myews,μέμψις,noun,e)ce/stai,ἔξεστι,verb,w(s,ὡς,conjunction,a)pedh/mhse,ἀποδημέω,verb,*pla/twn,Πλάτων,proper,ei)s,εἰς,preposition,*sikeli/an,Σικελία,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,ti/,τίς,pronoun,tou=to,οὗτος,pronoun,ai)sxuno/meqa,αἰσχύνω,verb,oi(,ἕ,pronoun,filou=ntes,φιλέω,verb,e)kei=non,ἐκεῖνος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*parmeni/dhs,Παρμενίδης,proper,toi/nun,τοίνυν,particle,e)/stin,εἰμί,verb,au)tw=|,αὐτός,pronoun,su/ggramma,σύγγραμμα,noun,qei=on,θεῖος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,pro\s,πρός,preposition,to\,ὁ,article,e(\n,εἷς,adjective,kai\,καί,conjunction,polla\,πολύς,adjective,kai\,καί,conjunction,ta\s,ὁ,article,polla\s,πολύς,adjective,tau/tas,οὗτος,pronoun,strofa\s,στροφάς,noun,to\,ὁ,article,gene/sqai,γίγνομαι,verb,*zh/nwna,Ζήνων,proper,paidika\,παιδικός,adjective,*parmeni/dou,Παρμενίδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pou=,πού,adverb,tou=to,οὗτος,pronoun,a)nagkai=on,ἀναγκαῖος,adjective,h)=n,εἰμί,verb,profe/rein,προφέρω,verb,a)ndri\,ἀνδρίς,noun,thlikou/tw|,τηλικοῦτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
