word/0/@_form,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/0/lemma/@_entry,word/0/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form,word/113/lemma/@_entry,word/113/lemma/@_POS,word/114/@_form,word/114/lemma/@_entry,word/114/lemma/@_POS,word/115/@_form,word/115/lemma/@_entry,word/115/lemma/@_POS,word/116/@_form,word/116/lemma/@_entry,word/116/lemma/@_POS,word/117/@_form,word/117/lemma/@_entry,word/117/lemma/@_POS,word/118/@_form,word/118/lemma/@_entry,word/118/lemma/@_POS,word/119/@_form,word/119/lemma/@_entry,word/119/lemma/@_POS,word/120/@_form,word/120/lemma/@_entry,word/120/lemma/@_POS,word/121/@_form,word/121/lemma/@_entry,word/121/lemma/@_POS,word/122/@_form,word/122/lemma/@_entry,word/122/lemma/@_POS,word/123/@_form,word/123/lemma/@_entry,word/123/lemma/@_POS
ei)w/qasi,de/,δέ,particle,pws,πως,particle,w(s,ὡς,conjunction,e)pi\,ἐπί,preposition,to\,ὁ,article,polu\,πολύς,adjective,diafe/resqai,διαφέρω,verb,a)llh/lais,ἀλλήλων,pronoun,ai(/,ὅς,pronoun,te,τε,particle,mhtruiai\,μητρυιά,noun,kai\,καί,conjunction,ai(,ὁ,article,pro/gonoi,πρόγονος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἔθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,ei),εἰ,conjunction,ou(=tos,οὗτος,pronoun,e)c,ἐκ,preposition,a)/llou,ἄλλος,adjective,tino\s,τις,pronoun,a)ndro\s,ἀνήρ,noun,h)=n,εἰμί,verb,th=|,ὁ,article,mhtruia=|,μητρυιά,noun,kai\,καί,conjunction,ou)k,οὐ,adverb,e)k,ἐκ,preposition,tou=,ὁ,article,h(mete/rou,ἡμέτερος,adjective,patro/s,πατήρ,noun,ou)k,οὐ,adverb,a)/n,ἄν,particle,pote,ποτέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,tou\s,ὁ,article,e(autw=n,ἑαυτοῦ,pronoun,ὥστε,conjunction,a)/ndras,ἀνήρ,noun,ai(,ὁ,article,a)delfai\,ἀδελφή,noun,marturei=n,μαρτυρέω,verb,e)pe/treyan,ἐπιτρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,mh\n,μήν,particle,ou)d',οὐδέ,particle,a)\n,ἄν,particle,o(,ὁ,article,qei=os,θεῖος,noun,pro\s,πρός,preposition,mhtro\s,μήτηρ,noun,h(mi=n,ἐγώ,pronoun,w)/n,εἰμί,verb,tou/tw|,οὗτος,pronoun,de\,δέ,particle,ou)de\n,οὐδείς,pronoun,prosh/kwn,προσήκω,verb,dh/pou,δήπου,particle,th=|,ὁ,article,tou/tou,οὗτος,pronoun,mhtri\,μήτηρ,noun,h)qe/lhsen,ἐθέλω,verb,a)/n,ἄν,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,marturh=sai,μαρτυρέω,verb,καί,conjunction,yeudh=,ψευδής,adverb,marturi/an,μαρτυρία,noun,di',διά,preposition,h(\n,ὅς,pronoun,h(mi=n,ἐγώ,pronoun,gi/netai,γίγνομαι,verb,bla/bh,βλάβος,noun,perifanh/s,περιφανής,adverb,ei)/per,εἴπερ,conjunction,ce/non,ξένος,noun,o)/nta,εἰμί,verb,tou=ton,οὗτος,pronoun,ei)spoiou=men,εἰσποιέω,verb,a)delfo\n,ἀδελφός,adjective,h(mi=n,ἐγώ,pronoun,au)toi=s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,toi/nun,τοίνυν,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,pro\s,πρός,preposition,tou/tois,οὗτος,pronoun,pw=s,πῶς,adverb,a)/n,ἄν,particle,tis,τις,pronoun,u(mw=n,σύ,pronoun,katagnoi/h,καταγιγνώσκω,verb,yeudomarturiw=n,ψευδομαρτυρία,noun,*dhmara/tou,Δημάρατος,proper,toutoui\,οὗτος,pronoun,kai\,καί,conjunction,*(hgh/monos,Ἡγήμων,proper,kai\,καί,conjunction,*nikostra/tou,Νικόστρατος,proper,,,,,,,,,,,,,,,,ἔτι,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(\,prw=ton,πρότερος,adjective,me\n,μέν,particle,ou)de\n,οὐδείς,pronoun,ai)sxro\n,αἰσχρός,adjective,ou)de/pote,οὐδέποτε,adverb,fanh/sontai,φαίνω,verb,e)pithdeu/santes,ἐπιτηδεύω,verb,ei)=ta,εἶτα,adverb,d',δέ,particle,oi)kei=oi,οἰκεῖος,adjective,o)/ntes,εἰμί,verb,h(mi=n,ἐγώ,pronoun,kai\,καί,conjunction,ei)do/tes,οἶδα,verb,h(ma=s,ἐγώ,pronoun,a(/pantas,ἅπας,adjective,memarturh/kasin,μαρτυρέω,verb,*eu)filh/tw|,Εὐφίλητος,proper,tou/tw|,οὗτος,pronoun,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,sugge/neian,συγγένεια,noun,e(/kastos,ἕκαστος,adjective,ἕ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,h(de/ws,ἡδέως,adverb,ka)\n,κἀν,conjunction,tw=n,ὁ,article,a)ntidikou/ntwn,ἀντιδικέω,verb,h(mi=n,ἐγώ,pronoun,tou=,ὁ,article,semnota/tou,σεμνός,adjective,puqoi/mhn,πύθω,verb,ei),εἰ,conjunction,a)/lloqe/n,ἄλλοθεν,adverb,poqen,ποθεν,particle,e)/xoi,ἔχω,verb,a)\n,ἄν,particle,e)pidei=cai,ἐπιδείκνυμι,verb,au(to\n,ἑαυτοῦ,pronoun,*)aqhnai=on,Ἀθηναῖος,proper,h)\,ἠέ,conjunction,e)k,ἐκ,preposition,tou/twn,οὗτος,pronoun,w(=n,ὅς,pronoun,kai\,καί,conjunction,h(mei=s,ἐγώ,pronoun,*eu)fi/lhton,Εὐφίλητος,proper,ὥστε,conjunction,e)pidei/knumen,ἐπιδείκνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,me\n,μέν,particle,ga\r,γάρ,particle,ou)k,οὐ,adverb,oi)=mai,οἴομαι,verb,a)/llo,ἄλλος,adjective,ti,τις,pronoun,a)\n,ἄν,particle,au)to\n,αὐτός,pronoun,ei)pei=n,εἶπον,verb,h)\,ἠέ,conjunction,o(/ti,ὅστις,pronoun,h(,ὁ,article,mh/thr,μήτηρ,noun,a)sth/,ἀστή,noun,te/,τε,particle,e)sti,εἰμί,verb,kai\,καί,conjunction,gameth\,γαμετή,noun,kai\,καί,conjunction,a)sto\s,ἀστός,noun,o(,ὁ,article,path/r,πατήρ,noun,,,,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,w(s,ὡς,conjunction,tau=t',οὗτος,pronoun,a)lhqh=,ἀληθής,adjective,le/gei,λέγω,verb,pare/xoit',παρέχω,verb,a)\n,ἄν,particle,au(tw=|,ἑαυτοῦ,pronoun,tou\s,ὁ,article,suggenei=s,συγγενεύς,noun,ma/rturas,μάρτυς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,ei),εἰ,conjunction,me\n,μέν,particle,ou(=toi,οὗτος,pronoun,e)kindu/neuon,κινδυνεύω,verb,h)ci/oun,ἀξιόω,verb,a)\n,ἄν,particle,toi=s,ὁ,article,au(tw=n,ἑαυτοῦ,pronoun,oi)kei/ois,οἰκεῖος,adjective,u(ma=s,σύ,pronoun,pisteu/ein,πιστεύω,verb,marturou=si,μαρτύρομαι,verb,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,toi=s,ὁ,article,kathgo/rois,κατήγορος,noun,,,,,,,,,,,,,εἶτα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuni\,de\,δέ,particle,h(mw=n,ἐγώ,pronoun,pa/nta,πᾶς,adjective,tau=ta,οὗτος,pronoun,parexome/nwn,παρέχω,verb,a)ciw/sousin,ἀξιόω,verb,u(ma=s,σύ,pronoun,toi=s,ὁ,article,au(tw=n,ἑαυτοῦ,pronoun,pei/qesqai,πείθω,verb,lo/gois,λόγος,noun,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,tw=|,ὁ,article,patri\,πατήρ,noun,tw=|,ὁ,article,*eu)filh/tou,Εὐφίλητος,proper,kai\,καί,conjunction,e)moi\,ἐγώ,pronoun,kai\,καί,conjunction,tw=|,ὁ,article,a)delfw=|,ἀδελφός,adjective,kai\,καί,conjunction,νυνί,adverb,toi=s,ὁ,article,fra/torsi,φράτηρ,noun,kai\,καί,conjunction,pa/sh|,πᾶς,adjective,th=|,ὁ,article,h(mete/ra|,ἡμέτερος,adjective,suggenei/a|,συγγένεια,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,mh\n,μήν,particle,ou(=toi,οὗτος,pronoun,me\n,μέν,particle,ou)de\n,οὐδείς,pronoun,ou)deni\,οὐδείς,pronoun,kinduneu/ontes,κινδυνεύω,verb,i)di/as,ἴδιος,adjective,e)/xqras,ἔχθρα,noun,e(/neka,ἕνεκα,preposition,tau=ta,οὗτος,pronoun,poiou=sin,ποιέω,verb,h(mei=s,ἐγώ,pronoun,de\,δέ,particle,pa/ntas,πᾶς,adjective,u(podi/kous,ὑπόδικος,adjective,h(ma=s,ἐγώ,pronoun,au)tou\s,αὐτός,pronoun,kaqista/ntes,καθίστημι,verb,marturou=men,μαρτύρομαι,verb,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,pro\s,πρός,preposition,tai=s,ὁ,article,marturi/ais,μαρτυρία,noun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,prw=ton,πρότερος,adjective,me\n,μέν,particle,h(,ὁ,article,tou=,ὁ,article,*eu)filh/tou,Εὐφίλητος,proper,mh/thr,μήτηρ,noun,h(\n,ὅς,pronoun,ou(=toi,οὗτος,pronoun,o(mologou=sin,ὁμολογέω,verb,a)sth\n,ἀστή,noun,ei)=nai,εἰμί,verb,o(/rkon,ὅρκος,noun,o)mo/sai,ὄμνυμι,verb,e)pi\,ἐπί,preposition,tou=,ὁ,article,diaithtou=,διαιτητής,noun,e)bou/leto,βούλομαι,verb,καί,conjunction,e)pi\,ἐπί,preposition,*delfini/w|,Δελφίνιον,proper,h)=,ἦ,adverb,mh\n,μήν,particle,toutoni\,οὗτος,pronoun,*eu)fi/lhton,Εὐφίλητος,proper,ei)=nai,εἰμί,verb,e)c,ἐκ,preposition,au(th=s,ἑαυτοῦ,pronoun,kai\,καί,conjunction,tou=,ὁ,article,h(mete/rou,ἡμέτερος,adjective,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,ti/na,τίς,pronoun,prosh=ke,προσήκω,verb,ma=llon,μᾶλλον,adverb,au)th=s,αὐτός,pronoun,e)kei/nhs,ἐκεῖνος,pronoun,tou=t',οὗτος,pronoun,ei)de/nai,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καίτοι,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,o(,ὁ,article,path\r,πατήρ,noun,o(,ὁ,article,h(me/teros,ἡμέτερος,adjective,o(\n,ὅς,pronoun,ei)ko/s,ἔοικα,verb,e)sti,εἰμί,verb,meta\,μετά,preposition,th\n,ὁ,article,tou/tou,οὗτος,pronoun,mhte/ra,μήτηρ,noun,a)/rista,ἄριστος,adjective,to\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,ui(o\n,υἱός,noun,ginw/skein,γιγνώσκω,verb,ou(=tos,οὗτος,pronoun,kai\,καί,conjunction,to/te,τότε,adverb,kai\,καί,conjunction,ἔπειτα,adverb,nuni\,νυνί,adverb,bou/letai,βούλομαι,verb,o)mo/sai,ὄμνυμι,verb,h)=,ἦ,adverb,mh\n,μείς,adjective,*eu)fi/lhton,Εὐφίλητος,proper,tou=ton,οὗτος,pronoun,ui(o\n,υἱός,noun,ei)=nai,εἰμί,verb,au(tou=,ἑαυτοῦ,pronoun,e)c,ἐκ,preposition,a)sth=s,ἀστή,noun,kai\,καί,conjunction,gameth=s,γαμετή,noun,gunaiko/s,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
