word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS
to\n,ὁ,article,e(/bdomon,ἕβδομος,adjective,dh\,δή,particle,to/nd',ὅδε,pronoun,e)f',ἐπί,preposition,e(bdo/mais,ἕβδομος,adjective,pu/lais,πύλη,adjective,le/cw,λέγω,verb,to\n,ὁ,article,au)tou=,αὐτοῦ,adverb,sou=,σύ,pronoun,kasi/gnhton,κασίγνητος,noun,po/lei,πόλις,adjective,oi(/as,οἷος,adjective,a)ra=tai,ἀράομαι,verb,kai\,καί,conjunction,kateu/xetai,κατεύχομαι,verb,tu/xas,τύχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pu/rgois,πύργος,noun,e)pemba\s,ἐπεμβαίνω,verb,ka)pikhruxqei\s,ἐπικηρύσσω,verb,xqoni/,χθών,noun,a(lw/simon,ἁλώσιμος,adjective,paia=n',Παιάν,proper,e)peciakxa/sas,ἐπεξιακχάζω,verb,soi\,σύ,pronoun,cumfe/resqai,συμφέρω,verb,kai\,καί,conjunction,ktanw\n,κτείνω,verb,qanei=n,θνήσκω,verb,pe/las,πέλας,adverb,h)\,ἠέ,conjunction,zw=nt',ζάω,verb,a)timasth=ra,ἀτιμαστήρ,noun,tw\s,τώς,adverb,a)ndrhla/thn,ἀνδρηλάτης,noun,fugh=|,φυγή,noun,to\n,ὁ,article,au)to\n,αὐτός,pronoun,to/nde,ὅδε,pronoun,tei/sasqai,τίνω,verb,tro/pon,τρόπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=t',τοιοῦτος,adjective,a)utei=,ἀυτέω,verb,kai\,καί,conjunction,qeou\s,θεός,noun,geneqli/ous,γενέθλιος,adjective,kalei=,καλέω,verb,patrw/|as,πατρῷος,adjective,gh=s,γῆ,noun,e)popth=ras,ἐποπτήρ,noun,litw=n,λίς,noun,tw=n,ὁ,article,w(=n,ὅς,pronoun,gene/sqai,γίγνομαι,verb,pa/gxu,πάγχυ,adverb,*polunei/kous,Πολυνείκης,proper,bi/a,βία,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/xei,ἔχω,verb,de\,δέ,particle,kainophge\s,καινοπηγής,adjective,eu)/kuklon,εὔκυκλος,adjective,sa/kos,σάκκος,noun,diplou=n,διπλόος,adjective,te,τε,particle,sh=ma,σῆμα,adjective,prosmemhxanhme/non,προσμηχανάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrush/laton,χρυσήλατος,adjective,ga\r,γάρ,particle,a)/ndra,ἀνήρ,noun,teuxhsth\n,τευχηστήρ,noun,i)dei=n,εἶδον,verb,a)/gei,ἄγω,verb,gunh/,γυνή,noun,tis,τις,pronoun,swfro/nws,σώφρων,noun,h(goume/nh,ἡγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*di/kh,Δίκη,proper,d',δέ,particle,a)/r',ἄρα,particle,ei)=nai/,εἰμί,verb,fhsin,φημί,verb,w(s,ὡς,conjunction,ta\,ὁ,article,gra/mmata,γράμμα,noun,le/gei,λέγω,verb,kata/cw,κατάγνυμι,verb,d',δέ,particle,a)/ndra,ἀνήρ,noun,to/nde,ὅδε,pronoun,kai\,καί,conjunction,po/lin,πόλις,adjective,e(/cei,ἔχω,verb,patrw/|wn,πατρῷος,adjective,dwma/twn,δῶμα,noun,t',τε,particle,e)pistrofa/s,ἐπιστροφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=t',τοιοῦτος,adjective,e)kei/nwn,ἐκεῖνος,pronoun,e)sti\,εἰμί,verb,ta)ceurh/mata,ἐξεύρημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,ou)/pot',οὔποτε,adverb,a)ndri\,ἀνδρίς,noun,tw=|de,ὅδε,pronoun,khrukeuma/twn,κηρύκευμα,noun,me/myh|,μέμφομαι,verb,su\,σύ,pronoun,d',δέ,particle,au)to\s,αὐτός,pronoun,gnw=qi,γιγνώσκω,verb,nauklhrei=n,ναυκληρέω,verb,po/lin,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,qeomane/s,θεομανής,adjective,te,τε,particle,kai\,καί,conjunction,qew=n,θέα,noun,me/ga,μέγας,adverb,stu/gos,στύγος,adjective,w)=,ὦ,interjection,panda/kruton,πανδάκρυτος,adjective,a(mo\n,ἁμός,adjective,*oi)di/pou,Οἰδίπους,proper,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/moi,ὤμοι,interjection,patro\s,πατήρ,noun,dh\,δή,particle,nu=n,νῦν,adverb,a)rai\,ἀρά,noun,telesfo/roi,τελεσφόρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)/te,οὔτε,adverb,klai/ein,κλαίω,verb,ou)/t',οὔτε,adverb,o)du/resqai,ὀδύρομαι,verb,pre/pei,πρέπω,verb,mh\,μή,conjunction,kai\,καί,conjunction,teknwqh=|,τεκνόω,verb,dusforw/teros,δύσφορος,adjective,go/os,γόος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pwnu/mw|,ἐπώνυμος,adjective,de\,δέ,particle,ka/rta,κάρτα,adverb,*polunei/kei,Πολυνείκης,proper,le/gw,λέγω,verb,ta/x',τάχα,adjective,ei)so/mesqa,εἶμι,verb,tou)pi/shm',ἐπίσημος,adjective,o(/poi,ὅποι,adverb,telei=,τέλλω,verb,ei)/,εἰ,conjunction,nin,νιν,pronoun,kata/cei,κατάγνυμι,verb,xruso/teukta,χρυσότευκτος,adjective,gra/mmata,γράμμα,noun,e)p',ἐπί,preposition,a)spi/dos,ἀσπίς,noun,flu/onta,φλύω,verb,su\n,σύν,preposition,foi/tw|,φοῖτος,noun,frenw=n,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,h(,ὁ,article,*dio\s,Ζεύς,proper,pai=s,πᾶς,adjective,parqe/nos,παρθένος,noun,*di/kh,Δίκη,proper,parh=n,πάρειμι,verb,e)/rgois,ἔργον,noun,e)kei/nou,ἐκεῖνος,pronoun,kai\,καί,conjunction,fresi/n,φρήν,noun,ta/x',τάχα,adjective,a)\n,ἄν,particle,to/d',ὅδε,pronoun,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)/te,οὔτε,adverb,nin,νιν,pronoun,fugo/nta,φεύγω,verb,mhtro/qen,μητρόθεν,adverb,sko/ton,σκότος,noun,ou)/t',οὔτε,adverb,e)n,ἐν,preposition,trofai=sin,τροφή,noun,ou)/t',οὔτε,adverb,e)fhbh/santa/,ἐφηβάω,verb,pw,πω,particle,ou)/t',οὔτε,adverb,e)n,ἐν,preposition,genei/ou,γένειον,noun,cullogh=|,συλλογάω,verb,trixw/matos,τρίχωμα,noun,*di/kh,Δίκη,proper,prosei=de,προσεῖδον,verb,kai\,καί,conjunction,kathciw/sato,καταξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,e)n,ἐν,preposition,patrw/|as,πατρῷος,adjective,mh\n,μήν,particle,xqono\s,χθών,noun,kakouxi/a|,κακουχία,noun,oi)=mai/,οἴομαι,verb,nin,νιν,pronoun,au)tw=|,αὐτός,pronoun,nu=n,νῦν,adverb,parastatei=n,παραστατέω,verb,pe/las,πέλας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,dh=t',δῆτα,adverb,a)\n,ἄν,particle,ei)/h,ἀίω,verb,pandi/kws,πάνδικος,adjective,yeudw/numos,ψευδώνυμος,adjective,*di/kh,Δίκη,proper,cunou=sa,ξυνόω,verb,fwti\,φάος,adjective,panto/lmw|,πάντολμος,adjective,fre/nas,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tois,οὗτος,pronoun,pepoiqw\s,πείθω,verb,ei)=mi,εἶμι,verb,kai\,καί,conjunction,custh/somai,συνίστημι,verb,au)to/s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,a)/llos,ἄλλος,adjective,ma=llon,μᾶλλον,adverb,e)ndikw/teros,ἔνδικος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/rxonti/,ἄρχω,verb,t',τε,particle,a)/rxwn,ἄρχων,noun,kai\,καί,conjunction,kasignh/tw|,κασίγνητος,noun,ka/sis,κάσις,noun,e)xqro\s,ἐχθρός,adjective,su\n,σύν,preposition,e)xqrw=|,ἐχθρός,adjective,sth/somai,ἵστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/r',φέρω,verb,w(s,ὡς,conjunction,ta/xos,τάχος,adjective,knhmi=das,κνημίς,noun,ai)xmh=s,αἰχμή,noun,kai\,καί,conjunction,pe/trwn,πέτρος,noun,problh/mata,πρόβλημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,fi/ltat',φίλτατος,adjective,a)ndrw=n,ἀνήρ,noun,*oi)di/pou,Οἰδίπους,proper,te/kos,τέκος,noun,ge/nh|,γίγνομαι,verb,o)rgh\n,ὀργή,noun,o(moi=os,ὅμοιος,adjective,tw=|,ὁ,article,ka/kist',κακός,adjective,au)dwme/nw|,αὐδάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/ndras,ἀνήρ,noun,*)argei/oisi,Ἀργεῖος,proper,*kadmei/ous,Καδμεῖος,proper,a(/lis,ἅλις,adverb,e)s,εἰς,preposition,xei=ras,χείρ,noun,e)lqei=n,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(=ma,αἷμα,noun,ga\r,γάρ,particle,kaqa/rsion,καθάρσιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ndroi=n,ἀνήρ,noun,d',δέ,particle,o(mai/moin,ὅμαιμος,adjective,qa/natos,θάνατος,adjective,w(=d',ὧδε,adverb,au)tokto/nos,αὐτοκτόνος,adjective,ou)k,οὐ,adverb,e)/sti,εἰμί,verb,gh=ras,γῆρας,noun,tou=de,ὅδε,pronoun,tou=,ὁ,article,mia/smatos,μίασμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/per,εἴπερ,conjunction,kako\n,κακός,adjective,fe/roi,φέρω,verb,tis,τις,pronoun,ai)sxu/nhs,αἰσχύνη,adjective,a)/ter,ἄτερ,preposition,e)/stw,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mo/non,μόνος,adjective,ga\r,γάρ,particle,ke/rdos,κέρδος,noun,e)n,ἐν,preposition,teqnhko/si,θνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakw=n,κακός,adjective,de\,δέ,particle,ka)|sxrw=n,αἰσχρός,adjective,ou)/tin',οὔτις,pronoun,eu)klei/an,εὔκλεια,noun,e)rei=s,ἐρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,me/monas,μέμονα,verb,te/knon,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,ti/,τίς,pronoun,se,σύ,pronoun,qumoplhqh\s,θυμοπληθής,adjective,dori/margos,δορίμαργος,adjective,a)/ta,ἄτη,noun,fere/tw,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakou=,κακός,adjective,d',δέ,particle,e)/kbal',ἐκβάλλω,verb,e)/rwtos,ἔρως,noun,a)rxa/n,ἀρχή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,to\,ὁ,article,pra=gma,πρᾶγμα,noun,ka/rt',κάρτα,adverb,e)pispe/rxei,ἐπισπέρχω,verb,qeo/s,θεός,noun,i)/tw,εἶμι,verb,kat',κατά,preposition,ou)=ron,οὖρον,noun,ku=ma,κῦμα,noun,*kwkutou=,κωκυτός,noun,laxo\n,λαγχάνω,verb,*foi/bw|,Φοῖβος,proper,stughqe\n,στυγέω,verb,pa=n,πᾶς,adjective,to\,ὁ,article,*lai/+ou,Λαΐης,proper,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)modakh/s,ὠμοδακής,adjective,s',σύ,pronoun,a)/gan,ἄγαν,adverb,i(/meros,ἵμερος,adjective,e)cotru/nei,ἐξοτρύνω,verb,pikro/karpon,πικρόκαρπος,adjective,a)ndroktasi/an,ἀνδροκτασία,noun,telei=n,τέλλω,verb,ai(/matos,αἷμα,noun,ou),οὐ,adverb,qemistou=,θεμιστός,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/lou,φίλος,adjective,ga\r,γάρ,particle,e)xqra/,ἐχθρός,adjective,moi,ἐγώ,pronoun,patro\s,πατήρ,noun,ta/lain',τάλας,adjective,a)ra\,ἀρά,noun,chroi=s,ξηρός,adjective,a)klau/tois,ἄκλαυστος,adjective,o)/mmasin,ὄμμα,noun,prosiza/nei,προσιζάνω,verb,le/gousa,λέγω,verb,ke/rdos,κέρδος,noun,pro/teron,πρότερος,adjective,u(ste/rou,ὕστερος,adjective,mo/rou,μόρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,su\,σύ,pronoun,mh\,μή,conjunction,'potru/nou,ἐποτρύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kako\s,κακός,adjective,ou),οὐ,adverb,keklh/sh|,καλέω,verb,bi/on,βίος,adjective,eu)=,εὖ,adverb,kurh/sas,κυρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mela/naigis,μελάναιγις,noun,ou)k,οὐ,adverb,ei)=si,εἶμι,verb,do/mwn,δόμος,noun,*)erinu/s,Ἐρινύς,proper,o(/tan,ὅταν,conjunction,e)k,ἐκ,preposition,xerw=n,χείρ,noun,qeoi\,θεός,noun,qusi/an,θυσία,noun,de/xwntai,δέχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeoi=s,θεός,noun,me\n,μέν,particle,h)/dh,ἤδη,adverb,pws,πως,particle,parhmelh/meqa,παραμελέω,verb,xa/ris,χάρις,noun,d',δέ,particle,a)f',ἀπό,preposition,h(mw=n,ἐγώ,pronoun,o)lome/nwn,ὄλλυμι,verb,qauma/zetai,θαυμάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,e)/t',ἔτι,adverb,a)\n,ἄν,particle,sai/noimen,σαίνω,verb,o)le/qrion,ὀλέθριος,adjective,mo/ron,μόρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,o(/te,ὅτε,conjunction,soi,σύ,pronoun,pare/staken,παρίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,dai/mwn,δαίμων,adjective,lh/matos,λῆμα,noun,e)n,ἐν,preposition,tropai/a|,τροπαία,noun,xroni/a|,χρόνιος,adjective,metallakto\s,μεταλλακτός,adjective,i)/sws,ἴσως,adverb,a)\n,ἄν,particle,e)/lqoi,ἔρχομαι,verb,qelemwte/rw|,θελεμός,adjective,pneu/mati,πνεῦμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,e)/ti,ἔτι,adverb,zei=,ζέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ce/zesen,ἐκζέω,verb,ga\r,γάρ,particle,*oi)di/pou,Οἰδίπους,proper,kateu/gmata,κάτευγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/gan,ἄγαν,adverb,d',δέ,particle,a)lhqei=s,ἀληθής,adjective,e)nupni/wn,ἐνύπνιος,adjective,fantasma/twn,φάντασμα,noun,o)/yeis,ὄψις,noun,patrw/|wn,πατρῷος,adjective,xrhma/twn,χρῆμα,adjective,dath/rioi,δατήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piqou=,πείθω,verb,gunaici/,γυνή,noun,kai/per,καίπερ,particle,ou),οὐ,adverb,ste/rgwn,στέργω,verb,o(/mws,ὅμως,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/goit',λέγω,verb,a)\n,ἄν,particle,w(=n,ὅς,pronoun,a)/nh,ἄνη,noun,tis,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,xrh\,χρή,verb,makra/n,μακρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,'lqh|s,,,o(dou\s,ὁδός,adjective,su\,σύ,pronoun,ta/sd',ὅδε,pronoun,e)f',ἐπί,preposition,e(bdo/mais,ἕβδομος,adjective,pu/lais,πύλη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teqhgme/non,θήγω,verb,toi/,τοι,particle,m',ἐγώ,pronoun,ou)k,οὐ,adverb,a)pamblunei=s,ἀπαμβλύνω,verb,lo/gw|,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ni/khn,νίκη,noun,ge,γε,particle,me/ntoi,μέντοι,particle,kai\,καί,conjunction,kakh\n,κακός,adjective,tima=|,τιμάω,verb,qeo/s,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)/ndr',ἀνήρ,noun,o(pli/thn,ὁπλίτης,noun,tou=to,οὗτος,pronoun,xrh\,χρή,verb,ste/rgein,στέργω,verb,e)/pos,ἔπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
