word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
te/knon,τέκνον,noun,d',δέ,particle,e)peisfe/rei,ἐπεισφέρω,verb,do/moisin,δόμος,noun,ai(ma/twn,αἷμα,noun,palaite/rwn,παλαιός,adjective,ti/nein,τίνω,verb,mu/sos,μύσος,adjective,xro/nw|,χρόνος,noun,kluta\,κλυτός,adjective,busso/frwn,βυσσόφρων,adjective,*)erinu/s,Ἐρινύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=,παῖς,adjective,pai=,παῖς,adjective,qu/ras,θύρα,noun,a)/kouson,ἀκούω,verb,e(rkei/as,ἑρκεῖος,adjective,ktu/pon,κτύπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,e)/ndon,ἔνδον,adverb,w)=,ὦ,interjection,pai=,παῖς,adjective,pai=,παῖς,adjective,ma/l',μάλα,adverb,au)=qis,αὖθις,adverb,e)n,ἐν,preposition,do/mois,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri/ton,τρίτος,adjective,to/d',ὅδε,pronoun,e)kpe/rama,ἐκπέραμα,noun,dwma/twn,δῶμα,noun,kalw=,καλέω,verb,ei)/per,εἴπερ,conjunction,filo/cen',φιλόξενος,adjective,e)sti\n,εἰμί,verb,*ai)gi/sqou,Αἴγισθος,proper,diai/,διά,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=en,εἰμί,verb,a)kou/w,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
podapo\s,ποδαπός,adjective,o(,ὁ,article,ce/nos,ξένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/ggelle,ἀγγέλλω,verb,toi=si,ὁ,article,kuri/oisi,κύριος,adjective,dwma/twn,δῶμα,noun,pro\s,πρός,preposition,ou(/sper,ὅς,pronoun,h(/kw,ἥκω,verb,kai\,καί,conjunction,fe/rw,φέρω,verb,kainou\s,καινός,adjective,lo/gous,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/xune,ταχύνω,verb,d',δέ,particle,w(s,ὡς,conjunction,kai\,καί,conjunction,nukto\s,νύξ,adjective,a(/rm',ἅρμα,noun,e)pei/getai,ἐπείγω,verb,skoteino/n,σκοτεινός,adjective,w(/ra,ὥρα,adjective,d',δέ,particle,e)mpo/rous,ἔμπορος,adjective,kaqie/nai,καθίημι,verb,a)/gkuran,ἄγκυρα,noun,e)n,ἐν,preposition,do/moisi,δόμος,noun,pando/kois,πάνδοκος,adjective,ce/nwn,ξένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)celqe/tw,ἐξέρχομαι,verb,tis,τις,pronoun,dwma/twn,δῶμα,noun,telesfo/ros,τελεσφόρος,adjective,gunh\,γυνή,noun,to/parxos,τόπαρχος,noun,a)/ndra,ἀνήρ,noun,d',δέ,particle,eu)prepe/steron,εὐπρεπής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)dw\s,αἰδώς,adjective,ga\r,γάρ,particle,e)n,ἐν,preposition,lexqei=sin,λέγω,verb,ou)k,οὐ,adverb,e)parge/mous,ἐπάργεμος,adjective,lo/gous,λόγος,noun,ti/qhsin,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=pe,εἶπον,verb,qarsh/sas,θαρσέω,verb,a)nh\r,ἀνήρ,noun,pro\s,πρός,preposition,a)/ndra,ἀνήρ,noun,ka)sh/mhnen,σημαίνω,verb,e)mfane\s,ἐμφανής,adjective,te/kmar,τέκμαρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce/noi,ξένος,noun,le/goit',λέγω,verb,a)\n,ἄν,particle,ei)/,εἰ,conjunction,ti,τις,pronoun,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/resti,πάρειμι,verb,ga\r,γάρ,particle,o(poi=a/,ὁποῖος,adjective,per,πέρ,particle,do/moisi,δόμος,noun,toi=sd',ὅδε,pronoun,e)peiko/ta,ἐφίημι,verb,kai\,καί,conjunction,qerma\,θερμός,adjective,loutra\,λουτρόν,noun,kai\,καί,conjunction,po/nwn,πόνος,noun,qelkthri/a,θελκτήριος,adjective,strwmnh/,στρωμνή,noun,dikai/wn,δίκαιος,adjective,t',τε,particle,o)mma/twn,ὄμμα,noun,parousi/a,παρουσία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,a)/llo,ἄλλος,adjective,pra=cai,πράσσω,verb,dei=,δέομαι,verb,ti,τις,pronoun,bouliw/teron,βούλιος,adverb,a)ndrw=n,ἀνήρ,noun,to/d',ὅδε,pronoun,e)sti\n,εἰμί,verb,e)/rgon,ἔργον,noun,oi(=s,ὅς,pronoun,koinw/somen,κοινόω,verb,ce/nos,ξένος,noun,me/n,μέν,particle,ei)mi,εἰμί,verb,*daulieu\s,Δαύλιος,proper,e)k,ἐκ,preposition,*fwke/wn,Φωκεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stei/xonta,στείχω,verb,d',δέ,particle,au)to/forton,αὐτόφορτος,adjective,oi)kei/a|,οἰκεῖος,adjective,sagh=|,σαγή,noun,ei)s,εἰς,preposition,*)/argos,Ἄργος,proper,w(/sper,ὥσπερ,adverb,deu=r',δεῦρο,adverb,a)pezu/ghn,ἀποζεύγνυμαι,verb,po/da,πούς,noun,a)gnw\s,ἀγνώς,noun,pro\s,πρός,preposition,a)gnw=t',ἀγνώς,noun,ei)=pe,εἶπον,verb,sumbalw\n,συμβάλλω,verb,a)nh/r,ἀνήρ,noun,e)cistorh/sas,ἐξιστορέω,verb,kai\,καί,conjunction,safhni/sas,σαφηνίζω,verb,o(do/n,ὁδός,adjective,*strofi/os,Στροφίος,proper,o(,ὁ,article,*fwkeu/s,Φωκεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peu/qomai,πεύθομαι,verb,ga\r,γάρ,particle,e)n,ἐν,preposition,lo/gw|,λόγος,noun,e)pei/per,ἐπεί,conjunction,a)/llws,ἄλλως,adverb,w)=,ὦ,interjection,ce/n',ξένος,noun,ei)s,εἰς,preposition,*)/argos,Ἄργος,proper,ki/eis,κίω,verb,pro\s,πρός,preposition,tou\s,ὁ,article,teko/ntas,τίκτω,verb,pandi/kws,πάνδικος,adjective,memnhme/nos,μιμνήσκω,verb,teqnew=t',θνήσκω,verb,*)ore/sthn,Ὀρέστης,proper,ei)pe/,εἶπον,verb,mhdamw=s,μηδαμός,adverb,la/qh|,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/t',εἴτε,adverb,ou)=n,οὖν,particle,komi/zein,κομίζω,verb,do/ca,δόξα,noun,nikh/sei,νικάω,verb,fi/lwn,φίλος,adjective,ei)/t',εἴτε,adverb,ou)=n,οὖν,particle,me/toikon,μέτοικος,noun,ei)s,εἰς,preposition,to\,ὁ,article,pa=n,πᾶς,adjective,a)ei\,ἀεί,adverb,ce/non,ξένος,noun,qa/ptein,θάπτω,verb,e)fetma\s,ἐφετμή,noun,ta/sde,ὅδε,pronoun,po/rqmeuson,πορθμεύω,verb,pa/lin,πάλιν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,ga\r,γάρ,particle,le/bhtos,λέβης,noun,xalke/ou,χάλκεος,adjective,pleurw/mata,πλεύρωμα,noun,spodo\n,σποδός,noun,ke/keuqen,κεύθω,verb,a)ndro\s,ἀνήρ,noun,eu)=,εὖ,adverb,keklaume/nou,κλαίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosau=t',τοσοῦτος,adjective,a)kou/sas,ἀκέω,verb,ei)=pon,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,tugxa/nw,τυγχάνω,verb,toi=s,ὁ,article,kuri/oisi,κύριος,adjective,kai\,καί,conjunction,prosh/kousin,προσήκω,verb,le/gwn,λέγω,verb,ou)k,οὐ,adverb,oi)=da,οἶδα,verb,to\n,ὁ,article,teko/nta,τίκτω,verb,d',δέ,particle,ei)ko\s,ἔοικα,verb,ei)de/nai,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)\,οἰ,interjection,'gw/,ἀγός,noun,kat',κατά,preposition,a)/kras,ἄκρος,adjective,ei)=pas,εἶπον,verb,w(s,ὡς,conjunction,porqou/meqa,πορθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,duspa/laiste,δυσπάλαιστος,adjective,tw=nde,ὅδε,pronoun,dwma/twn,δῶμα,noun,*)ara/,Ἀρή,proper,w(s,ὡς,conjunction,po/ll',πολύς,adjective,e)pwpa=|s,ἐπωπάω,verb,ka)kpodw\n,ἐκποδών,adverb,eu)=,εὖ,adverb,kei/mena,κεῖμαι,verb,to/cois,τόξον,noun,pro/swqen,πρόσωθεν,adverb,eu)sko/pois,εὔσκοπος,adjective,xeiroume/nh,χειρόω,verb,fi/lwn,φίλος,adjective,a)poyiloi=s,ἀποψιλόω,verb,me,ἐγώ,pronoun,th\n,ὁ,article,panaqli/an,πανάθλιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,nu=n,νῦν,adverb,*)ore/sths,Ὀρέστης,proper,h)=n,εἰμί,verb,ga\r,γάρ,particle,eu)bou/lws,εὔβουλος,adjective,e)/xwn,ἔχω,verb,e)/cw,ἔξω,adverb,komi/zwn,κομίζω,verb,o)leqri/ou,ὀλέθριος,adjective,phlou=,πηλός,noun,po/da,πούς,noun,nu=n,νῦν,adverb,d',δέ,particle,h(/per,ὅς,pronoun,e)n,ἐν,preposition,do/moisi,δόμος,noun,bakxei/as,Βάκχειος,proper,kalh=s,καλέω,verb,i)atro\s,ἰατρός,noun,e)lpi\s,ἐλπίς,noun,h)=n,εἰμί,verb,prodou=san,προδίδωμι,verb,e)/ggrafe,ἐγγράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)=n,οὖν,particle,ce/noisin,ξένος,noun,w(=d',ὧδε,adverb,eu)dai/mosin,εὐδαίμων,adjective,kednw=n,κεδνός,adjective,e(/kati,ἕκητι,adverb,pragma/twn,πρᾶγμα,noun,a)\n,ἄν,particle,h)/qelon,ἐθέλω,verb,gnwsto\s,γνωστός,adjective,gene/sqai,γίγνομαι,verb,kai\,καί,conjunction,cenwqh=nai,ξενόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga\r,γάρ,particle,ce/nou,ξένος,noun,ce/noisi/n,ξένος,noun,e)stin,εἰμί,verb,eu)mene/steron,εὐμενής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,dussebei/as,δυσσέβεια,noun,d',δέ,particle,h)=n,εἰμί,verb,e)moi\,ἐγώ,pronoun,to/d',ὅδε,pronoun,e)n,ἐν,preposition,fresi/n,φρήν,noun,toio/nde,τοιόσδε,adjective,pra=gma,πρᾶγμα,noun,mh\,μή,conjunction,karanw=sai,καρανόω,verb,fi/lois,φίλος,adjective,kataine/santa,καταινέω,verb,kai\,καί,conjunction,katecenwme/non,καταξενόομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,kurh/seis,κυρέω,verb,mei=on,μείων,adverb,a)ci/ws,ἄξιος,adjective,se/qen,σύ,pronoun,ou)d',οὐδέ,particle,h(=sson,ἥσσων,adverb,a)\n,ἄν,particle,ge/noio,γίγνομαι,verb,dw/masin,δῶμα,noun,fi/los,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llos,ἄλλος,adjective,d',δέ,particle,o(moi/ws,ὅμοιος,adjective,h)=lqen,ἔρχομαι,verb,a)\n,ἄν,particle,ta/d',ὅδε,pronoun,a)ggelw=n,ἀγγέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)/sq',ἔσθω,verb,o(,ὁ,article,kairo\s,καιρός,noun,h(mereu/ontas,ἡμερεύω,verb,ce/nous,ξένος,noun,makra=s,μακρός,adjective,keleu/qou,κέλευθος,noun,tugxa/nein,τυγχάνω,verb,ta\,ὁ,article,pro/sfora,πρόσφορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/g',ἄγε,adverb,au)to\n,αὐτός,pronoun,ei)s,εἰς,preposition,a)ndrw=nas,ἀνδρών,noun,eu)ce/nous,εὔξενος,adjective,do/mwn,δόμος,noun,o)pisqo/pous,ὀπισθόπους,noun,te,τε,particle,tou/sde,ὅδε,pronoun,kai\,καί,conjunction,cune/mporon,συνέμπορος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)kei=,ἐκεῖ,adverb,kurou/ntwn,κυρέω,verb,dw/masin,δῶμα,noun,ta\,ὁ,article,pro/sfora,πρόσφορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)nw=,αἰνέω,verb,de\,δέ,particle,pra/ssein,πράσσω,verb,w(s,ὡς,conjunction,u(peuqu/nw|,ὑπεύθυνος,adjective,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,de\,δέ,particle,tau=ta,οὗτος,pronoun,toi=s,ὁ,article,kratou=si,κρατέω,verb,dwma/twn,δῶμα,noun,koinw/some/n,κοινόω,verb,te,τε,particle,kou),οὐ,adverb,spani/zontes,σπανίζω,verb,fi/lwn,φίλος,adjective,bouleuso/mesqa,βουλεύω,verb,th=sde,ὅδε,pronoun,sumfora=s,συμφορά,noun,pe/ri,περί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=en,εἰμί,verb,fi/liai,φίλιος,adjective,dmwi/des,δμωίς,noun,oi)/kwn,οἶκος,noun,po/te,πότε,adverb,dh\,δή,particle,stoma/twn,στόμα,noun,dei/comen,δείκνυμι,verb,i)sxu\n,ἰσχύς,noun,e)p',ἐπί,preposition,*)ore/sth|,Ὀρέστης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,po/tnia,πότνια,noun,xqw\n,χθών,noun,kai\,καί,conjunction,po/tni',πότνια,noun,a)kth\,ἀκτή,noun,xw/matos,χῶμα,noun,h(\,ὅς,pronoun,nu=n,νῦν,adverb,e)pi\,ἐπί,preposition,naua/rxw|,ναύαρχος,noun,sw/mati,σῶμα,adjective,kei=sai,κεῖμαι,verb,tw=|,ὁ,article,basilei/w|,βασίλειον,noun,nu=n,νῦν,adverb,e)pa/kouson,ἐπακούω,verb,nu=n,νῦν,adverb,e)pa/rhcon,ἐπαρήγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,ga\r,γάρ,particle,a)kma/zei,ἀκμάζω,verb,*peiqw\,Πειθώ,proper,doli/an,δόλιος,adjective,cugkatabh=nai,συγκαταβαίνω,verb,xqo/nion,χθόνιος,adjective,d',δέ,particle,*(ermh=n,Ἑρμῆς,proper,kai\,καί,conjunction,to\n,ὁ,article,nu/xion,νύχιος,adjective,toi=sd',ὅδε,pronoun,e)fodeu=sai,ἐφοδεύω,verb,cifodhlh/toisin,ξιφοδήλητος,adjective,a)gw=sin,ἀγών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/oiken,ἔοικα,verb,a(nh\r,ἀνήρ,noun,o(,ὁ,article,ce/nos,ξένος,noun,teu/xein,τεύχω,verb,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trofo\n,τροφός,noun,d',δέ,particle,*)ore/stou,Ὀρέστης,proper,th/nd',ὅδε,pronoun,o(rw=,ὁράω,verb,keklaume/nhn,κλαίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi=,ποι,adverb,dh\,δή,particle,patei=s,πατέω,verb,*ki/lissa,Κίλιξ,proper,dwma/twn,δῶμα,noun,pu/las,πύλη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lu/ph,λύπη,noun,d',δέ,particle,a)/misqo/s,ἄμισθος,adjective,e)sti/,εἰμί,verb,soi,σύ,pronoun,cune/mporos,συνέμπορος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ai)/gisqon,Αἴγισθος,proper,h(,ὁ,article,kratou=sa,κρατέω,verb,toi=s,ὁ,article,ce/nois,ξένος,noun,kalei=n,καλέω,verb,o(/pws,ὅπως,conjunction,ta/xist',τάχιστος,adjective,a)/nwgen,ἄνωγα,verb,w(s,ὡς,conjunction,safe/steron,σαφής,adverb,a)nh\r,ἀνήρ,noun,a)p',ἀπό,preposition,a)ndro\s,ἀνήρ,noun,th\n,ὁ,article,nea/ggelton,νεάγγελτος,adjective,fa/tin,φάτις,adjective,e)lqw\n,ἔρχομαι,verb,pu/qhtai,πύθω,verb,th/nde,ὅδε,pronoun,pro\s,πρός,preposition,me\n,μέν,particle,oi)ke/tas,οἰκέτης,noun,qetoskuqrwpw=n,,,e)nto\s,ἐντός,adverb,o)mma/twn,ὄμμα,noun,ge/lwn,γέλως,noun,keu/qous',κεύθω,verb,e)p',ἐπί,preposition,e)/rgois,ἔργον,noun,diapepragme/nois,διαπράσσω,verb,kalw=s,καλός,noun,kei/nh|,ἐκεῖνος,pronoun,do/mois,δόμος,noun,de\,δέ,particle,toi=sde,ὅδε,pronoun,pagka/kws,πάγκακος,adjective,e)/xein,ἔχω,verb,fh/mhs,φήμη,noun,u(/f',ὑπό,preposition,h(=s,ὅς,pronoun,h)/ggeilan,ἀγγέλλω,verb,oi(,ὁ,article,ce/noi,ξένος,noun,torw=s,τορός,adjective
h)=,ἦ,adverb,dh\,δή,particle,klu/wn,κλύω,verb,e)kei=nos,ἐκεῖνος,pronoun,eu)franei=,εὐφραίνω,verb,no/on,νόος,adjective,eu)=t',εὖτε,conjunction,a)\n,ἄν,particle,pu/qhtai,πύθω,verb,mu=qon,μῦθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,ta/lain',τάλας,adjective,e)gw/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
