word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/1/lemma/@_entry,word/1/lemma/@_POS,word/10/lemma/@_entry,word/10/lemma/@_POS,word/13/lemma/@_entry,word/13/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form
ta\,ὁ,article,ga\r,feu/gonta,φεύγω,verb,diw/kein,διώκω,verb,oi)=de,οἶδα,verb,ta\,ὁ,article,d',δέ,particle,e)n,ἐν,preposition,me/ssw|,μέσος,adjective,kei/mena,κεῖμαι,verb,parpe/tetai,,,,,,,,,,,,,,,,,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(wgreuth/s,,,*)epi/kudes,e)n,ἐν,preposition,ou)/resi,ὄρος,adjective,pa/nta,πᾶς,adjective,lagwo\n,λαγῶς,noun,difa=|,διφάω,verb,kai\,καί,conjunction,pa/shs,πᾶς,adjective,i)/xnia,ἴχνιον,noun,dorkali/dos,stei/bh|,,,kai\,καί,conjunction,nifetw=|,kexrhme/nos,χράω,verb,h)\n,ἐάν,conjunction,de/,δέ,particle,Ἐπικύδης,proper,δορκαλίς,noun,νιφετός,noun,tis,τις,pronoun,ei)/ph|,εἶπον,verb,th=,τῆ,verb,to/de,ὅδε,pronoun,be/blhtai,βάλλω,verb,qhri/on,θηρίον,noun,ou)k,οὐ,adverb,e)/laben,λάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xou)mo\s,,,e)/rws,toio/sde,τοιόσδε,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἔρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,ga\r,feu/gonta,φεύγω,verb,diw/kein,διώκω,verb,oi)=de,οἶδα,verb,ta\,ὁ,article,d',δέ,particle,e)n,ἐν,preposition,me/ssw|,μέσος,adjective,kei/mena,κεῖμαι,verb,parpe/tetai,,,,,,,,,,,,,,,,,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*oi)=d',οἶδα,verb,o(/ti,moi,ἐγώ,pronoun,plou/tou,πλοῦτος,noun,keneai\,κενός,adjective,keneai\,κενός,adjective,xe/res,χείρ,noun,a)lla/,ἀλλά,adverb,*me/nippe,Μένιππος,proper,mh\,μή,conjunction,le/ge,pro\s,πρός,preposition,*xari/twn,Χάρις,proper,tou)mo\n,o)/neiron,ὄνειρος,noun,e)moi/,ἐμός,adjective,,,,ὅστις,pronoun,λέγω,verb,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lge/w,ἀλγέω,verb,th/n,dia\,διά,preposition,panto\s,πᾶς,adjective,e)/pos,ἔπος,adjective,to/de,ὅδε,pronoun,pikro\n,πικρός,adjective,a)kou/wn,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nai\,ναί,adverb,fi/le,tw=n,ὁ,article,para\,παρά,preposition,sou=,σύ,pronoun,tou=t',οὗτος,pronoun,a)nerasto/taton,ἀνέραστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*oi)=d',οἶδα,verb,o(/ti,moi,ἐγώ,pronoun,plou/tou,πλοῦτος,noun,keneai\,κενός,adjective,keneai\,κενός,adjective,xe/res,χείρ,noun,a)lla/,ἀλλά,adverb,*me/nippe,Μένιππος,proper,mh\,μή,conjunction,le/ge,pro\s,πρός,preposition,*xari/twn,Χάρις,proper,tou)mo\n,o)/neiron,ὄνειρος,noun,e)moi/,ἐμός,adjective,,,,ὅστις,pronoun,λέγω,verb,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lge/w,ἀλγέω,verb,th/n,dia\,διά,preposition,panto\s,πᾶς,adjective,e)/pos,ἔπος,adjective,to/de,ὅδε,pronoun,pikro\n,πικρός,adjective,a)kou/wn,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nai\,ναί,adverb,fi/le,tw=n,ὁ,article,para\,παρά,preposition,sou=,σύ,pronoun,tou=t',οὗτος,pronoun,a)nerasto/taton,ἀνέραστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/artemi,Ἄρτεμις,proper,ti\n,to/d',ὅδε,pronoun,a)/galma,ἄγαλμα,noun,*filhrati\s,,,ei(/sato,ἵζω,verb,th=|de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,su\,me\n,μέν,particle,de/cai,δέχομαι,verb,po/tnia,πότνια,noun,th\n,ὁ,article,de\,δέ,particle,sa/w,σαόω,verb,,,,,,,,,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/artemi,Ἄρτεμις,proper,ti\n,to/d',ὅδε,pronoun,a)/galma,ἄγαλμα,noun,*filhrati\s,,,ei(/sato,ἵζω,verb,th=|de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,su\,me\n,μέν,particle,de/cai,δέχομαι,verb,po/tnia,πότνια,noun,th\n,ὁ,article,de\,δέ,particle,sa/w,σαόω,verb,,,,,,,,,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/n,σύ,pronoun,me,leonta/gx',λεοντάγχης,noun,w)=na,ἄναξ,noun,suokto/ne,συοκτόνος,adjective,fh/ginon,φήγινος,adjective,o)/zon,ὄζος,noun,qh=ke,τίθημι,verb,ti/s,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,*krh/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Κρής,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/n,σύ,pronoun,me,leonta/gx',λεοντάγχης,noun,w)=na,ἄναξ,noun,suokto/ne,συοκτόνος,adjective,fh/ginon,φήγινος,adjective,o)/zon,ὄζος,noun,qh=ke,τίθημι,verb,ti/s,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,*krh/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Κρής,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*battia/dew,,,para\,sh=ma,σῆμα,adjective,fe/reis,φέρω,verb,po/das,πούς,noun,eu)=,εὖ,adverb,me/n,μέν,particle,a)oidh\n,ἀοιδός,noun,ei)do/tos,οἶδα,verb,eu)=,εὖ,adverb,d',oi)/nw|,οἶνον,noun,kai/ria,καίριος,adjective,suggela/sai,,,,,,,,,,παρά,preposition,δέ,particle,συγγελάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*battia/dew,,,para\,sh=ma,σῆμα,adjective,fe/reis,φέρω,verb,po/das,πούς,noun,eu)=,εὖ,adverb,me/n,μέν,particle,a)oidh\n,ἀοιδός,noun,ei)do/tos,οἶδα,verb,eu)=,εὖ,adverb,d',oi)/nw|,οἶνον,noun,kai/ria,καίριος,adjective,suggela/sai,,,,,,,,,,παρά,preposition,δέ,particle,συγγελάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,*lu/ktios,*meni/tas,,,ta\,ὁ,article,to/ca,τόξον,noun,tau=t',οὗτος,pronoun,e)peipw\n,ἐπεῖπον,verb,e)/qhke,τίθημι,verb,th=,τῆ,verb,ke/ras,κέρας,noun,toi,di/dwmi,δίδωμι,verb,kai\,καί,conjunction,fare/trhn,*sa/rapi,Σάραπις,proper,,,,,,,Λύκτιος,proper,τοι,particle,φαρέτρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,d',o)istou\s,ὀιστός,adjective,e)/xousin,ἔχω,verb,*(esperi=tai,Ἑσπερίτης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,*lu/ktios,*meni/tas,,,ta\,ὁ,article,to/ca,τόξον,noun,tau=t',οὗτος,pronoun,e)peipw\n,ἐπεῖπον,verb,e)/qhke,τίθημι,verb,th=,τῆ,verb,ke/ras,κέρας,noun,toi,di/dwmi,δίδωμι,verb,kai\,καί,conjunction,fare/trhn,*sa/rapi,Σάραπις,proper,,,,,,,Λύκτιος,proper,τοι,particle,φαρέτρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,d',o)istou\s,ὀιστός,adjective,e)/xousin,ἔχω,verb,*(esperi=tai,Ἑσπερίτης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,dw=ra,ta)frodi/th|,Ἀφροδίτη,proper,*si=mon,Σῖμος,proper,h(,ὁ,article,peri/foitos,περίφοιτος,adjective,ei)ko/n',εἰκών,noun,au(th=s,ἑαυτοῦ,pronoun,e)/qhke,τίθημι,verb,th/n,ὁ,article,te,mi/trhn,μίτρα,noun,h(\,ὅς,pronoun,mastou\s,e)fi/lhse,φιλέω,verb,to/n,ὁ,article,te,τε,particle,δῶρον,noun,τε,particle,μαστός,noun,pano/n,πανός,noun,au)tou\s,αὐτός,pronoun,q',τε,particle,ou(/s,ὅς,pronoun,e)fo/rei,ἐφοράω,verb,ta/laina,τάλας,adjective,qu/rsous,θύρσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,dw=ra,ta)frodi/th|,Ἀφροδίτη,proper,*si=mon,Σῖμος,proper,h(,ὁ,article,peri/foitos,περίφοιτος,adjective,ei)ko/n',εἰκών,noun,au(th=s,ἑαυτοῦ,pronoun,e)/qhke,τίθημι,verb,th/n,ὁ,article,te,mi/trhn,μίτρα,noun,h(\,ὅς,pronoun,mastou\s,e)fi/lhse,φιλέω,verb,to/n,ὁ,article,te,τε,particle,δῶρον,noun,τε,particle,μαστός,noun,pano/n,πανός,noun,au)tou\s,αὐτός,pronoun,q',τε,particle,ou(/s,ὅς,pronoun,e)fo/rei,ἐφοράω,verb,ta/laina,τάλας,adjective,qu/rsous,θύρσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*dh/mhtri,,,th=|,*pulai/h|,Πυλαία,proper,th=|,ὁ,article,tou=ton,οὗτος,pronoun,ou(k,ἐκ,preposition,*pelasgw=n,Πελασγός,proper,*)akri/sios,Ἀκρίσιος,proper,to\n,ὁ,article,nho\n,ναός,noun,e)dei/mato,tau=q',οὗτος,pronoun,o(,ὁ,article,*naukrati/ths,kai\,καί,conjunction,th=|,ὁ,article,ka/tw,κάτος,adjective,ὁ,article,δέμω,verb,Ναυκρατίτης,proper,qugatri\,θυγάτηρ,adjective,ta\,ὁ,article,dw=ra,δῶρον,noun,*timo/dhmos,Τιμόδημος,proper,ei(/sato,ἵζω,verb,tw=n,ὁ,article,kerde/wn,κέρδος,noun,dekateu/mata,δεκάτευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,eu)/caq',εὔχομαι,verb,ou(/tws,οὕτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*dh/mhtri,,,th=|,*pulai/h|,Πυλαία,proper,th=|,ὁ,article,tou=ton,οὗτος,pronoun,ou(k,ἐκ,preposition,*pelasgw=n,Πελασγός,proper,*)akri/sios,Ἀκρίσιος,proper,to\n,ὁ,article,nho\n,ναός,noun,e)dei/mato,tau=q',οὗτος,pronoun,o(,ὁ,article,*naukrati/ths,kai\,καί,conjunction,th=|,ὁ,article,ka/tw,κάτος,adjective,ὁ,article,δέμω,verb,Ναυκρατίτης,proper,qugatri\,θυγάτηρ,adjective,ta\,ὁ,article,dw=ra,δῶρον,noun,*timo/dhmos,Τιμόδημος,proper,ei(/sato,ἵζω,verb,tw=n,ὁ,article,kerde/wn,κέρδος,noun,dekateu/mata,δεκάτευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,eu)/caq',εὔχομαι,verb,ou(/tws,οὕτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(iere/h,,,*dh/mhtros,e)gw/,ἐγώ,pronoun,pote,ποτέ,particle,kai\,καί,conjunction,pa/lin,πάλιν,adverb,*kabei/rwn,Κάβειροι,proper,w)=ner,ἀνήρ,noun,kai\,καί,conjunction,mete/peita,μετέπειμι,verb,*dindumh/nhs,h(,ὁ,article,grh=us,γραῦς,adjective,geno/mhn,h(,ὁ,article,nu=n,νῦν,adverb,ko/nis,κόνις,noun,Δημήτηρ,proper,Δινδυμήνη,proper,γίγνομαι,verb,h(,ὁ,article,'n,ἐν,preposition,o)/tlois,,,*)eleuqou=s,,,pollw=n,πολύς,adjective,prostasi/h,προστασία,noun,ne/wn,νέος,adjective,gunaikw=n,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,te/kn',τέκνον,noun,e)ge/nonto,γίγνομαι,verb,du/',δύη,adjective,a)/rsena,ἄρσην,noun,kh)pe/mus',,,e)kei/nwn,ἐκεῖνος,pronoun,eu)gh/rws,,,e)ni\,ἐν,preposition,xersi/n,,,,,,,,,,,,,,,,,ἐγώ,pronoun,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/rpe,ἕρπω,verb,xai/rwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
