word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
h(,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,au)th\,αὐτός,pronoun,pro/sqen,πρόσθεν,adverb,mhtia/aske,μητιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/os,δέος,noun,de/,δέ,particle,min,μιν,pronoun,i)/sxane,ἰσχάνω,verb,qumo/n,θυμός,noun,mh/,μή,conjunction,pws,πως,particle,h)e\,ἠέ,conjunction,par',παρά,preposition,ai)=san,Αἶσα,proper,e)tw/sia,ἐτώσιος,adjective,meili/caito,μειλίσσω,verb,patro\s,πατήρ,noun,a)tuzome/nhn,ἀτύζομαι,verb,o)loo\n,ὀλοός,adjective,xo/lon,χόλος,noun,h)e\,ἠέ,conjunction,lith=|sin,λιτή,noun,e(spome/nhs,ἕπομαι,verb,a)ri/dhla,ἀρίδηλος,adjective,kai\,καί,conjunction,a)mfada\,ἀμφαδός,adjective,e)/rga,ἔργον,noun,pe/loito,πέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kou/rhn,κόρη,noun,d',δέ,particle,e)c,ἐκ,preposition,a)xe/wn,ἠχή,noun,a)dino\s,ἀδινός,adjective,katelw/feen,καταλωφάω,verb,u(/pnos,ὕπνος,noun,le/ktrw|,λέκτρον,noun,a)naklinqei=san,ἀνακλίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/far,ἄφαρ,adverb,de/,δέ,particle,min,μιν,pronoun,h)peroph=es,ἠπεροπεύς,noun,oi(=a/,οἷος,adjective,t',τε,particle,a)khxeme/nhn,ἀχεύω,verb,o)looi\,ὀλοός,adjective,e)re/qeskon,ἐρέθω,verb,o)/neiroi,ὄνειρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,cei=non,ξένος,noun,d',δέ,particle,e)do/khsen,δοκέω,verb,u(festa/menai,ὑφίστημι,verb,to\n,ὁ,article,a)/eqlon,ἆθλον,noun,ou)/ti,οὔτι,adverb,ma/l',μάλα,adverb,o(rmai/nonta,ὁρμαίνω,verb,de/ros,δέρος,noun,krioi=o,κριός,noun,komi/ssai,κομίζω,verb,ou)de/,οὐδέ,particle,ti,τις,pronoun,toi=o,ὁ,article,e(/khti,ἕκητι,adverb,meta\,μετά,preposition,pto/lin,πόλις,adjective,*ai)h/tao,Αἰήτης,proper,e)lqe/men,ἔρχομαι,verb,o)/fra,ὄφρα,conjunction,de/,δέ,particle,min,μιν,pronoun,sfe/teron,σφέτερος,adjective,do/mon,δόμος,noun,ei)saga/goito,εἰσάγω,verb,kouridi/hn,κουρίδιος,adjective,para/koitin,παράκοιτις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)i/eto,οἴομαι,verb,d',δέ,particle,a)mfi\,ἀμφί,preposition,bo/essin,βοῦς,noun,au)th\,αὐτός,pronoun,a)eqleu/ousa,ἀθλεύω,verb,ma/l',μάλα,adverb,eu)mare/ws,εὐμαρής,adverb,pone/esqai,πονέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sfwite/rous,σφωίτερος,adjective,de\,δέ,particle,tokh=as,τοκεύς,noun,u(posxesi/hs,ὑποσχεσίη,noun,a)qeri/zein,ἀθερίζω,verb,ou(/neken,οὕνεκα,conjunction,ou),οὐ,adverb,kou/rh|,κόρη,noun,zeu=cai,ζεύγνυμι,verb,bo/as,βόα,noun,a)lla/,ἀλλά,adverb,oi(,ἕ,pronoun,au)tw=|,αὐτός,pronoun,prou/qesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,d',δέ,particle,a)/ra,ἄρος,adjective,tou=,ὁ,article,nei=kos,νεῖκος,noun,pe/len,πέλω,verb,a)mfh/riston,ἀμφήριστος,adjective,patri/,πατήρ,noun,te,τε,particle,kai\,καί,conjunction,cei/nois,ξένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th=|,αὐτός,pronoun,d',δέ,particle,e)pie/trepon,ἐπιτρέπω,verb,a)/mfw,ἄμφω,noun,tw\s,τώς,adverb,e)/men,εἰμί,verb,w(/s,ὅς,pronoun,ken,ἄν,particle,e(h=|si,ἑός,adjective,meta\,μετά,preposition,fresi\n,φρήν,noun,i)qu/seien,ἰθύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,a)/fnw,ἄφνω,adverb,to\n,ὁ,article,cei=non,ξένος,noun,a)feidh/sasa,ἀφειδέω,verb,tokh/wn,τοκεύς,noun,ei(/leto,αἱρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,d',δέ,particle,a)me/garton,ἀμέγαρτος,adjective,a)/xos,ἄχος,adjective,la/ben,λάπτω,verb,e)k,ἐκ,preposition,d',δέ,particle,e)bo/hsan,βοάω,verb,xwo/menoi,χάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,d',δέ,particle,u(/pnos,ὕπνος,noun,a(/ma,ἅμα,adverb,klaggh=|,κλαγγή,noun,meqe/hken,μεθίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pallome/nh,πάλλω,verb,d',δέ,particle,a)no/rouse,ἀνορούω,verb,fo/bw|,φόβος,noun,peri/,περί,preposition,t',τε,particle,a)mfi/,ἀμφί,preposition,te,τε,particle,toi/xous,τοῖχος,noun,pa/pthnen,παπταίνω,verb,qala/moio,θάλαμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mo/lis,μόλις,adverb,d',δέ,particle,e)sagei/rato,εἰσαγείρω,verb,qumo\n,θυμός,noun,w(s,ὡς,conjunction,pa/ros,πάρος,preposition,e)n,ἐν,preposition,ste/rnois,στέρνον,noun,a)dinh\n,ἀδινός,adjective,d',δέ,particle,a)nenei/kato,ἀναφέρω,verb,fwnh/n,φωνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deilh\,δειλός,adjective,e)gw/n,ἐγώ,pronoun,oi(=o/n,οἷος,adjective,me,ἐγώ,pronoun,barei=s,βαρύς,adjective,e)fo/bhsan,φοβέω,verb,o)/neiroi,ὄνειρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei/dia,δείδω,verb,mh\,μή,conjunction,me/ga,μέγας,adverb,dh/,δή,particle,ti,τις,pronoun,fe/rh|,φέρω,verb,kako\n,κακός,adjective,h(/de,ὅδε,pronoun,ke/leuqos,κέλευθος,noun,h(rw/wn,ἥρως,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri/,περί,preposition,moi,ἐγώ,pronoun,cei/nw|,ξένος,noun,fre/nes,φρήν,noun,h)ere/qontai,ἠερέθομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mna/sqw,μνάομαι,verb,e(o\n,ἑός,adjective,kata\,κατά,preposition,dh=mon,δῆμος,noun,*)axaii/da,Ἀχαιίς,proper,thlo/qi,τηλόθι,adverb,kou/rhn,κόρη,noun,a)/mmi,ἐγώ,pronoun,de\,δέ,particle,parqeni/h,παρθενία,noun,te,τε,particle,me/loi,μέλω,verb,kai\,καί,conjunction,dw=ma,δῶμα,noun,tokh/wn,τοκεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/mpa,ἔμπας,adverb,ge,γε,particle,mh\n,μήν,particle,qeme/nh,τίθημι,verb,ku/neon,κύνεος,adjective,ke/ar,κῆρ,noun,ou)ke/t',οὐκέτι,adverb,a)/neuqen,ἄνευθε,preposition,au)tokasignh/ths,αὐτοκασιγνήτη,noun,peirh/somai,πειράω,verb,ei)/,εἰ,conjunction,ke/,ἄν,particle,m',ἐγώ,pronoun,a)e/qlw|,ἆθλον,noun,xraismei=n,χραισμέω,verb,a)ntia/sh|sin,ἀντιάω,verb,e)pi\,ἐπί,preposition,sfete/rois,σφέτερος,adjective,a)xe/ousa,ἀχέω,verb,paisi/,παῖς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/,ὁ,article,ke/n,ἄν,particle,moi,ἐγώ,pronoun,lugro\n,λυγρός,adjective,e)ni\,ἐν,preposition,kradi/h|,καρδία,noun,sbe/sai,σβέννυμι,verb,a)/lgos',ἄλγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,r(a,ἄρα,particle,kai\,καί,conjunction,o)rqwqei=sa,ὀρθόω,verb,qu/ras,θύρα,noun,w)/ice,ὀίζω,verb,do/moio,δόμος,noun,nh/lipos,νήλιπος,adjective,oi)e/anos,οἰέανος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,leli/hto,,,ne/esqai,νέομαι,verb,au)tokasignh/thnde,,,kai\,καί,conjunction,e(/rkeos,ἕρκος,noun,ou)do\n,οὐδός,noun,a)/meiyen,ἀμείβω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dh\n,δήν,adverb,de\,δέ,particle,katauto/qi,καταυτόθι,adverb,mi/mnen,μίμνω,verb,e)ni\,ἐν,preposition,prodo/mw|,πρόδομον,noun,qala/moio,θάλαμος,adjective,ai)doi=,αἰδώ,noun,e)ergome/nh,ἔργω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta\,μετά,preposition,d',δέ,particle,e)tra/pet',τρέπω,verb,au)=tis,αὖθις,adverb,o)pi/ssw,ὀπίσσω,adverb,strefqei=s',στρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,pa/lin,πάλιν,adverb,ki/en,κίω,verb,e)/ndoqen,ἔνδοθεν,adverb,a)/y,ἄψ,adverb,t',τε,particle,a)le/einen,ἀλεείνω,verb,ei)/sw,εἴσω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thu/+sioi,τηύσιος,adjective,de\,δέ,particle,po/des,πούς,noun,fe/ron,φέρω,verb,e)/nqa,ἔνθα,adverb,kai\,καί,conjunction,e)/nqa,ἔνθα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/toi,ἤτοι,particle,o(/t',ὅτε,conjunction,i)qu/seien,ἰθύω,verb,e)/ruke/,ἐρύκω,verb,min,μιν,pronoun,e)/ndoqen,ἔνδοθεν,adverb,ai)dw/s,αἰδώς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)doi=,αἰδώ,noun,d',δέ,particle,e)rgome/nhn,ἔργνυμι,verb,qrasu\s,θρασύς,adjective,i(/meros,ἵμερος,adjective,o)tru/nesken,ὀτρύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri\s,τρίς,adverb,me\n,μέν,particle,e)peirh/qh,πειράω,verb,tri\s,τρίς,adverb,d',δέ,particle,e)/sxeto,ἔχω,verb,te/traton,τέταρτος,adjective,au)=tis,αὖθις,adverb,le/ktroisin,λέκτρον,noun,prhnh\s,πρηνής,adjective,e)nika/ppesen,ἐγκαταπίπτω,verb,ei(lixqei=sa,ἑλίσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,o(/te,ὅτε,conjunction,tis,τις,pronoun,nu/mfh,νύμφη,noun,qalero\n,θαλερός,adjective,po/sin,πόσις,noun,e)n,ἐν,preposition,qala/moisin,θάλαμος,adjective,mu/retai,μύρω,verb,w(=|,ὅς,pronoun,min,μιν,pronoun,o)/passan,ὀπάζω,verb,a)delfeoi\,ἀδελφός,adjective,h)de\,ἠδέ,conjunction,tokh=es,τοκεύς,noun,ou)de/,οὐδέ,particle,ti/,τίς,pronoun,pw,πω,particle,pa/sais,πᾶς,adjective,e)pimi/sgetai,ἐπιμίγνυμι,verb,a)mfipo/loisin,ἀμφίπολος,adjective,ai)doi=,αἰδώ,noun,e)pifrosu/nh|,ἐπιφροσύνη,noun,te,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muxw=|,μυχός,noun,d',δέ,particle,a)xe/ousa,ἀχέω,verb,qaa/ssei,θαάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,de/,δέ,particle,tis,τις,pronoun,w)/lese,ὄλλυμι,verb,moi=ra,μοῖρα,adjective,pa/ros,πάρος,preposition,tarph/menai,τέρπω,verb,a)/mfw,ἄμφω,noun,dh/nesin,δῆνος,noun,a)llh/lwn,ἀλλήλων,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,e)/ndoqi,ἔνδοθι,adverb,daiome/nh,δαίω,verb,per,πέρ,particle,si=ga,σῖγα,adverb,ma/la,μάλα,adverb,klai/ei,κλαίω,verb,xh=ron,χήρα,noun,le/xos,λέχος,noun,ei)soro/wsa,εἰσοράω,verb,mh/,μή,conjunction,min,μιν,pronoun,kertome/ousai,κερτομέω,verb,e)pistobe/wsi,ἐπιστοβέω,verb,gunai=kes,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,i)ke/lh,ἴκελος,adjective,*mh/deia,Μήδειος,proper,kinu/reto,κινύρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,de/,δέ,particle,tis,τις,pronoun,a)/fnw,ἄφνω,adverb,murome/nhn,μύρω,verb,messhgu\s,μεσηγύ,adverb,e)pipromolou=s',ἐπιπροβλώσκω,verb,e)no/hsen,νοέω,verb,dmwa/wn,δμωή,noun,h(/,ὅς,pronoun,oi(,ὁ,article,e(pe/tis,ἑπέτις,noun,pe/le,πέλω,verb,kouri/zousa,κουρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*xalkio/ph|,Χαλκιόπη,proper,d',δέ,particle,h)/ggeile,ἀγγέλλω,verb,parasxedo/n,παρασχεδόν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,d',δέ,particle,e)ni\,ἐν,preposition,paisi\n,παῖς,adjective,h(=st',ἧμαι,verb,e)pimhtio/wsa,ἐπιμητιάω,verb,kasignh/thn,κασιγνήτη,noun,a)re/sasqai,ἀρέσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)d',οὐδέ,particle,w(=s,ὡς,conjunction,a)pi/qhsen,ἀπιθέω,verb,o(/t',ὅτε,conjunction,e)/kluen,ἐκλύω,verb,a)mfipo/loio,ἀμφίπολος,adjective,mu=qon,μῦθος,noun,a)nw/iston,ἄνοιστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia\,διά,preposition,d',δέ,particle,e)/ssuto,σεύω,verb,qambh/sasa,θαμβέω,verb,e)k,ἐκ,preposition,qala/mou,θάλαμος,adjective,qa/lamo/nde,θάλαμόνδε,adverb,diampere/s,διαμπερές,adverb,w(=|,ὅς,pronoun,e)/ni,ἐν,preposition,kou/rh,κόρη,noun,ke/klit',κλίνω,verb,a)khxeme/nh,ἀχεύω,verb,dru/yen,δρύπτω,verb,d',δέ,particle,e(ka/terqe,ἑκάτερθε,adverb,pareia/s,παρειά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,i)/de,εἶδον,verb,da/krusin,δάκρυον,noun,o)/sse,ὄσσα,noun,pefurme/na,φύρω,verb,fw/nhse/n,φωνέω,verb,min,μιν,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/wi,,,moi,ἐγώ,pronoun,e)gw/,ἐγώ,pronoun,*mh/deia,Μήδειος,proper,ti/,τίς,pronoun,dh\,δή,particle,ta/de,ὅδε,pronoun,da/krua,δάκρυον,noun,lei/beis,λείβω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/pt',τίπτε,adverb,e)/paqes,πάσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
