word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
le/gw,λέγω,verb,kat',κατά,preposition,a)/ndra,ἀνήρ,noun,mh\,μή,conjunction,qeo/n,θεός,noun,se/bein,σέβω,verb,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xwri\s,χωρίς,adverb,podoyh/strwn,ποδόψηστρον,noun,te,τε,particle,kai\,καί,conjunction,tw=n,ὁ,article,poiki/lwn,ποικίλος,adjective,klhdw\n,κληδών,noun,a)utei=,ἀυτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,mh\,μή,conjunction,kakw=s,κακός,adjective,fronei=n,φρονέω,verb,qeou=,θεός,noun,me/giston,μέγας,adverb,dw=ron,δῶρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)lbi/sai,ὀλβίζω,verb,de\,δέ,particle,xrh\,χρή,verb,bi/on,βίος,adjective,teleuth/sant',τελευτάω,verb,e)n,ἐν,preposition,eu)estoi=,εὐεστώ,noun,fi/lh|,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,pa/nta,πᾶς,adjective,d',δέ,particle,w(\s,ὅς,pronoun,pra/ssoim',πράσσω,verb,a)/n,ἄν,particle,eu)qarsh\s,εὐθαρσής,adverb,e)gw/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,to/d',ὅδε,pronoun,ei)pe\,εἶπον,verb,mh\,μή,conjunction,para\,παρά,preposition,gnw/mhn,γνώμη,noun,e)moi/,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnw/mhn,γνώμη,noun,me\n,μέν,particle,i)/sqi,εἰμί,verb,mh\,μή,conjunction,diafqerou=nt',διαφθείρω,verb,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hu)/cw,εὔχομαι,verb,qeoi=s,θεός,noun,dei/sas,δείδω,verb,a)\n,ἄν,particle,w(=d',ὧδε,adverb,e)/rdein,ἔρδω,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/per,εἴπερ,conjunction,tis,τις,pronoun,ei)dw/s,οἶδα,verb,g',γε,particle,eu)=,εὖ,adverb,to/d',ὅδε,pronoun,e)cei=pon,ἐξεῖπον,verb,te/los,τέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,a)\n,ἄν,particle,dokei=,δοκέω,verb,soi,σύ,pronoun,*pri/amos,Πρίαμος,proper,ei),εἰ,conjunction,ta/d',ὅδε,pronoun,h)/nusen,ἀνύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,poiki/lois,ποικίλος,adjective,a)\n,ἄν,particle,ka/rta,κάρτα,adverb,moi,ἐγώ,pronoun,bh=nai,βαίνω,verb,dokei=,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/,μή,conjunction,nun,νῦν,adverb,to\n,ὁ,article,a)nqrw/peion,ἀνθρώπειος,adjective,ai)desqh=|s,αἰδέομαι,verb,yo/gon,ψόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fh/mh,φήμη,noun,ge,γε,particle,me/ntoi,μέντοι,particle,dhmo/qrous,δημόθροος,adjective,me/ga,μέγας,adverb,sqe/nei,σθένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,a)fqo/nhto/s,ἀφθόνητος,adjective,g',γε,particle,ou)k,οὐ,adverb,e)pi/zhlos,ἐπίζηλος,adjective,pe/lei,πέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,gunaiko/s,γυνή,noun,e)stin,εἰμί,verb,i(mei/rein,ἱμείρω,verb,ma/xhs,μάχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,d',δέ,particle,o)lbi/ois,ὄλβιος,adjective,ge,γε,particle,kai\,καί,conjunction,to\,ὁ,article,nika=sqai,νικάω,verb,pre/pei,πρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,kai\,καί,conjunction,su\,σύ,pronoun,ni/khn,νίκη,noun,th/nde,ὅδε,pronoun,dh/rios,δῆρις,noun,ti/eis,τίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kra/tos,κράτος,noun,me/ntoi,μέντοι,particle,pa/res,παρίημι,verb,g',γε,particle,e(kw\n,ἑκών,adjective,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei),εἰ,conjunction,dokei=,δοκέω,verb,soi,σύ,pronoun,tau=q',οὗτος,pronoun,u(pai/,ὑπό,preposition,tis,τις,pronoun,a)rbu/las,ἀρβύλη,adjective,lu/oi,λύω,verb,ta/xos,τάχος,adjective,pro/doulon,πρόδουλος,adjective,e)/mbasin,ἔμβασις,noun,podo/s,πούς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,toi=sde/,ὅδε,pronoun,m',ἐγώ,pronoun,e)mbai/nonq',ἐμβαίνω,verb,a(lourge/sin,ἁλουργής,adjective,qew=n,θέα,noun,mh/,μή,conjunction,tis,τις,pronoun,pro/swqen,πρόσωθεν,adverb,o)/mmatos,ὄμμα,noun,ba/loi,βάλλω,verb,fqo/nos,φθόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollh\,πολύς,adjective,ga\r,γάρ,particle,ai)dw\s,αἰδώς,adjective,dwmatofqorei=n,δωματοφθορέω,verb,posi\n,πούς,noun,fqei/ronta,φθείρω,verb,plou=ton,πλοῦτος,noun,a)rgurwnh/tous,ἀργυρώνητος,adjective,q',τε,particle,u(fa/s,ὑφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,me\n,μέν,particle,ou(/tw,οὕτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,ce/nhn,ξένος,noun,de\,δέ,particle,preumenw=s,πρευμενής,adverb,th/nd',ὅδε,pronoun,e)sko/mize,εἰσκομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,kratou=nta,κρατέω,verb,malqakw=s,μαλθακός,adjective,qeo\s,θεός,noun,pro/swqen,πρόσωθεν,adverb,eu)menw=s,εὐμενής,adverb,prosde/rketai,προσδέρκομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(kw\n,ἑκών,adjective,ga\r,γάρ,particle,ou)dei\s,οὐδείς,pronoun,douli/w|,δούλιος,adjective,xrh=tai,χράομαι,verb,zugw=|,ζυγόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au(/th,οὗτος,pronoun,de\,δέ,particle,pollw=n,πολύς,adjective,xrhma/twn,χρῆμα,adjective,e)cai/reton,ἐξαιρετός,adjective,a)/nqos,ἄνθος,adjective,stratou=,στρατός,noun,dw/rhm',δώρημα,noun,e)moi\,ἐγώ,pronoun,cune/speto,συνέπομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,d',δέ,particle,a)kou/ein,ἀκούω,verb,sou=,σύ,pronoun,kate/strammai,καταστρέφω,verb,ta/de,ὅδε,pronoun,ei)=m',εἶμι,verb,e)s,εἰς,preposition,do/mwn,δόμος,noun,me/laqra,μέλαθρον,noun,porfu/ras,πορφύρα,noun,patw=n,πατέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stin,εἰμί,verb,qa/lassa,θάλασσα,noun,ti/s,τίς,pronoun,de/,δέ,particle,nin,νιν,pronoun,katasbe/sei,κατασβέννυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tre/fousa,τρέφω,verb,pollh=s,πολύς,adjective,porfu/ras,πορφύρα,noun,i)sa/rguron,ἰσάργυρος,adjective,khki=da,κηκίς,adjective,pagkai/niston,παγκαίνιστος,adjective,ei(ma/twn,εἷμα,noun,bafa/s,βαφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=kos,οἶκος,noun,d',δέ,particle,u(pa/rxei,ὑπάρχω,verb,tw=nde,ὅδε,pronoun,su\n,σύν,preposition,qeoi=s,θεός,noun,a(/lis,ἅλις,adverb,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/nesqai,πένομαι,verb,d',δέ,particle,ou)k,οὐ,adverb,e)pi/statai,ἐφίστημι,verb,do/mos,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollw=n,πολύς,adjective,pathsmo\n,πατησμός,noun,d',δέ,particle,ei(ma/twn,εἷμα,noun,a)\n,ἄν,particle,hu)ca/mhn,εὔχομαι,verb,do/moisi,δόμος,noun,prounexqe/ntos,προφέρω,verb,e)n,ἐν,preposition,xrhsthri/ois,χρηστήριον,noun,yuxh=s,ψυχή,noun,ko/mistra,κόμιστρον,noun,th=sde,ὅδε,pronoun,mhxanwme/nh|,μηχανάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r(i/zhs,ῥίζα,adjective,ga\r,γάρ,particle,ou)/shs,εἰμί,verb,fulla\s,φυλλάς,noun,i(/ket',ἵκω,verb,e)s,εἰς,preposition,do/mous,δόμος,noun,skia\n,σκιά,noun,u(pertei/nasa,ὑπερτείνω,verb,seiri/ou,σείριος,noun,kuno/s,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,sou=,σύ,pronoun,molo/ntos,βλώσκω,verb,dwmati=tin,δωματῖτις,noun,e(sti/an,ἑστία,noun,qa/lpos,θάλπος,noun,me\n,μέν,particle,e)n,ἐν,preposition,xeimw=ni,χειμών,noun,shmai/neis,σημαίνω,verb,molo/n,βλώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,de\,δέ,particle,teu/xh|,τεύχω,verb,*zeu\s,Ζεύς,proper,a)p',ἀπό,preposition,o)/mfakos,ὄμφαξ,noun,pikra=s,πικρός,adjective,oi)=non,οἶνον,noun,to/t',τότε,adverb,h)/dh,ἤδη,adverb,yu=xos,ψῦχος,noun,e)n,ἐν,preposition,do/mois,δόμος,noun,pe/lei,πέλω,verb,a)ndro\s,ἀνήρ,noun,telei/ou,τέλειος,adjective,dw=m',δῶμα,noun,e)pistrwfwme/nou,ἐπιστρωφάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*zeu=,Ζεύς,proper,*zeu=,Ζεύς,proper,te/leie,τέλειος,adjective,ta\s,ὁ,article,e)ma\s,ἐμός,adjective,eu)xa\s,εὐχή,noun,te/lei,τέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/loi,μέλω,verb,de/,δέ,particle,toi,σύ,pronoun,soi\,σύ,pronoun,tw=n,ὁ,article,per,πέρ,particle,a)\n,ἄν,particle,me/llh|s,μέλλω,verb,telei=n,τέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/pte,τίπτε,adverb,moi,ἐγώ,pronoun,to/d',ὅδε,pronoun,e)mpe/dws,ἔμπεδος,adjective,dei=ma,δεῖμα,noun,prostath/rion,προστατήριος,adjective,kardi/as,καρδία,noun,terasko/pou,τερασκόπος,noun,pota=tai,ποτάομαι,verb,mantipolei=,μαντιπολέω,verb,d',δέ,particle,a)ke/leustos,ἀκέλευστος,adjective,a)/misqos,ἄμισθος,adjective,a)oida/,ἀοιδός,noun,ou)d',οὐδέ,particle,a)poptu/sai,ἀποπτύω,verb,di/kan,δίκη,adjective,duskri/twn,δύσκριτος,adjective,o)neira/twn,ὄνειρος,noun,qa/rsos,θάρσος,noun,eu)peiqe\s,εὐπειθής,adverb,i(/zei,ἵζω,verb,freno\s,φρήν,noun,fi/lon,φίλος,adjective,qro/non,θρόνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xro/nos,χρόνος,noun,d',δέ,particle,e)pi\,ἐπί,preposition,prumnhsi/wn,πρυμνήσιος,adjective,cunembolai=s,συνεμβολή,noun,yammi/',,,a)kta=s,ἀκτέα,noun,parh/mhsen,,,eu)=q',εὖτε,conjunction,u(p',ὑπό,preposition,*)/ilion,Ἴλιον,proper,w)=rto,ὄρνυμι,verb,nauba/tas,ναυβάτης,noun,strato/s,στρατός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peu/qomai,πεύθομαι,verb,d',δέ,particle,a)p',ἀπό,preposition,o)mma/twn,ὄμμα,noun,no/ston,νόστος,noun,au)to/martus,αὐτόμαρτυς,noun,w)/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,a)/neu,ἄνευ,preposition,lu/ras,λύρα,adjective,o(/mws,ὅμως,conjunction,u(mnw|dei=,ὑμνῳδέω,verb,qrh=non,θρῆνος,noun,*)erinu/os,Ἐρινύς,proper,au)todi/daktos,αὐτοδίδακτος,adjective,e)/swqen,ἔσωθεν,adverb,qumo/s,θυμός,noun,ou),οὐ,adverb,to\,ὁ,article,pa=n,πᾶς,adjective,e)/xwn,ἔχω,verb,e)lpi/dos,ἐλπίς,noun,fi/lon,φίλος,adjective,qra/sos,θράσος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spla/gxna,σπλάγχνον,noun,d',δέ,particle,ou)/toi,οὔτοι,adverb,mata/|zei,ματᾴζω,verb,pro\s,πρός,preposition,e)ndi/kois,ἔνδικος,adjective,fresi\n,φρήν,noun,telesfo/rois,τελέσφορος,adjective,di/nais,δίνη,noun,kukw/menon,κυκάω,verb,ke/ar,κῆρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)/xomai,εὔχομαι,verb,d',δέ,particle,e)c,ἐκ,preposition,e)ma=s,ἐμός,adjective,e)lpi/dos,ἐλπίς,noun,yu/qh,ψύθος,noun,pesei=n,πίπτω,verb,e)s,εἰς,preposition,to\,ὁ,article,mh\,μή,conjunction,telesfo/ron,τελεσφόρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/la,μάλα,adverb,ge/,γε,particle,toi,σύ,pronoun,to\,ὁ,article,mega/las,μέγας,adverb,u(giei/as,ὑγίεια,noun,a)ko/reston,ἀκόρεστος,adjective,te/rma,τέρμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no/sos,νόσος,noun,ga/r,γάρ,particle,gei/twn,γείτων,noun,o(mo/toixos,ὁμότοιχος,adjective,e)rei/dei,ἐρείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,po/tmos,πότμος,noun,eu)quporw=n,εὐθυπορέω,verb,a)ndro\s,ἀνήρ,noun,e)/paisen,ἐπαείδω,verb,a)/fanton,ἄφαντος,adjective,e(/rma,ἕρμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
