word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS
poi=,ποι,adverb,qei=s,θέω,verb,ou(=tos,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ntws,πάντως,adverb,ou)de\n,οὐδείς,pronoun,dra/seis,δράω,verb,e)lqw/n,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,ga\r,γάρ,particle,simoi=s,σιμός,adjective,kai\,καί,conjunction,toi=s,ὁ,article,ai)sxroi=s,αἰσχρός,adjective,e)yh/fistai,ψηφίζομαι,verb,prote/rois,πρότερος,adjective,binei=n,βινέω,verb,u(ma=s,σύ,pronoun,de\,δέ,particle,te/ws,τέως,adverb,qri=a,θρῖον,noun,labo/ntas,λαμβάνω,verb,difo/rou,δίφορος,adjective,sukh=s,συκῆ,noun,e)n,ἐν,preposition,toi=s,ὁ,article,proqu/roisi,πρόθυρον,noun,de/fesqai',δέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,nun,νῦν,adverb,fra/son,φράζω,verb,moi,ἐγώ,pronoun,tau=t',οὗτος,pronoun,a)re/skei,ἀρέσκω,verb,sfw=|n,σφεῖς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
badiste/on,βαδιστέον,adjective,ta)/r',ἄρα,particle,e)sti\n,εἰμί,verb,ei)s,εἰς,preposition,a)gora\n,ἀγορά,noun,e)moi/,ἐμός,adjective,i(/n',ἵνα,conjunction,a)pode/xwmai,ἀποδέχομαι,verb,ta\,ὁ,article,prosio/nta,πρόσειμι,verb,xrh/mata,χρῆμα,adjective,labou=sa,λαμβάνω,verb,khru/kainan,κηρύκαινα,adjective,eu)/fwno/n,εὔφωνος,adjective,tina,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)me\,ἐγώ,pronoun,ga\r,γάρ,particle,a)na/gkh,ἀνάγκη,noun,tau=ta,οὗτος,pronoun,dra=n,δράω,verb,h(|rhme/nhn,αἱρέω,verb,a)/rxein,ἄρχω,verb,katasth=sai/,καθίστημι,verb,te,τε,particle,ta\,ὁ,article,cussi/tia,συσσίτιον,noun,o(/pws,ὅπως,conjunction,a)\n,ἄν,particle,eu)wxh=sqe,εὐωχέω,verb,prw=ton,πρότερος,adjective,th/meron,σήμερον,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,ga\r,γάρ,particle,eu)wxhso/mesqa,εὐωχέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fh/m',φημί,verb,e)gw/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,ta\s,ὁ,article,po/rnas,πόρνη,noun,katapau=sai,καταπαύω,verb,bou/lomai,βούλομαι,verb,a(pacapa/sas,ἁπαξάπας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/na,ἵνα,conjunction,ti/,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dh=lon,δῆλος,adjective,toutogi/,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/na,ἵνα,conjunction,tw=n,ὁ,article,ne/wn,νέος,adjective,e)/xwsin,ἔχω,verb,au(=tai,οὗτος,pronoun,ta\s,ὁ,article,a)kma/s,ἀκμή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta/s,ὁ,article,ge,γε,particle,dou/las,δούλη,noun,ou)xi\,οὐ,adverb,dei=,δέομαι,verb,kosmoume/nas,κοσμέω,verb,th\n,ὁ,article,tw=n,ὁ,article,e)leuqe/rwn,ἐλεύθερος,adjective,u(farpa/zein,ὑφαρπάζω,verb,*ku/prin,Κύπρις,proper,a)lla\,ἀλλά,adverb,para\,παρά,preposition,toi=s,ὁ,article,dou/loisi,δοῦλος,noun,koima=sqai,κοιμάω,verb,mo/non,μόνος,adjective,katwna/khn,κατωνάκη,adjective,to\n,ὁ,article,xoi=ron,χοῖρος,noun,a)potetilme/nas,ἀποτίλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,nun,νῦν,adverb,e)gw/,ἐγώ,pronoun,soi,σύ,pronoun,parakolouqw=,παρακολουθέω,verb,plhsi/on,πλησίος,adjective,i(/n',ἵνα,conjunction,a)poble/pwmai,ἀποβλέπω,verb,kai\,καί,conjunction,le/gwsi/,λέγω,verb,moi,ἐγώ,pronoun,tadi/,ὅδε,pronoun,to\n,ὁ,article,th=s,ὁ,article,strathgou=,στρατηγός,noun,tou=ton,οὗτος,pronoun,ou),οὐ,adverb,qauma/zete,θαυμάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,i(/n',ἵνα,conjunction,ei)s,εἰς,preposition,a)gora/n,ἀγορά,noun,ge,γε,particle,ta\,ὁ,article,skeu/h,σκεῦος,noun,fe/rw,φέρω,verb,proxeiriou=mai,προχειρίζω,verb,ka)ceta/sw,ἐξετάζω,verb,th\n,ὁ,article,ou)si/an,οὐσία,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xw/rei,χωρέω,verb,su\,σύ,pronoun,deu=ro,δεῦρο,adverb,kinaxu/ra,κιναχύρα,adjective,kalh\,καλός,noun,kalw=s,καλός,noun,tw=n,ὁ,article,xrhma/twn,χρῆμα,adjective,qu/raze,θύραζε,adverb,prw/th,πρότερος,adjective,tw=n,ὁ,article,e)mw=n,ἐμός,adjective,o(/pws,ὅπως,conjunction,a)\n,ἄν,particle,e)ntetrimme/nh,ἐντρίβω,verb,kanhforh=|s,κανηφορέω,verb,pollou\s,πολύς,adjective,ka/tw,κάτος,adjective,dh\,δή,particle,qula/kous,θύλακος,adjective,stre/yas',στρέφω,verb,e)mou/s,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pou=',πού,adverb,sq',,,h(,ὁ,article,difrofo/ros,διφροφόρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,xu/tra,χύτρα,noun,deu=r',δεῦρο,adverb,e)/ciqi,ἔξειμι,verb,nh\,νή,preposition,*di/a,Δίη,proper,me/laina/,μέλας,adjective,g',γε,particle,ou)d',οὐδέ,particle,a)\n,ἄν,particle,ei),εἰ,conjunction,to\,ὁ,article,fa/rmakon,φάρμακον,noun,e(/yous',ἕψω,verb,e)/tuxes,τυγχάνω,verb,w(=|,ὅς,pronoun,*lusikra/ths,Λυσικράτης,proper,melai/netai,μελαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/stw,ἵστημι,verb,par',παρά,preposition,au)th/n,αὐτός,pronoun,deu=r',δεῦρο,adverb,i)/q',εἶμι,verb,h(,ὁ,article,kommw/tria,κομμώτρια,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,deu=ro,δεῦρο,adverb,tau/thn,οὗτος,pronoun,th\n,ὁ,article,u(dri/an,ὑδρία,noun,u(driafo/re,ὑδριαφόρος,noun,e)ntau=qa,ἐνταῦθα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,de\,δέ,particle,deu=r',δεῦρο,adverb,h(,ὁ,article,kiqarw|do\s,κιθαρῳδός,noun,e)/ciqi,ἔξειμι,verb,polla/kis,πολλάκις,adverb,a)nasth/sasa/,ἀνίστημι,verb,m',ἐγώ,pronoun,ei)s,εἰς,preposition,e)kklhsi/an,ἐκκλησία,noun,a)wri\,ἀωρί,adverb,nuktw=n,νύξ,adjective,dia\,διά,preposition,to\n,ὁ,article,o)/rqrion,ὄρθριος,adjective,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,th\n,ὁ,article,ska/fhn,σκάφη,noun,labw\n,λαμβάνω,verb,proi/+tw,πρόειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,khri/a,κηρίον,noun,ko/mize,κομίζω,verb,tou\s,ὁ,article,qallou\s,θαλλός,noun,kaqi/sth,καθίστημι,verb,plhsi/on,πλησίος,adjective,kai\,καί,conjunction,tw\,ὁ,article,tri/pod',τρίπους,adjective,e)ce/negke,ἐκφέρω,verb,kai\,καί,conjunction,th\n,ὁ,article,lh/kuqon,λήκυθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,xutri/di',χυτρίδιον,adjective,h)/dh,ἤδη,adverb,kai\,καί,conjunction,to\n,ὁ,article,o)/xlon,ὄχλος,noun,a)fi/ete,ἀφίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,kataqh/sw,καταθέω,verb,ta)ma/,ἁμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakodai/mwn,κακοδαίμων,adjective,a)/ra,ἄρα,particle,a)nh\r,ἀνήρ,noun,e)/somai,εἰμί,verb,kai\,καί,conjunction,nou=n,νόος,adjective,o)li/gon,ὀλίγος,adjective,kekthme/nos,κτάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,to\n,ὁ,article,*poseidw=,Ποσειδῶν,proper,g',γε,particle,ou)de/pot',οὐδέποτε,adverb,a)lla\,ἀλλά,adverb,basaniw=,βασανίζω,verb,prw/tiston,πρώτιστος,adjective,au)ta\,αὐτός,pronoun,polla/kis,πολλάκις,adverb,kai\,καί,conjunction,ske/yomai,σκέπτομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,to\n,ὁ,article,e)mo\n,ἐμός,adjective,i(drw=ta,ἱδρώς,noun,kai\,καί,conjunction,feidwli/an,φειδωλία,noun,ou)de\n,οὐδείς,pronoun,pro\s,πρός,preposition,e)/pos,ἔπος,adjective,ou(/tws,οὕτως,adverb,a)noh/tws,ἀνόητος,adjective,e)kbalw=,ἐκβάλλω,verb,pri\n,πρίν,adverb,a)\n,ἄν,particle,e)kpu/qwmai,ἐκπυνθάνομαι,verb,pa=n,πᾶς,adjective,to\,ὁ,article,pra=gm',πρᾶγμα,noun,o(/pws,ὅπως,conjunction,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ti/,τίς,pronoun,ta\,ὁ,article,skeua/ria,σκευάριον,noun,tauti\,οὗτος,pronoun,bou/letai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/teron,πότερος,adjective,metoikizo/menos,μετοικίζω,verb,e)cenh/noxas,ἐκφέρω,verb,au)/t',αὐτός,pronoun,h)\,ἠέ,conjunction,fe/reis,φέρω,verb,e)ne/xura,ἐνέχυρον,noun,qh/swn,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,dh=t',δῆτα,adverb,e)pi\,ἐπί,preposition,stoi/xou,στοῖχος,noun,'sti\n,εἰμί,verb,ou(/tws,οὕτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/ti,οὔτι,adverb,mh\,μή,conjunction,*(ie/rwni,Ἱέρων,proper,tw=|,ὁ,article,kh/ruki,κῆρυξ,noun,pomph\n,πομπή,noun,pe/mpete,πέμπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,*di/',Δίη,proper,a)ll',ἀλλά,adverb,a)pofe/rein,ἀποφέρω,verb,au)ta\,αὐτός,pronoun,me/llw,μέλλω,verb,th=|,ὁ,article,po/lei,πόλις,adjective,e)s,εἰς,preposition,th\n,ὁ,article,a)gora\n,ἀγορά,noun,kata\,κατά,preposition,tou\s,ὁ,article,dedogme/nous,δοκέω,verb,no/mous,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/lleis,μέλλω,verb,a)pofe/rein,ἀποφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nu,πάνυ,adverb,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kakodai/mwn,κακοδαίμων,adjective,a)/r',ἄρα,particle,ei)=,εἶμι,verb,nh\,νή,preposition,to\n,ὁ,article,*di/a,Δίη,proper,to\n,ὁ,article,swth=ra,σωτήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)xi\,οὐ,adverb,peiqarxei=n,πειθαρχέω,verb,me,ἐγώ,pronoun,toi=s,ὁ,article,no/moisi,νόμος,noun,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi/oisin,ποιέω,verb,w)=,ὦ,interjection,du/sthne,δύστηνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,dedogme/nois,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,a)no/htos,ἀνόητος,adjective,h)=sq',ἔσθω,verb,a)/ra,ἄρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)liqiw/tatos,ἠλίθιος,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,a(pacapa/ntwn,ἁπαξάπας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,to\,ὁ,article,tatto/menon,τάσσω,verb,poiw=,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,tatto/menon,τάσσω,verb,ga\r,γάρ,particle,dei=,δέομαι,verb,poiei=n,ποιέω,verb,to\n,ὁ,article,sw/frona,σώφρων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/lista,μάλιστα,adverb,pa/ntwn,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,me\n,μέν,particle,ou)=n,οὖν,particle,a)be/lteron,ἀβέλτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,ou),οὐ,adverb,kataqei=nai,κατατίθημι,verb,dianoei=,διανοέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fula/comai,φυλάσσω,verb,pri\n,πρίν,adverb,a)/n,ἄν,particle,g',γε,particle,i)/dw,εἶδον,verb,to\,ὁ,article,plh=qos,πλῆθος,noun,o(/,ὅς,pronoun,ti,τις,pronoun,bouleu/etai,βουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga\r,γάρ,particle,a)/llo,ἄλλος,adjective,g',γε,particle,h)\,ἠέ,conjunction,fe/rein,φέρω,verb,pareskeuasme/noi,παρασκευάζω,verb,ta\,ὁ,article,xrh/mat',χρῆμα,adjective,ei)si/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,i)dw\n,εἶδον,verb,e)peiqo/mhn,πείθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gousi,λέγω,verb,gou=n,γοῦν,particle,e)n,ἐν,preposition,tai=s,ὁ,article,o(doi=s,ὁδός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
