word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/2/lemma/@_entry,word/2/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/18/lemma/@_entry,word/18/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/41/lemma/@_entry,word/41/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/58/lemma/@_entry,word/58/lemma/@_POS,word/72/@_form,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS
h)\n,ἐάν,conjunction,de\,δέ,particle,mh\,o(,ὁ,article,xulo\s,χυλός,noun,tw=n,ὁ,article,shtani/wn,σητάνιον,adjective,purw=n,πυρά,noun,paxu\s,παχύς,adjective,yuxro\s,ψυχρός,adjective,kai\,καί,conjunction,to\,ὁ,article,fa/kinon,φάκινος,adjective,e)/tnos,ἔτνος,noun,kai\,καί,conjunction,a)/rtoi,ἄρτος,noun,μή,conjunction,e)gkrufi/ai,ἐγκρυφίας,adjective,kai\,καί,conjunction,i)xqu/es,pure/ssonti,πυρέσσω,verb,ἰχθύς,noun,me\n,μέν,particle,e(fqoi\,ἑφθός,adjective,a)pure/tw|,ἀπύρετος,adjective,de\,δέ,particle,e)o/nti,εἰμί,verb,o)ptoi\,ὀπτός,adjective,kai\,καί,conjunction,oi)=nos,οἶνος,noun,me/las,μέλας,adjective,a)pure/tw|,ἀπύρετος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,mh\,u(/dwr,ὕδωρ,noun,a)po\,ἀπό,preposition,mespi/lwn,μέσπιλον,noun,h)\,ἠέ,conjunction,mu/rtwn,μύρτον,noun,h)\,ἠέ,conjunction,mh/lwn,μῆλον,noun,h)\,ἠέ,conjunction,ou)/wn,,,h)\,ἠέ,conjunction,foinikobala/nwn,φοινικοβάλανος,noun,h)\,ἠέ,conjunction,oi)na/nqhs,οἰνάνθη,noun,μή,conjunction,a)mpelikh=s,ἀμπελικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,pureto\s,mh\,μή,conjunction,e)/xh,χάω,verb,kai\,καί,conjunction,stro/foi,στρόφος,noun,e)/wsi,εἰμί,verb,ga/la,γάλα,noun,o)/neion,ὄνειος,adjective,qermo\n,θερμός,adjective,o)li/gon,ὀλίγος,adjective,to\,ὁ,article,prw=ton,πρότερος,adjective,e)/peita,ἔπειτα,adverb,e)k,ἐκ,preposition,πυρετός,noun,prosagwgh=s,προσαγωγεύς,noun,plei=on,πλέως,adjective,kai\,li/nou,λίνος,noun,καί,conjunction,spe/rma,σπέρμα,noun,kai\,καί,conjunction,pu/rina,πύρινος,adjective,a)/lfita,ἄλφιτον,noun,kai\,καί,conjunction,tw=n,ὁ,article,ai)gupti/wn,,,kua/mwn,κύαμος,adjective,e)celw\n,ἐξαιρέω,verb,ta\,ὁ,article,pikra\,πικρός,adjective,katale/sas,καταλέω,verb,e)pipa/sswn,ἐπιπάσσω,verb,pine/tw,πίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,w)a\,ᾠόν,noun,h(mipage/a,e)sqie/tw,ἐσθίω,verb,o)pta\,ὀπτός,adjective,kai\,καί,conjunction,semi/dalin,σεμίδαλις,noun,kai\,καί,conjunction,ke/gxron,κέγχρος,noun,kai\,καί,conjunction,xo/ndron,χόνδρος,noun,e(fqo\n,ἑφθός,adjective,e)n,ἐν,preposition,ga/lakti,γάλα,noun,e(fqa\,ἑφθός,adjective,yuxra\,ψυχρός,adjective,ἡμιπαγής,adjective,e)sqi/ein,ἐσθίω,verb,kai\,καί,conjunction,ta\,tou/toisin,οὗτος,pronoun,ὁ,article,o(/moia,ὅμοιος,adjective,kai\,καί,conjunction,pota\,ποτός,adjective,kai\,καί,conjunction,e)de/smata,ἔδεσμα,noun,prosfere/sqw,προσφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,diaithtikh=s,διαιτητικός,adjective,e)sti,me/giston,μέγας,adverb,parathre/ein,παρατηρέω,verb,kai\,καί,conjunction,fula/ssein,φυλάσσω,verb,e)n,ἐν,preposition,toi=si,ὁ,article,makroi=sin,μακρός,adjective,a)r)*rwsth/masi,,,kai\,καί,conjunction,ta\s,ὁ,article,e)pita/sias,ἐπίτασις,noun,tw=n,ὁ,article,puretw=n,πυρετός,noun,εἰμί,verb,kai\,καί,conjunction,ta\s,ὁ,article,a)ne/sias,w(/ste,ὥστε,conjunction,ἄνεσις,adjective,tou\s,ὁ,article,kairou\s,καιρός,noun,diapefula/xqai,διαφυλάσσω,verb,o(ko/te,ὁπότε,adverb,mh\,μή,conjunction,dei=,δέομαι,verb,ta\,ὁ,article,siti/a,σιτίον,noun,prosenegkei=n,προσφέρω,verb,kai\,καί,conjunction,a)sfale/ws,ἀσφαλής,adjective,o(ko/te,ὁπότε,adverb,dei=,δέομαι,verb,prosenegkei=n,προσφέρω,verb,ei)de/nai,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,o(/tan,plei=ston,πλεῖστος,adjective,a)pe/xwsi,ἀπέχω,verb,th=s,ὁ,article,e)pita/sios,ἐπίτασις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὅταν,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)de/nai,οἶδα,verb,de\,δέ,particle,tou\s,kefalalgikou\s,κεφαλαλγικός,adjective,e)k,ἐκ,preposition,gumnasi/wn,γύμνασις,noun,h)\,ἠέ,conjunction,dro/mwn,δρόμος,noun,h)\,ἠέ,conjunction,poreiw=n,πορεία,noun,h)\,ἠέ,conjunction,kunhgesi/wn,κυνηγέσιον,noun,h)\,ἠέ,conjunction,a)/llou,ἄλλος,adjective,tino\s,τις,pronoun,po/nou,πόνος,noun,ὁ,article,a)kai/rou,ἄκαιρος,adjective,h)\,ἠέ,conjunction,e)c,a)frodisi/wn,Ἀφροδίσιος,proper,ἐκ,preposition,tou\s,ὁ,article,a)xro/ous,ἄχροος,adjective,tou\s,ὁ,article,bragxale/ous,βραγχαλέος,adjective,tou\s,ὁ,article,splhnw/deas,σπληνώδης,adjective,tou\s,ὁ,article,leifai/mous,,,tou\s,ὁ,article,pneumatw/deas,πνευματώδης,adjective,tou\s,ὁ,article,chra\,ξηρός,adjective,bh/ssontas,βήσσω,verb,kai\,καί,conjunction,diyw/deas,διψώδης,adjective,tou\s,ὁ,article,fusw/deas,φυσώδης,adjective,flebw=n,φλέψ,noun,a)polh/yias,ἀπόληψις,noun,e)ntetame/nous,ἐντείνω,verb,u(poxo/ndria,ὑποχόνδριος,adjective,kai\,pleura\,πλευρά,noun,kai\,καί,conjunction,meta/frenon,μετάφρενον,noun,tou\s,ὁ,article,a)ponenarkwme/nous,ἀποναρκόομαι,verb,kai\,καί,conjunction,a)maura\,ἀμαυρός,adjective,ble/pontas,βλέπω,verb,καί,conjunction,kai\,καί,conjunction,oi(=sin,ὅς,pronoun,h)=xoi,ἦχος,noun,tw=n,ὁ,article,ou)a/twn,οὖς,noun,e)mpi/ptousi,ἐμπίτνω,verb,kai\,καί,conjunction,th=s,ὁ,article,ou)rh/qrhs,a)krate/ws,ἀκρατής,adverb,diakeime/nous,διάκειμαι,verb,tou\s,ὁ,article,i)kteriw/deas,ἰκτεριώδης,adjective,kai\,καί,conjunction,w(=n,ὅς,pronoun,ai(,ὁ,article,koili/ai,κοιλία,noun,w)ma\,ὠμός,adjective,e)kba/llousi,ἐκβάλλω,verb,kai\,καί,conjunction,ai(mor)*rage/ontas,,,e)k,ἐκ,preposition,οὐρήθρα,noun,*rino\s,h)\,ἠέ,conjunction,kaq',κατά,preposition,e(/drhn,ἕδρα,noun,sfodrw=s,σφοδρός,adjective,h)\n,ἐάν,conjunction,e)n,ἐν,preposition,e)mfush/masin,ἐμφύσημα,noun,e)/wsin,εἰμί,verb,h)\,ἠέ,conjunction,po/nos,πόνος,noun,au)toi=sin,αὐτός,pronoun,e)pitre/xh|,ἐπιτρέχω,verb,sfodro\s,σφοδρός,adjective,kai\,καί,conjunction,mh\,μή,conjunction,e)pikrate/wsin,ἐπικρατέω,verb
tw=n,ὁ,article,toiw=nde,τοιόσδε,adjective,mhde/na,farmakeu/ein,φαρμακεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μηδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ki/nduno/n,κίνδυνος,noun,te,τε,particle,ga\r,e(/cei,ἔχω,verb,kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,o)nh/seis,ὀνίνημι,verb,ta/s,ὁ,article,te,τε,particle,a)po\,ἀπό,preposition,tau)toma/tou,αὐτόματος,adjective,a)palla/cias,ἀπάλλαξις,noun,kai\,καί,conjunction,kri/sias,κρίσις,adjective,a)fairh/seis,ἀφαιρέω,verb,,,,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,ai(=ma,tini\,τις,pronoun,cumfe/rh|,συμφέρω,verb,a)faire/ein,ἀφαιρέω,verb,stereh\n,στερεός,adjective,pro/teron,πρότερος,adjective,poie/ein,ποιέω,verb,th\n,ὁ,article,koili/hn,κοιλία,noun,kai\,καί,conjunction,ou(/tws,οὕτως,adverb,a)faire/ein,ἀφαιρέω,verb,kai\,καί,conjunction,limoktone/ein,λιμοκτονέω,verb,αἷμα,noun,kai\,καί,conjunction,oi)=non,οἶνον,noun,a)faire/ein,au)te/wn,αὐτός,pronoun,ἀφαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,th=|,ὁ,article,diai/th|,th=|,ὁ,article,proshkou/sh|,προσήκω,verb,ta\,ὁ,article,e)pi/loipa,ἐπίλοιπος,adjective,au)te/wn,αὐτός,pronoun,kai\,καί,conjunction,puri/h|sin,πυρία,noun,e)ni/kmoisi,ἔνικμος,adjective,qera/peue,θεραπεύω,verb,,,,,,,,,,,,,δίαιτα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de/,δέ,particle,soi,kata/puknos,κατάπυκνος,adjective,h(,ὁ,article,koili/h,κοιλία,noun,doke/h|,δοκέω,verb,ei)=nai,εἰμί,verb,malqakw=|,μαλθακός,adjective,klu/smati,κλύσμα,noun,u(po/kluze,ὑποκλύζω,verb,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,farmakeu=sai,do/ch|,δόξα,noun,e)llebo/rw|,ἑλλέβορος,noun,a)sfale/ws,ἀσφαλής,adjective,a)/nw,ἄνω,adverb,ka/qaire,καθαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,φαρμακάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/tw,κάτος,adjective,de\,δέ,particle,mhdeni\,tw=n,ὁ,article,toiw=nde,τοιόσδε,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μηδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kra/tiston,κράτιστος,adjective,de\,δέ,particle,e)s,ou)/rhsin,οὔρησις,noun,kai\,καί,conjunction,e)s,εἰς,preposition,i(drw=tas,ἱδρώς,noun,kai\,καί,conjunction,e)s,εἰς,preposition,peripa/tous,περίπατος,noun,a)/gein,ἄγω,verb,,,,,,,,,,,,,,,,εἰς,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tri/yei,τρῖψις,noun,h(su/xw|,xre/o,χράομαι,verb,i(/na,ἵνα,conjunction,mh\,μή,conjunction,puknw/sh|s,πυκνάζω,verb,th\n,ὁ,article,e(/cin,ἕξις,noun,,,,,,,,,,,,,,,,,,,,,,ἥσυχος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,klinopeth\s,h)=|,εἰμί,verb,a)/lloi,ἄλλος,adjective,tribe/twsan,τρίβω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,κλινοπετής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kh)\n,ἐν,preposition,me\n,μέν,particle,e)n,tw=|,ὁ,article,qw/rhki,θώραξ,noun,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,frenw=n,φρήν,noun,lupe/h|,λυπέω,verb,to\,ὁ,article,pa/qos,πάθος,adjective,au)to\n,αὐτός,pronoun,a)nakaqi/zein,ἀνακαθίζω,verb,w(s,ὡς,conjunction,pleista/kis,πλειστάκις,adverb,kai\,καί,conjunction,ἐν,preposition,w(s,ὡς,conjunction,h(/kista,ἥκιστος,adjective,proskline/sqwsan,e)s,εἰς,preposition,προσκλίνω,verb,o(/te,ὅστε,pronoun,dunatoi/,δυνατός,adjective,ei)si,εἰμί,verb,kai\,καί,conjunction,kaqi/zonta,καθίζω,verb,a)natri/bein,ἀνατρίβω,verb,min,μιν,pronoun,poulu\n,πολύς,adjective,xro/non,χρόνος,noun,pollw=|,πολύς,adjective,qermw=|,θερμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,e)n,th=|,ὁ,article,ka/tw,κάτος,adjective,koili/h|,κοιλία,noun,u(po\,ὑπό,preposition,fre/nas,φρήν,noun,i)/sxh|,ἴσχω,verb,ta\,ὁ,article,a)lgh/mata,ἄλγημα,noun,a)nake/esqai,ἀνάκειμαι,verb,cumfe/rei,συμφέρω,verb,kai\,καί,conjunction,mhdemi/hn,μηδείς,pronoun,ki/nhsin,κίνησις,adjective,ἐν,preposition,kine/esqai,κινέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,toiw=|de,τοιόσδε,adjective,sw/mati,mhde\n,μηδείς,pronoun,prosfe/resqai,προσφέρω,verb,e)/cw,ἔξω,adverb,th=s,ὁ,article,a)natri/yios,ἀνάτριψις,noun,,,,,,,,,,,,,,,,,,,,,,,,,σῶμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,de\,δέ,particle,e)k,th=s,ὁ,article,ka/tw,κάτος,adjective,koili/hs,κοιλία,noun,luo/mena,λύω,verb,di',διά,preposition,ou)/rwn,οὖρον,noun,kai\,καί,conjunction,i(drw/twn,ἱδρόω,verb,h)\n,ἐάν,conjunction,o)lisqh=|,,,metri/ws,μέτριος,adjective,u(po\,ὑπό,preposition,au)tomatismou=,αὐτοματισμός,noun,ἐκ,preposition,lu/etai,λύω,verb,ta\,ὁ,article,smikra/,,,,μικρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
