word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form,word/113/lemma/@_entry,word/113/lemma/@_POS,word/114/@_form,word/114/lemma/@_entry,word/114/lemma/@_POS,word/115/@_form,word/115/lemma/@_entry,word/115/lemma/@_POS,word/116/@_form,word/116/lemma/@_entry,word/116/lemma/@_POS,word/117/@_form,word/117/lemma/@_entry,word/117/lemma/@_POS,word/118/@_form,word/118/lemma/@_entry,word/118/lemma/@_POS,word/62/lemma/@_entry,word/62/lemma/@_POS
e)kei=no,ἐκεῖνος,pronoun,d',δέ,particle,e)nqumei=sqe,ἐνθυμέομαι,verb,pro\s,πρός,preposition,u(ma=s,σύ,pronoun,au)tou/s,αὐτός,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,ti/,τίς,pronoun,pot',ποτέ,particle,oi)/esq',οἴομαι,verb,h(ma=s,ἐγώ,pronoun,pa/sxein,πάσχω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,parelhluqo/ti,παρέρχομαι,verb,xro/nw|,χρόνος,noun,u(po\,ὑπό,preposition,tou/twn,οὗτος,pronoun,kai\,καί,conjunction,u(po\,ὑπό,preposition,th=s,ὁ,article,u(/brews,ὕβρις,noun,th=s,ὁ,article,tou/twn,οὗτος,pronoun,o(/pou,ὅπου,adverb,u(mw=n,σύ,pronoun,po/lews,πόλις,adjective,thlikauthsi/,τηλικοῦτος,adjective,katefro/nhsan,καταφρονέω,verb,kai\,καί,conjunction,tw=n,ὁ,article,no/mwn,νόμος,noun,tw=n,ὁ,article,u(mete/rwn,ὑμέτερος,adjective,kai\,καί,conjunction,a(\,ὅς,pronoun,diarrh/dhn,διαρρήδην,adverb,a)pagoreu/ousin,ἀπαγορεύω,verb,oi(,ὁ,article,no/moi,νόμος,noun,mh\,μή,conjunction,poiei=n,ποιέω,verb,ou(twsi\,οὑτωσί,adverb,katafronhtikw=s,καταφρονητικός,adjective,h)|ki/santo,αἰκίζομαι,verb,ta\,ὁ,article,xwri/a,χωρίον,noun,a(\,ὅς,pronoun,kate/lipen,καταλιμπάνω,verb,*(agni/as,Ἁγνίης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,no/mos,νόμος,noun,a)pagoreu/ei,ἀπαγορεύω,verb,mhd',μηδέ,particle,e)k,ἐκ,preposition,tou=,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,xwri/ou,χωρίον,noun,tou=,ὁ,article,patrw/|ou,πατρῷος,adjective,mhde\n,μηδείς,pronoun,tou/twn,οὗτος,pronoun,poiei=n,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu/,πολύς,adjective,ge,γε,particle,au)toi=s,αὐτός,pronoun,me/lei,μέλω,verb,h)\,ἠέ,conjunction,toi=s,ὁ,article,no/mois,νόμος,noun,toi=s,ὁ,article,u(mete/rois,ὑμέτερος,adjective,pei/qesqai,πείθω,verb,h)\,ἠέ,conjunction,o(/pws,ὅπως,conjunction,mh\,μή,conjunction,e)cerhmwqh/setai,ἐξερημόω,verb,o(,ὁ,article,oi)=kos,οἶκος,noun,o(,ὁ,article,*(agni/ou,Ἁγνίης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de/,δέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,bou/lomai,βούλομαι,verb,peri\,περί,preposition,e)mautou=,ἐμαυτοῦ,pronoun,pro\s,πρός,preposition,u(ma=s,σύ,pronoun,ei)pei=n,εἶπον,verb,dia\,διά,preposition,braxe/wn,βράχεα,noun,kai\,καί,conjunction,e)pidei=cai,ἐπιδείκνυμι,verb,o(/ti,ὅστις,pronoun,ou)x,οὐ,adverb,o(moi/ws,ὅμοιος,adjective,tou/tois,οὗτος,pronoun,e)pime/leian,ἐπιμέλεια,noun,e)poihsa/mhn,ποιέω,verb,tou=,ὁ,article,oi)/kou,οἶκος,noun,tou=,ὁ,article,*(agni/ou,Ἁγνίης,proper,o(/pws,ὅπως,conjunction,mh\,μή,conjunction,e)cerhmwqh/setai,ἐξερημόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,au)to\s,αὐτός,pronoun,ga/r,γάρ,particle,ei)mi,εἰμί,verb,tou=,ὁ,article,ge/nous,γένος,noun,tou=,ὁ,article,*bouse/lou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(/abrwnos,,,ga\r,γάρ,particle,tou=,ὁ,article,*bouse/lou,,,ui(e/os,υἱός,noun,e)/laben,λάπτω,verb,th\n,ὁ,article,qugatridh=n,θυγατριδῆ,noun,*kalli/stratos,Καλλίστρατος,proper,*eu)bouli/dou,Εὐβουλίδης,proper,me\n,μέν,particle,ui(o\s,υἱός,noun,w)/n,εἰμί,verb,*bouse/lou,,,d',δέ,particle,u(i+dou=s,ὑιδοῦς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)k,ἐκ,preposition,th=s,ὁ,article,*(/abrwnos,,,qugatridh=s,θυγατριδῆ,noun,kai\,καί,conjunction,e)k,ἐκ,preposition,*kallistra/tou,Καλλίστρατος,proper,tou=,ὁ,article,a)delfidou=,ἀδελφιδέος,noun,tou=,ὁ,article,*(/abrwnos,,,e)ge/neto,γίγνομαι,verb,h(,ὁ,article,mh/thr,μήτηρ,noun,h(,ὁ,article,h(mete/ra,ἡμέτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,e)peidh\,ἐπεί,conjunction,e)pedikasa/mhn,ἐπιδικάζω,verb,th=s,ὁ,article,tou/tou,οὗτος,pronoun,mhtro\s,μήτηρ,noun,kai\,καί,conjunction,e)ge/nonto/,γίγνομαι,verb,moi,ἐγώ,pronoun,ui(ei=s,υἱός,noun,me\n,μέν,particle,te/ttares,τέσσαρες,noun,quga/thr,θυγάτηρ,adjective,de\,δέ,particle,mi/a,εἷς,adjective,ta\,ὁ,article,o)no/mata,ὄνομα,adjective,e)qe/mhn,τίθημι,verb,tou/tois,οὗτος,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,tw=|,ὁ,article,me\n,μέν,particle,presbuta/tw|,πρέσβυς,noun,to\,ὁ,article,tou=,ὁ,article,patro\s,πατήρ,noun,tou=,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,o)/noma,ὄνομα,adjective,*swsi/an,Σωσίης,proper,w(/sper,ὥσπερ,adverb,kai\,καί,conjunction,di/kaio/n,δίκαιος,adjective,e)stin,εἰμί,verb,kai\,καί,conjunction,a)pe/dwka,ἀποδίδωμι,verb,tw=|,ὁ,article,presbuta/tw|,πρέσβυς,noun,tou=to,οὗτος,pronoun,to\,ὁ,article,o)/noma,ὄνομα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,de\,δέ,particle,met',μετά,preposition,au)to\n,αὐτός,pronoun,genome/nw|,γίγνομαι,verb,tou/tw|,οὗτος,pronoun,e)qe/mhn,τίθημι,verb,*eu)bouli/dhn,Εὐβουλίδης,proper,o(/per,ὅσπερ,adjective,h)=n,εἰμί,verb,o)/noma,ὄνομα,adjective,tw=|,ὁ,article,patri\,πατήρ,noun,tw=|,ὁ,article,th=s,ὁ,article,mhtro\s,μήτηρ,noun,tou=,ὁ,article,paido\s,παῖς,adjective,toutoui/,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,de\,δέ,particle,meta\,μετά,preposition,tou=ton,οὗτος,pronoun,*menesqe/a,Μενεσθεύς,proper,e)qe/mhn,τίθημι,verb,kai\,καί,conjunction,ga\r,γάρ,particle,o(,ὁ,article,*menesqeu\s,Μενεσθεύς,proper,oi)kei=os,οἰκεῖος,adjective,h)=n,εἰμί,verb,th=s,ὁ,article,e)mh=s,ἐμός,adjective,gunaiko/s),γυνή,noun,tw=|,ὁ,article,de\,δέ,particle,newta/tw|,νέος,adjective,e)qe/mhn,τίθημι,verb,o)/noma,ὄνομα,adjective,*kalli/straton,Καλλίστρατος,proper,o(\,ὅς,pronoun,h)=n,εἰμί,verb,o)/noma,ὄνομα,adjective,tw=|,ὁ,article,patri\,πατήρ,noun,th=s,ὁ,article,e)mh=s,ἐμός,adjective,mhtro/s,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,de\,δέ,particle,pro\s,πρός,preposition,tou/tois,οὗτος,pronoun,kai\,καί,conjunction,th\n,ὁ,article,qugate/ra,θυγάτηρ,adjective,e)/dwka,δίδωμι,verb,ou)damo/se,οὐδαμόσε,adverb,e)/cw,ἔξω,adverb,a)lla\,ἀλλά,adverb,tw=|,ὁ,article,a)delfidw=|,ἀδελφιδέος,noun,tw=|,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,o(/pws,ὅπως,conjunction,e)a\n,ἐάν,conjunction,u(giai/nwsin,ὑγιαίνω,verb,kai\,καί,conjunction,oi(,ἕ,pronoun,e)k,ἐκ,preposition,tou/twn,οὗτος,pronoun,e)k,ἐκ,preposition,tou=,ὁ,article,au)tou=,αὐτός,pronoun,ge/nous,γένος,noun,w)=sin,εἰμί,verb,*(agni/a|,Ἁγνίης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ou)=n,οὖν,particle,tou=ton,οὗτος,pronoun,to\n,ὁ,article,tro/pon,τρόπος,noun,diw/|khsa,διοικέω,verb,o(/pws,ὅπως,conjunction,a)\n,ἄν,particle,diasw/|zwntai,διασῴζω,verb,o(/ti,ὅστις,pronoun,ma/lista,μάλιστα,adverb,oi(,ὁ,article,oi)=koi,οἶκος,noun,oi(,ὁ,article,a)po\,ἀπό,preposition,tou=,ὁ,article,*bouse/lou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tous,οὗτος,pronoun,de\,δέ,particle,e)ceta/swmen,ἐξετάζω,verb,pa/lin,πάλιν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,prw/tiston,πρώτιστος,adjective,me\n,μέν,particle,to\n,ὁ,article,no/mon,νόμος,noun,toutoni\,οὗτος,pronoun,a)na/gnwqi,ἀναγιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,a)/rxwn,ἄρχων,noun,e)pimelei/sqw,ἐπιμελέομαι,verb,tw=n,ὁ,article,o)rfanw=n,ὀρφανός,adjective,kai\,καί,conjunction,tw=n,ὁ,article,e)piklh/rwn,ἐπίκληρος,adjective,kai\,καί,conjunction,tw=n,ὁ,article,oi)/kwn,οἶκος,noun,tw=n,ὁ,article,e)cerhmoume/nwn,ἐξερημόω,verb,kai\,καί,conjunction,tw=n,ὁ,article,gunaikw=n,γυνή,noun,o(/sai,ὅσος,adjective,me/nousin,μένω,verb,e)n,ἐν,preposition,toi=s,ὁ,article,oi)/kois,οἶκος,noun,tw=n,ὁ,article,a)ndrw=n,ἀνήρ,noun,tw=n,ὁ,article,teqnhko/twn,θνήσκω,verb,fa/skousai,φάσκω,verb,kuei=n,κυέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,e)pimelei/sqw,ἐπιμελέομαι,verb,kai\,καί,conjunction,mh\,μή,conjunction,e)a/tw,ἀίω,verb,u(bri/zein,ὑβρίζω,verb,mhde/na,μηδείς,pronoun,peri\,περί,preposition,tou/tous,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
