word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/1/lemma/@_entry,word/1/lemma/@_POS,word/3/lemma/@_entry,word/3/lemma/@_POS,word/7/lemma/@_entry,word/7/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS
te/ssara,τέσσαρες,noun,de/,e)stin,εἰμί,verb,e)la/xista,e)pi\,ἐπί,preposition,th=s,ὁ,article,gh=s,γῆ,noun,tau=ta,de/,δέ,particle,e)stin,εἰμί,verb,sofw/tera,σοφός,adjective,tw=n,ὁ,article,sofw=n,σοφός,adjective,oi(,ὁ,article,mu/rmhkes,μύρμηξ,noun,oi(=s,ὅς,pronoun,mh\,μή,conjunction,e)/stin,εἰμί,verb,i)sxu\s,ἰσχύς,noun,kai\,καί,conjunction,e(toima/zontai,ἑτοιμάζω,verb,qe/rous,θέρος,noun,th\n,ὁ,article,trofh/n,τροφή,noun,kai\,καί,conjunction,oi(,ὁ,article,xoirogru/llioi,χοιρογρύλλιος,noun,e)/qnos,ἔθνος,adjective,ou)k,οὐ,adverb,i)sxuro/n,ἰσχυρός,adjective,oi(\,ἕ,pronoun,e)poih/santo,ποιέω,verb,e)n,ἐν,preposition,pe/trais,πέτρα,noun,tou\s,ὁ,article,e(autw=n,ἑαυτοῦ,pronoun,oi)/kous,οἶκος,noun,a)basi/leuto/n,ἀβασίλευτος,adjective,e)stin,εἰμί,verb,h(,ὁ,article,a)kri\s,ἀκρίς,noun,kai\,καί,conjunction,e)kstrateu/ei,ἐκστρατεύω,verb,a)f',ἀπό,preposition,e(no\s,εἷς,adjective,keleu/smatos,κέλευθος,noun,eu)ta/ktws,εὔτακτος,adjective,kai\,καί,conjunction,kalabw/ths,καλαβώτης,noun,xersi\n,χείρ,noun,e)reido/menos,ἐρείδω,verb,kai\,καί,conjunction,eu)a/lwtos,εὐάλωτος,adjective,w)\n,εἰμί,verb,katoikei=,κατοικέω,verb,e)n,ἐν,preposition,o)xurw/masin,ὀχύρωμα,noun,basile/ws,βασιλεύς,noun,,,,,,,δέ,particle,ἐλάχιστος,adjective,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri/a,τρεῖς,noun,de/,e)stin,εἰμί,verb,a(\,eu)o/dws,εὔοδος,adjective,poreu/etai,πορεύω,verb,kai\,καί,conjunction,to\,te/tarton,τέταρτος,adjective,o(\,ὅς,pronoun,kalw=s,καλός,noun,diabai/nei,διαβαίνω,verb,sku/mnos,σκύμνος,noun,le/ontos,λέων,noun,i)sxuro/teros,ἰσχυρός,adjective,kthnw=n,κτῆνος,noun,o(\s,ὅς,pronoun,ou)k,οὐ,adverb,a)postre/fetai,ἀποστρέφω,verb,ou)de\,οὐδέ,particle,katapth/ssei,καταπτήσσω,verb,kth=nos,κτῆνος,noun,kai\,καί,conjunction,a)le/ktwr,ἀλέκτωρ,adjective,e)mperipatw=n,ἐμπεριπατέω,verb,qhlei/ais,θῆλυς,adjective,eu)/yuxos,εὔψυχος,adjective,kai\,καί,conjunction,tra/gos,τράγος,adjective,h(gou/menos,ἡγέομαι,verb,ai)poli/ou,αἰπόλιον,noun,kai\,καί,conjunction,basileu\s,βασιλεύς,noun,dhmhgorw=n,δημηγορέω,verb,e)n,ἐν,preposition,e)/qnei,ἔθνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δέ,particle,ὅς,pronoun,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,pro/h|,seauto\n,σαυτοῦ,pronoun,ei)s,eu)frosu/nhn,εὐφροσύνη,noun,kai\,καί,conjunction,e)ktei/nh|s,ἐκτείνω,verb,th\n,xei=ra/,χείρ,noun,sou,σύ,pronoun,meta\,μετά,preposition,ma/xhs,μάχη,noun,a)timasqh/sh|,ἀτιμάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,προίημι,verb,εἰς,preposition,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/melge,ἀμέλγω,verb,ga/la,kai\,καί,conjunction,e)/stai,bou/turon,βούτυρον,noun,e)a\n,ἐάν,conjunction,de\,δέ,particle,e)kpie/zh|s,mukth=ras,μυκτήρ,noun,e)celeu/setai,ἐξέρχομαι,verb,ai(=ma,αἷμα,noun,e)a\n,ἐάν,conjunction,de\,δέ,particle,e)ce/lkh|s,ἐξέλκω,verb,lo/gous,λόγος,noun,e)celeu/sontai,ἐξέρχομαι,verb,kri/seis,κρίσις,adjective,kai\,καί,conjunction,ma/xai,μάχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,γάλα,noun,εἰμί,verb,ἐκπιέζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*oi(,ἕ,pronoun,e)moi\,lo/goi,λόγος,noun,ei)/rhntai,u(po\,ὑπό,preposition,qeou=,θεός,noun,basile/ws,βασιλεύς,noun,xrhmatismo/s,o(\n,ὅς,pronoun,e)pai/deusen,παιδεύω,verb,h(,ὁ,article,mh/thr,μήτηρ,noun,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐγώ,pronoun,ἐρῶ,verb,χρηματισμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,te/knon,thrh/seis,τήρησις,noun,ti/,r(h/seis,ῥῆσις,noun,qeou=,θεός,noun,prwtogene/s,πρωτογενής,adjective,soi\,le/gw,λέγω,verb,ui(e/,υἱός,noun,ti/,τίς,pronoun,te/knon,τέκνον,noun,e)mh=s,ἐμός,adjective,koili/as,κοιλία,noun,ti/,τίς,pronoun,te/knon,τέκνον,noun,e)mw=n,ἐμός,adjective,eu)xw=n,εὖχος,noun,mh\,μή,conjunction,dw=|s,δίδωμι,verb,gunaici\,γυνή,noun,so\n,σός,adjective,plou=ton,πλοῦτος,noun,kai\,καί,conjunction,to\n,ὁ,article,so\n,σός,adjective,nou=n,νόος,adjective,kai\,καί,conjunction,bi/on,βίος,adjective,ei)s,εἰς,preposition,u(sterobouli/an,ὑστεροβουλία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,τέκνον,noun,τίς,pronoun,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meta\,μετά,preposition,boulh=s,pa/nta,πᾶς,adjective,poi/ei,meta\,μετά,preposition,boulh=s,βουλεύς,noun,oi)nopo/tei,οἰνοποτέω,verb,oi(,duna/stai,δυνάστης,noun,qumw/deis,θυμώδης,adjective,ei)si/n,εἰμί,verb,oi)=non,οἶνον,noun,de\,δέ,particle,mh\,μή,conjunction,pine/twsan,πίνω,verb,i(/na,ἵνα,conjunction,mh\,μή,conjunction,pio/ntes,πίνω,verb,e)pila/qwntai,ἐπιλανθάνομαι,verb,th=s,ὁ,article,sofi/as,σοφία,noun,kai\,καί,conjunction,o)rqa\,ὀρθός,adjective,kri=nai,κρίνω,verb,ou),οὐ,adverb,mh\,μή,conjunction,du/nwntai,δύναμαι,verb,tou\s,ὁ,article,a)sqenei=s,ἀσθενής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,βουλεύς,noun,ποιέω,verb,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
di/dote,δίδωμι,verb,me/qhn,toi=s,ὁ,article,e)n,lu/pais,λύπη,noun,kai\,καί,conjunction,oi)=non,οἶνον,noun,pi/nein,toi=s,ὁ,article,e)n,ἐν,preposition,o)du/nais,ὀδύνη,noun,i(/na,ἵνα,conjunction,e)pila/qwntai,ἐπιλανθάνομαι,verb,th=s,ὁ,article,peni/as,πενία,noun,kai\,καί,conjunction,tw=n,ὁ,article,po/nwn,πόνος,noun,mh\,μή,conjunction,mnhsqw=sin,μιμνήσκω,verb,e)/ti,ἔτι,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μέθη,noun,ἐν,preposition,πίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/noige,ἀνοίγνυμι,verb,so\n,sto/ma,στόμα,noun,lo/gw|,qeou=,θεός,noun,kai\,καί,conjunction,kri=ne,κρίνω,verb,pa/ntas,u(giw=s,ὑγιής,adverb,a)/noige,ἀνοίγνυμι,verb,so\n,σός,adjective,sto/ma,στόμα,noun,kai\,καί,conjunction,kri=ne,κρίνω,verb,dikai/ws,δίκαιος,adjective,dia/krine,διακρίνω,verb,de\,δέ,particle,pe/nhta,πένης,noun,kai\,καί,conjunction,a)sqenh=,ἀσθενής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,σός,adjective,λόγος,noun,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*au(=tai,οὗτος,pronoun,ai(,paidei=ai,παιδεία,noun,*salwmw=ntos,ai(,ὁ,article,a)dia/kritoi,ἀδιάκριτος,adverb,a(\s,ὅς,pronoun,e)cegra/yanto,oi(,ὁ,article,fi/loi,φίλος,adjective,*ezekiou,,,tou=,ὁ,article,basile/ws,βασιλεύς,noun,th=s,ὁ,article,*ioudai/as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὁ,article,,,ἐκγράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*do/ca,δόξα,noun,qeou=,kru/ptei,κρύπτω,verb,lo/gon,do/ca,δόξα,noun,de\,δέ,particle,basile/ws,βασιλεύς,noun,tima=|,pra/gmata,πρᾶγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,θεός,noun,λόγος,noun,τιμάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)rano\s,οὐρανός,noun,u(yhlo/s,gh=,γῆ,noun,de\,baqei=a,βαθύς,adjective,kardi/a,καρδία,noun,de\,δέ,particle,basile/ws,a)nece/legktos,ἀνεξέλεγκτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὑψηλός,adjective,δέ,particle,βασιλεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tu/pte,τύπτω,verb,a)do/kimon,a)rgu/rion,ἀργύριον,adjective,kai\,kaqarisqh/setai,καθαρίζω,verb,kaqaro\n,καθαρός,adjective,a(/pan,ἅπας,adjective,ktei=ne,a)sebei=s,ἀσεβής,adjective,e)k,ἐκ,preposition,prosw/pou,πρόσωπον,noun,basile/ws,βασιλεύς,noun,kai\,καί,conjunction,katorqw/sei,κατορθόω,verb,e)n,ἐν,preposition,dikaiosu/nh|,δικαιοσύνη,noun,o(,ὁ,article,qro/nos,θρόνος,noun,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἀδόκιμος,adjective,καί,conjunction,κτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,a)lazoneu/ou,e)nw/pion,ἐνώπιος,adjective,basile/ws,mhde\,μηδέ,particle,e)n,ἐν,preposition,to/pois,τόπος,noun,dunastw=n,u(fi/staso,ὑφίστημι,verb,krei=sson,κρείσσων,verb,ga/r,γάρ,particle,soi,σύ,pronoun,to\,ὁ,article,r(hqh=nai,ἐρῶ,verb,*)ana/baine,ἀναβαίνω,verb,pro/s,πρός,preposition,me,ἐγώ,pronoun,h)\,ἠέ,conjunction,tapeinw=sai/,ταπεινόω,verb,se,σύ,pronoun,e)n,ἐν,preposition,prosw/pw|,πρόσωπον,noun,duna/stou,δυνάστης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἀλαζονεύομαι,verb,βασιλεύς,noun,δυνάστης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\,ὅς,pronoun,ei)=don,oi(,ὁ,article,o)fqalmoi/,sou,σύ,pronoun,le/ge,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,εἶδον,verb,ὀφθαλμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,pro/spipte,ei)s,εἰς,preposition,ma/xhn,taxe/ws,ταχέως,adverb,i(/na,ἵνα,conjunction,mh\,μή,conjunction,metamelhqh=|s,e)p',ἐπί,preposition,e)sxa/twn,σχέθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,προσπίτνω,verb,μάχη,noun,μεταμελέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(ni/ka,ἡνίκα,adverb,a)/n,se,σύ,pronoun,o)neidi/sh|,o(,ὁ,article,so\s,σός,adjective,fi/los,φίλος,adjective,a)naxw/rei,ei)s,εἰς,preposition,ta\,ὁ,article,o)pi/sw,ὀπίσω,adverb,mh\,μή,conjunction,katafro/nei,καταφρονέω,verb,mh/,μή,conjunction,se,σύ,pronoun,o)neidi/sh|,ὀνειδίζω,verb,me\n,μέν,particle,o(,ὁ,article,fi/los,φίλος,adjective,h(,ὁ,article,de\,δέ,particle,ma/xh,μάχη,noun,sou,σύ,pronoun,kai\,καί,conjunction,h(,ὁ,article,e)/xqra,ἔχθρα,noun,ou)k,οὐ,adverb,a)pe/stai,ἄπειμι,verb,a)ll',ἀλλά,adverb,e)/stai,εἰμί,verb,soi,σύ,pronoun,i)/sh,ἴσος,adjective,qana/tw|,θάνατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἄν,particle,ὀνειδίζω,verb,ἀναχωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,,,xa/ris,kai\,καί,conjunction,fili/a,e)leuqeroi=,ἐλευθερόω,verb,a(\s,ὅς,pronoun,th/rhson,τηρέω,verb,seautw=|,i(/na,ἵνα,conjunction,mh\,μή,conjunction,e)ponei/distos,ἐπονείδιστος,adjective,ge/nh|,γίγνομαι,verb,a)lla\,ἀλλά,adverb,fu/lacon,φυλάσσω,verb,ta\s,ὁ,article,o(dou/s,ὁδός,adjective,sou,σύ,pronoun,eu)sunalla/ktws,εὐσυνάλλακτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χάρις,noun,φίλιος,adjective,σαυτοῦ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh=lon,μῆλον,noun,xrusou=n,e)n,ἐν,preposition,o(rmi/skw|,sardi/ou,σάρδιον,noun,ou(/tws,οὕτως,adverb,ei)pei=n,εἶπον,verb,lo/gon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χρύσεος,adjective,ὁρμίσκος,noun,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,e)nw/tion,xrusou=n,χρύσεος,adjective,sa/rdion,polutele\s,πολυτελής,adverb,de/detai,δέω,verb,lo/gos,λόγος,noun,sofo\s,ei)s,εἰς,preposition,eu)h/koon,εὐήκοος,adjective,ou)=s,οὖς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐνώτιον,noun,σάρδιον,noun,σοφός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
