word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/3/lemma/@_entry,word/3/lemma/@_POS,word/15/lemma/@_entry,word/15/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
a)tala=s,ἀταλός,adjective,u(po\,ὑπό,preposition,matro\s,μήτηρ,noun,a)/rn',*)argei/wn,Ἀργᾶς,proper,o)re/wn,ὄρος,adjective,pote\,ποτός,adjective,klhdw\n,κληδών,noun,e)n,ἐν,preposition,poliai=si,πολιά,noun,me/nei,μένω,verb,fh/mais,φήμη,noun,eu)armo/stois,εὐάρμοστος,adjective,e)n,ἐν,preposition,kala/mois,κάλαμος,noun,*pa=na,mou=san,Μοῦσα,proper,h(du/qroon,ἡδύθροος,adjective,ἀρνός,noun,Πάν,proper,pne/ont',πνέω,verb,a)grw=n,ἄγρα,noun,tami/an,ταμία,noun,xruse/an,χρύσεος,adjective,kalliplo/kamon,καλλιπλόκαμος,noun,poreu=sai,πορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
petri/nois,πέτρινος,adjective,d',δέ,particle,e)pista\s,ἐφίστημι,verb,ka=ruc,i)a/xei,ἰάχω,verb,ba/qrois,βάθρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,κῆρυξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)agora\n,Ἀγορή,proper,a)gora/n,ἀγορά,noun,*mukhnai=oi,Μυκηναῖος,proper,stei/xete,makari/wn,μακάριος,adjective,o)yo/menoi,ὁράω,verb,tura/nnwn,τύραννος,noun,fa/smata,φάσμα,adjective,dei/mata,δεῖμα,noun,xoroi\,χορός,noun,d',δέ,particle,*)atreida=n,Ἀτρείδης,proper,e)ge/rairon,γεραίρω,verb,oi)/kous,οἶκος,noun,,,,,,,,,,,στείχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qume/lai,θυμέλη,noun,d',δέ,particle,e)pi/tnanto,πίτνημι,verb,xrush/latoi,selagei=to,σελαγέω,verb,d',δέ,particle,a)n',ἀνά,preposition,a)/stu,ἄστυ,noun,pu=r,πῦρ,noun,e)pibw/mion,ἐπιβώμιος,adjective,*)argei/wn,Ἀργᾶς,proper,,,,,,,,,,,,,,,,,,,,χρυσήλατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lwto\s,λωτός,adjective,de\,δέ,particle,fqo/ggon,φθόγγος,noun,kela/dei,ka/lliston,καλός,noun,*mousa=n,Μοῦσα,proper,qera/pwn,θέραψ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,κελάδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molpai\,μολπή,noun,d',δέ,particle,hu)/cont',αὐξάνω,verb,e)ratai/,xruse/as,χρύσεος,adjective,a)rno\s,ἀρνός,noun,e)pi/logoi,ἐπίλογος,noun,*que/stou,Θυέστης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐρατός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krufi/ais,κρυφία,noun,ga\r,γάρ,particle,eu)nai=s,εὐνή,noun,pei/sas,a)/loxon,ἄλοχος,adjective,fi/lan,φίλος,adjective,*)atre/ws,Ἀτρεύς,proper,te/ras,τέρας,noun,e)kkomi/zei,ἐκκομίζω,verb,pro\s,πρός,preposition,dw/mata,δῶμα,noun,,,,,,,,,,,,,,,,,,,,πείθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neo/menos,νέομαι,verb,d',δέ,particle,ei)s,εἰς,preposition,a)go/rous,a)utei=,ἀυτέω,verb,ta\n,ὁ,article,kero/essan,κερόεις,adjective,e)/xein,ἔχω,verb,xruseo/mallon,χρυσεόμαλλος,adjective,kata\,κατά,preposition,dw=ma,δῶμα,noun,poi/mnan,ποίμνη,noun,,,,,,,,,,,,,,,,,ἄγορος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to/te,τότε,adverb,dh\,δή,particle,to/te,τότε,adverb,faenna\s,a)/strwn,ἄστρον,noun,mete/bas',μεταβαίνω,verb,o(dou\s,ὁδός,adjective,*zeu\s,Ζεύς,proper,kai\,καί,conjunction,fe/ggos,φέγγος,noun,a)eli/ou,ἀέλιος,noun,leuko/n,λευκός,adjective,te,τε,particle,pro/swpon,πρόσωπον,noun,a)ou=s,ἠώς,noun,ta\,d',δέ,particle,e(/spera,ἕσπερος,adjective,φαεινός,adjective,ὁ,article,nw=t',νῶτον,noun,e)lau/nei,ἐλαύνω,verb,qerma=|,,,flogi\,φλόξ,noun,qeopu/rw|,,,nefe/lai,νεφέλη,noun,d',δέ,particle,e)/nudroi,ἔνυδρος,adjective,pro\s,πρός,preposition,a)/rkton,ἄρκτος,noun,chrai/,ξηρά,noun,t',σύ,pronoun,*)ammwni/des,Ἀμμωνίς,proper,e(/drai,ἕδρα,noun,fqi/nous',φθίω,verb,a)peiro/drosoi,ἀπειρόδροσος,adjective,kalli/stwn,καλός,noun,o)/mbrwn,ὄμβρος,noun,*dio/qen,Ζεύς,proper,sterei=sai,στερέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/getai,λέγω,verb,ta\n,ὁ,article,de\,δέ,particle,pi/stin,smikra\n,μικρός,adjective,par',παρά,preposition,e)/moig',ἐγώ,pronoun,e)/xei,ἔχω,verb,stre/yai,στρέφω,verb,qerma\n,θερμός,adjective,a)e/lion,ἀέλιος,noun,xruswpo\n,χρυσωπός,adjective,e(/dran,ἕδρα,noun,a)lla/canta,ἀλλάσσω,verb,dustuxi/a|,δυστυχία,noun,brotei/w|,qnata=s,θνητός,adjective,e(/neken,ἕνεκα,preposition,πίστις,noun,βρότειος,adjective,di/kas,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foberoi\,φοβερός,adjective,de\,δέ,particle,brotoi=si,βροτός,noun,mu=qoi,ke/rdos,κέρδος,noun,pro\s,πρός,preposition,qew=n,θέα,noun,qerapei/an,θεραπεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μῦθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=n,ὅς,pronoun,ou),οὐ,adverb,mnasqei=sa,μιμνήσκω,verb,po/sin,ktei/neis,κτείνω,verb,kleinw=n,κλεινός,adjective,suggene/teir',συγγενέτειρα,noun,a)delfw=n,ἀδελφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,πόσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/a,ἔα,interjection,e)/a,ἔα,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/lai,φίλος,adjective,boh=s,βοείη,noun,h)kou/sat',ἀκούω,verb,h)\,dokw\,δοκόν,noun,kenh\,κενός,adjective,u(ph=lqe/,ὑπέρχομαι,verb,m',ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἠέ,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,ὥστε,conjunction,nerte/ra,νέρτερος,adjective,bronth\,βροντή,noun,*dio/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ζεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)dou/,ἰδού,adverb,ta/d',ὅδε,pronoun,ou)k,οὐ,adverb,a)/shma,pneu/mat',πνεῦμα,noun,ai)/retai,αἴρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἄσημος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/spoin',δέσποινα,noun,a)/meiyon,ἀμείβω,verb,dw/mat',δῶμα,noun,*)hle/ktra,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ἠλέκτρη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/lai,φίλος,adjective,ti/,τίς,pronoun,xrh=ma,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,a)gw=nos,ἀγών,noun,h(/komen,ἥκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=da,οἶδα,verb,plh\n,πλήν,preposition,e(/n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,εἷς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fo/nion,φόνιος,adverb,oi)mwgh\n,οἰμωγή,noun,klu/w,κλύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/kousa,ἀκούω,verb,ka)gw/,ἐγώ,pronoun,thlo/qen,τηλόθεν,adverb,me/n,a)ll',ἀλλά,adverb,o(/mws,ὅμως,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μέν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
makra\n,μακράν,adverb,ga\r,γάρ,particle,e(/rpei,ἕρπω,verb,gh=rus,e)mfanh/s,ἐμφανής,adjective,ge,γε,particle,mh/n,μήν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,γῆρυς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)argei=os,Ἀργεῖος,proper,o(,ὁ,article,stenagmo/s,στεναγμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,fi/lwn,φίλος,adjective,e)mw=n,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=da,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa=n,πᾶς,adjective,ga\r,γάρ,particle,mei/gnutai,μίγνυμι,verb,me/los,boh=s,βοείη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sfagh\n,σφαγή,noun,a)utei=s,ἀυτέω,verb,th/nde,ὅδε,pronoun,moi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,me/llomen,μέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/pisxe,ἐπίσχω,verb,tranw=s,τρανής,adverb,w(s,ὡς,conjunction,ma/qh|s,tu/xas,τύχη,noun,se/qen,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)/sti,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pou=,πού,adverb,ga\r,γάρ,particle,a)/ggeloi,ἄγγελος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,basile/a,βασιλεύς,noun,fau=lon,φαῦλος,adjective,ktanei=n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,κτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,kalli/nikoi,καλλίνικος,adjective,parqe/noi,παρθένος,noun,*mukhni/des,nikw=nt',νικάω,verb,*)ore/sthn,Ὀρέστης,proper,pa=sin,πᾶς,adjective,a)gge/llw,ἀγγέλλω,verb,fi/lois,φίλος,adjective,*)agame/mnonos,Ἀγαμέμνων,proper,de\,δέ,particle,fone/a,φονεύς,noun,kei/menon,κεῖμαι,verb,pe/dw|,πέδον,noun,*ai)/gisqon,Αἴγισθος,proper,,,,,,,,Μυκηναῖος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,qeoi=sin,θεός,noun,eu)/xesqai,εὔχομαι,verb,xrew/n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χρεών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,d',δέ,particle,ei)=,εἶμι,verb,su/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,moi,ἐγώ,pronoun,pista\,πιστός,adjective,shmai/neis,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=sq',οἶδα,verb,a)delfou=,ἀδελφός,adjective,m',ei)sorw=sa,εἰσοράω,verb,pro/spolon,πρόσπολος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,fi/ltat',φίλτατος,adjective,e)/k,ἐκ,preposition,toi,dei/matos,δεῖμα,noun,dusgnwsi/an,δυσγνωσία,noun,ei)=xon,ἔχω,verb,prosw/pou,πρόσωπον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,τοι,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de\,δέ,particle,gignw/skw,γιγνώσκω,verb,se,dh/,δή,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,fh/|s,φημί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/qnhke,θνήσκω,verb,patro\s,πατήρ,noun,e)mou=,ἐγώ,pronoun,stugno\s,foneu/s,φονεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,στυγνός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
di/s,δίς,adverb,soi,σύ,pronoun,tau)/q',ταυτός,adjective,a(\,gou=n,γοῦν,particle,bou/lh|,βούλομαι,verb,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὅς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,qeoi/,θεός,noun,*di/kh,Δίκη,proper,te,pa/nq',πᾶς,adjective,o(rw=s',ὁράω,verb,h)=lqe/s,ἔρχομαι,verb,pote,ποτέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi/w|,ποῖος,adjective,tro/pw|,τρόπος,noun,de\,δέ,particle,kai\,ti/ni,τίς,pronoun,r(uqmw=|,ῥυθμός,noun,fo/nou,φόνος,noun,ktei/nei,κτείνω,verb,*que/stou,Θυέστης,proper,pai=da,παῖς,adjective,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bou/lomai,βούλομαι,verb,maqei=n,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,mela/qrwn,μέλαθρον,noun,tw=nd',ὅδε,pronoun,a)ph/ramen,po/da,πούς,noun,e)sba/ntes,εἰσβαίνω,verb,h)=|men,εἶμι,verb,di/kroton,δίκροτος,adjective,ei)s,εἰς,preposition,a(macito\n,ἁμαξιτός,adjective,e)/nq',ἔνθα,adverb,h)=n,εἰμί,verb,o(,ὁ,article,kleino\s,κλεινός,adjective,tw=n,ὁ,article,*mukhnai/wn,a)/nac,ἄναξ,noun,,,,ἀπαίρω,verb,Μυκηναῖος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kurei=,κυρέω,verb,de\,δέ,particle,kh/pois,κῆπος,noun,e)n,katarru/tois,κατάρρυτος,adjective,bebw/s,βαίνω,verb,dre/pwn,δρέπω,verb,terei/nhs,τέρην,adjective,mursi/nhs,μυρσίνη,noun,ka/ra|,κάρα,noun,plo/kous,πλόκος,noun,,,,,,,,,,,,,,,,,,,,ἐν,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)dw/n,εἶδον,verb,t',τε,particle,a)utei=,ἀυτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*xai/ret',χαίρω,verb,w)=,ὦ,interjection,ce/noi,ξένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
